Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Thời gian nhẹ lướt nhanh qua
Ðông tàn nhạt nắng phôi pha hương màu
Màn sương cánh mỏng phủ bao
Buồn len cảnh vật làm sao thành lời
Thuyền tình lướt sóng ra khơi
Mang đầy ảo tưởng cuộc đời theo tôi
Bao ngày tháng vẫn đơn côi
Từng đêm mộng mị thoát đời trở trăn
Lòng ghi dạ khắc nhớ rằng
Trong đêm tăm tối hải đăng xoay chiều
Hướng về bờ bến thương yêu
Vần hay ý đẹp ta dìu nàng thơ
Quên đi tháng đợi năm chờ
Hương phai sắc úa nhạt mờ tâm tư
Xác thân thoát khỏi nhược hư
Mầm tươi nhựa sống dự trù vươn lên",còn mãi niềm tin,,Lam Vân,https://poem.tkaraoke.com/27409/.html,
,"Thân tặng các anh Phan Thiệp, Trần Văn Sơn, Đinh Xuân Dũng
Cám ơn thi hữu Hồ Văn Mẫn đã tạo cơ hội cho chúng tôi gặp lại nhau.
Xa nhau mấy chục năm qua
Tóc xanh ngày ấy chắc pha trắng màu
Tình xưa nghĩa nặng biết bao
Tâm tư mừng rỡ làm sao tỏ lời
Qua rồi giấc mộng biển khơi
Bao nhiêu thay đổi, đổi đời anh tôi
Giờ như trút sạch đơn côi
Sao nghe ấm lại tình đời trở trăn
Tình ca ai đã hát rằng
Lời xưa như thể hoa đăng ban chiều
Kim bằng mấy thuở tin yêu
Tri âm ta lại dắt dìu lời thơ
Biết bao là nỗi đợi chờ
Biết bao kỷ niệm chẳng mờ tâm tư
Lởi danh vào chốn mộng hư
Tri âm bè bạn thiên trù đang lên",vui mừng gặp lại,,Huỳnh Ngọc Diêu,https://poem.tkaraoke.com/27410/.html,
,"Sương khuya vừa mới lướt qua
Trên cành giọt thắm tô pha sắc màu
Càng nhìn càng đẹp biết bao
Lung linh ánh ngọc, viết sao nên lời
Nắng hồng trải mộng lên khơi
Tạo thêm những ước vọng  đời giúp tôi
Để quên những lúc đơn côi
Không cho thốt những chặn đời trối trăn
Lòng luôn khuyên nhủ nhau rằng
Một ngày rồi sẽ hoa đăng sớm chiều
Khi mà sóng nước hương yêu
Hợp nhau cùng quyết dắt dìu ý thơ
Mùa Xuân én liệng hoa chờ
Không gì có thể phai mờ tâm tư
Trước bao cảnh vật huyền hư
Tưởng mình rơi giữa thiên trù nắng lên",dắt dìu ý thơ,,Gia Linh,https://poem.tkaraoke.com/27411/.html,
,"Mùa đông trải lạnh đã qua
Xuân hồng phơi phới sắc pha đủ màu
Nhìn trời cảnh trí dường bao
Thơ buồn muốn viết mà sao nghẹn lời
Lạnh lùng buông tiếng ngàn khơi
Thở ra tâm sự ấm đời riêng tôi
Nhận chìm mọi nỗi tim côi
Nào ai san sẻ hương đời trở trăn
Thủy chung lòng khẻ hỏi rằng
Bến mơ mây đã gởi đăng khói chiều
Gởi đi tận đỉnh tình yêu
Gió đùa mây quyện dập dìu lời thơ
Đợi hoa nở, bướm vẫn chờ
Cành xưa nụ cũ khó mờ tâm tư
Bướm vờn thỏ thẻ thực hư
Hoa còn rủ rỉ trì trù nắng lên",lời hoa bướm,,Đặng Xuân Linh,https://poem.tkaraoke.com/27412/.html,
,"Nửa vầng trăng gói trời mơ
Nửa vầng trăng rọi bên bờ xa xăm
Đàn chim vỗ cánh thăng trầm
Như rừng nhuộm lá phủ vàng buồn thu
Thời gian trôi dãy mây mù
Vườn xuân trở thắm dự trù lòng yên
Qua rồi lo lắng triền miên
Tâm hồn êm ả buồng tim an bình
Cồn dâu san phẳng dạng hình
Bềnh bồng tóc khẻ phủ tình ngày xưa
Lành yên nguồn ấm chiều trưa
Tuyết đong lắng đọng vừa qua cõi đời
Nắng hồng chim hót bên đồi
Âm ba thương vọng những lời ủi an
Tâm tình mở rộng thênh thang
Qua cơn nghiêng bóng bàng hoàng nước non
Bừng lên khúc nhạc trăng tròn
Vẹt màn sương áng soi mòn chông gai
Giọt rơi tháng lụn qua ngày
Nửa năm xóa sạch đề tài trong tôi",khởi sắc,,Đặng Xuân Linh,https://poem.tkaraoke.com/27413/.html,
,"Cơn mưa nào đến bất ngờ
Lòng ta xót đắng, hững hờ ...mưa rơi
Bao nhiêu ấm lạnh người ơi
Bỏ đi không để một lời...bão dông
Ta ngồi với những mông lung
Những gì đã có, nay không ... có gì
Cơn mưa có ướt người đi?
Nỗi đau không khóc bởi vì mưa tuôn
Bao nhiêu giọt bấy nhiêu buồn
Bão xa đã tạnh bão gần...cho em",mưa lòng,,Trăng Quê,https://poem.tkaraoke.com/27414/.html,
,"Tìm em bao mùa gió
Thổi rào rạt qua song
Tóc có còn bung xõa
Cho tình ta lượn vòng
Tìm em bao mùa mưa
Lất phất bên hiên vắng
Dù ai che dáng nhỏ
Ấm tình em cho vừa
Tìm em bao mùa xuân
Áo vui vờn cuối phố
Dáng xưa ngơ ngác lạ
Thương tình em ngày qua
Tìm em bao mùa hạ
Nắng rung nhánh phượng hồng
Cổng trường chừ xa vắng
Xót tình em trong ta
Tìm em từ dạo đó
Miệt mài theo thời gian
Gió mưa bao mùa đổi
Trong ta vẫn vô vàn",tìm em,,Minh Đông,https://poem.tkaraoke.com/27415/.html,
,"Thuyền vẫn trôi giữa dòng đời lạc lõng
Dạ mong chờ một ngày ghé bến mơ
Cây tình yêu trái ngọt đung đưa chờ
Dắt chúng ta về thiên đường hạnh phúc.....
Nhưng thuyền tình vẫn chìm trong sầu khúc
Mỏi tay chèo em để mặc sóng xô
Ngả nghiêng say suy nghĩ rất mơ hồ
Cam lòng chết trong biển đời nghiệt ngã
Trong cơn mơ bước chân buồn rệu rã
Lang thang qua những ngõ vắng không người
Bóng chiều tà héo hắt nụ cười tươi
Cố tìm lại hương yêu ngày xưa cũ
Hàng me xanh tại sao buồn ủ rũ ???
Lá nhẹ nhàng rơi rụng lúc vào thu
Như tiễn đưa tình vào chốn mịt mù
Không lời hứa rằng ngày mai......gặp lại....
Tỉnh cơn mơ thấy lòng buồn tê tái
Nhưng vội cười chấp nhận số long đong
Đời nổi trôi theo con nước xuôi dòng
.....Nhưng mãi ước.....ngày nao về bến hẹn....
13/3/2007",thuyền tình lênh đênh,,Trúc Quỳnh,https://poem.tkaraoke.com/27416/.html,
,"Tàn một ngày mùa thu
Anh như là chiếc lá
Trong chiều trời âm u
Rơi xuống đời nghiêng ngả
Tàn một ngày mùa đông
Anh như là chiếc bóng
Cây khô cành trơ không
Gió mưa đời biển động
Tàn một ngày mùa xuân
Anh cành mai qua Tết
Quạnh hiu cùng nỗi buồn
Những ngày vui đã hết
Tàn một ngày mùa Hạ
Anh ve buồn kêu vang
Em đi về chốn lạ
Quên đi hạt nắng vàng",nỗi đau cuối chiều,,Nguyên Ðỗ,https://poem.tkaraoke.com/27417/.html,
,"Trời mưa đêm hôm qua
Gối ướt mắt lệ nhoà
Quê hương ta nhung nhớ
Tương lai như mù loà
Trời mưa sáng hôm nay
Mong ngày vui xum vầy
Cho lệ thôi nhỏ giọt
Mưa ơi thôi ngừng bay
Mưa rơi mưa rơi mãi
Xin mưa tạnh ngày mai
Quê hương được tươi sáng
Mộng lành cho tương lai....",mưa,,Miên Kim,https://poem.tkaraoke.com/27418/.html,
