Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Anh không phải mùa xuân
Đem cho em sức sống
Anh không là gió lộng
Để đưa thuyền em trôi
Anh không là chiếc nôi
Ôm em vào  giấc mộng
Anh không là hy vọng
Cùng em bước vào đời
Anh không là tình yêu
Để ngày đêm mong nhớ
Anh không là hơi thở
Bóp nghẹt trái tim em
Nhưng khi trời vào đêm
Nhìn không gian tỉnh lặng
Giữa khung trời thanh vắng
Bổng nhớ nhiều đến anh
Mong anh mãi là anh
Lúc em buồn hiu quạnh
Anh sẻ luôn bên cạnh
Anh chỉ là ""Anh"" thôi!!...","anh chỉ là ""anh"" thôi!",,BS.Bạch Liên,https://poem.tkaraoke.com/38598/.html,
,"Anh biết em vẫn chờ đợi anh
Vẫn ngồi đó ghế đá ngày xưa
Nhưng xin em hãy quên anh đi
Đừng đợi chờ cũng đừng hi vọng…
Anh vẫn biết em ngồi như thế
Mắt em buồn nhìn ngắm xa xăm
Đôi mắt ấy chứa bao niềm hi vọng
Rồi một ngày anh lại đến bên em…
Anh vẫn biết em buồn lắm lắm
Bởi tình yêu em dành cho anh
Em không hề nuối tiếc điều chi
Vậy sao anh không đến với em?...
Anh vẫn biết em cần anh lắm
Nhưng anh không thể lại thăm em
Giữa đôi ta hai bờ vực thẳm
Đâu dẽ dàng có thể bước qua…
Anh biết anh chỉ là hạt bụi
Lẻ loi, đơn độc giữa cuộc đời
Những đêm dài anh nằm không ngủ
Vân thì thầm khẽ gọi tên em…
XIN LỖI EM
01/1999
Nguyên Hữu",xin lỗi em,,Nguyên Hữu,https://poem.tkaraoke.com/38599/.html,
,"Thu về rồi - từng chiếc lá rơi
Trời xụt xùi buồn chi chẳng nói
Kéo thời gian trôi chảy trôi trôi
Chỉ có tôi một mình ngồi lại
Đợi em... - em ơi chưa quay lại
Vòng tay anh vẫn rộng mở ngày ngày
Em chưa về, còn anh vẫn đợi
Ngọn nến bập bùng - lửa nhảy múa cười tươi
Chiếc ly này dành cho em luôn tràn rượu
Còn ly này của anh
Nó đầy rồi lại vơi...
Chai rượu đầy dành em về cùng uống
Anh đợi em
Buồn...
Trót uống hết nửa rồi.
Cả thuốc nữa
Em không cho anh hút
Nhưng cũng vì: Buồn...
Vì anh nhớ em thôi
Anh sẽ dập khi nào em quay lại
Để rượu không tròng trành những lúc đầy vơi
Để thuốc không còn suy nghĩ nữa
Đỏ lập lòe tùng điếu trên môi
Khi anh chờ em
Chưa quay lại...
THU BUỒN
07.2003
Nguyên Hữu",thu buồn,,Nguyên Hữu,https://poem.tkaraoke.com/38600/.html,
,"Đi chợ tôi dậy sớm
Khi trời còn ngủ ngon
Sương giăng giăng đọng giọt
Trên lá còn long lanh
Cỏ hoa vừa thức giấc
Nhẹ nhành trách mùa xuân
Xuân bần thần khẽ bảo
Tại cỏ hoa chưa yêu
Rồi còn bao nhiêu nữa
Tôi chẳng nhớ hết đâu
Tôi và em đi chợ
Mải vui cười bên nhau
Đâu giống như hoa cỏ
Nở rồi sao chả yêu
Để có hạt sương nhỏ
Cũng kêu trời lạnh ghê…
XUÂN ĐI CHỢ
07/2004
Nguyên Hữu",xuân đi chợ,,Nguyên Hữu,https://poem.tkaraoke.com/38601/.html,
,"Trời xanh xanh và đất ngọt lành
Em xuân xanh căng đầy nhựa sống
Mái tóc bồng gió thổi mênh mông
Cõi hư không mươn man suối tóc
Hờn môi cong khuyết mảnh trăng cười
Ước sương rơi nét vẽ cuộc đời
Thu ru hời đồng thơm hương lúa
Cánh buồm dương mắt biếc em tươi
Chiếc lá trôi rô hò sóng gọi
Vướng rễ dừa vài bóng quả đưa
In mặt nước sớm trưa mọng quá
Con cá thèm nhảy đớp thử xem
Rơi cái bõm... khoảng không cuộc sống
Vần thơ anh thèm thuồng cũng nhẩy
Vin với được rồi cõi mộng mơ
Bướng bỉnh quá vần thơ ở lại
Nhem thèm tôi - giọt sữa dừa cười...
NÉT VẼ ĐỜI
10/10/2013
Nguyên Hữu",nét vẽ đời,,Nguyên Hữu,https://poem.tkaraoke.com/38602/.html,
,"Bố nói con nghe ghi thật kỹ
Ông truyền cụ bảo nhớ cho sâu
Trưa trà chén ngọc nên bầy trước
Sáng tửu ly vàng hãy để sau
Tối thuốc lào phê nằm ngủ kệ
Đêm thơ thẩn mệt đứng rim đầu
Đừng nghe vợ gọi vùi bầu ái
Tuổi thọ hao mòn bạc trắng râu...
DẶN CON
28.12.2013
Nguyên Hữu",dặn con,,Nguyên Hữu,https://poem.tkaraoke.com/38603/.html,
,"Tiên nữ xuống trần rồi đó núi rừng ơi
Dáng ngọc thướt tha chim reo ca nức lời
Dòng suối hát gió nâng vần thơ nốt nhạc
Điệu trầm điệu bổng rộn rã khắp đất trời
Mây tụ họp bàn tán điều gì đó mới
Cõi thiên thai vừa khai lối giấc mơ đời
Vài kẻ vội như con thiêu thân lao tới
Kệ tranh giành giọt nắng nhỏ vẽ mình phơi
ĐÓN TIÊN
(Cửu Ngôn)
10/06/2014
Nguyên Hữu",đón tiên,,Nguyên Hữu,https://poem.tkaraoke.com/38604/.html,
,"Tôi về sắc hạ tàn phai.
Đong đưa cánh phượng lắt lay bóng chiều.
Nắng vàng lối vắng đìu hiu.
Đàn ve thả giọng phiêu diêu cuối mùa.
Vị đời những chát cùng chua.
Tóc xanh mấy độ gió lùa sương pha.
Vươn vai rũ bụi quan hà.
Tình như mây khói nhạt nhoà cơn mê.
Vẫn màu súng tím ao quê.
Người đi buông bỏ lời thề gió đưa.
Đất cằn chờ một cơn mưa.
Con chim sáo bỏ vườn xưa bay rồi.
Tôi về một bóng và tôi.
Với mong nhớ, với bồi hồi ngẩn ngơ.
Hỏi lòng rằng thực hay mơ ?
Em hun hút vắng, tôi mờ mịt xa.
Phím đàn lỗi nhịp giao hoà.
Nghêu ngao giữa buổi chiều tà ngu ngơ.
Người xưa… Ngày ấy… Bây giờ...!
Tôi quay quắt nhớ, em hờ hững quên.
Tình tôi huyễn mộng lênh đênh.
Theo vầng mây trắng bồng bềnh…và trôi.
(Đã in trong tập thơ ""ƯƠM HOA"", NXB Hội Nhà Văn tháng 4/ 2017)",sắc hạ tàn phai,,Ngô Chí Trung,https://poem.tkaraoke.com/38605/.html,
,"Tôi vẫn chờ
Anh vẫn chờ
Dân vẫn chờ
Đảng vẫn chờ
Chúng ta cùng nhau chờ!.
Chờ đến bao giờ?
Chờ đến ngày
Ta mất hết non sông
Chờ đến ngày
Giống Lạc Hồng tiệt gốc!.
Tôi đang khóc
Anh đang khóc
Dân đang khóc
Chúng ta đang khóc
Khóc cho một đảng đã phản bội dân tộc!.
Cha lên non, hỏi non còn?
Mẹ ra biển,  hận đàn con đốn mạt.
Đêm trời Đông, oán hờn mẹ hát...
Một bọn vong nô
Một lũ bội tình!.
Một đảng vong nô
Một lũ bạc tình.
Đỉnh Trường Sơn, đầu cha tóc bạc
Rừng thở than...
Dào dạt âm buồn
Những bóng ma chờn vờn, lệ đổ mưa tuôn
Con nước đục...
Lạc nguồn trôi mãi!.
Ai cúi mặt?
Ai ngại ngùng quan tái?
Ai vong nô?
Ai mải quốc cầu vinh?
Ai đứng lên, nguyện hiến thân mình?
Lòng ai quặn thắt...đượm tình nước Việt?
Đâu đồng xanh, lúa non xanh biếc?
Đất ngàn năm, nay ngả nghiệt thương đau!
Từ biển Đông, mẹ nức nở nghẹn ngào
Ba Vì bão lộng...hồn đau tử sĩ!.
Hà Nội ơi
Mau giục tim nối chí
Sài Gòn ơi
Mau dựng ý xuân thề
Việt Nam ơi
Nghiêng ngả trời quê
Hãy đứng dậy
Giữ câu thề đất mẹ.
Nguyên Thạch",chờ đến bao giờ!,,Nguyên Thạch,https://poem.tkaraoke.com/38606/.html,
,"Em đứng bên con sông cạn
Soi bóng mình trên dòng nước đục mầu
Nước đã thôi chảy từ lâu lắm
Có lẽ từ ngày em về đây làm dâu
Ngày xưa sông cùng bềnh bồng sóng nước
Như ước mơ em ngày con gái cũng mênh mông
Em đâu biết ước mơ rồi cũng chết
Như dòng sông đã cạn kiệt nước nguồn
Con nước đã không còn lên nữa
Thì dám mơ đâu lúc tràn bờ
Thoát ly ý tưởng từng nhen nhúm
Cũng cạn dần theo dòng sông khô
Em đứng bên dòng sông cạn
Nhìn nắng hắt hiu mặt nước buồn
Em tội cho sông buồn cho phận
Hỏi trời bày chi lắm gian truân
Vũ Duy Hiển (June 2014)",bên dòng sông cạn,,Vũ Duy Hiển,https://poem.tkaraoke.com/38607/.html,
,"Ta đứng giữa trưa hè nước Mỹ
nghe ve kêu trong ký ức nhạt nhòa
bông phượng đỏ và chút buồn nho nhỏ
đã theo ai về một phương trời xa.
Màu nắng bỗng giống màu mực lưu bút
chắc có người mang theo lỡ khi cần
ta ích kỷ, một mình ta giấu biệt
một kho tàng gồm lắm thứ bâng khuâng.
Giờ cũng vậy mà mai kia cũng vậy
chẳng ai dại gì gìn giữ rong rêu
riêng mình ta mong được nghe thấy lại
những xa xưa mai mốt sẽ tiêu điều.
Nghe một chút mơ hồ thôi cũng được
giọng học trò và tiếng guốc khua vang
thấy một chút sơ sài thôi cũng được
mái tóc thề và nón lá che  nghiêng.
Ôi cái nắng trưa hè nước Mỹ
sao lại ray rứt cái nắng quê nhà
ta gói nỗi niềm gởi về Quảng Trị
cộng chút ngậm ngùi của nắng bên ni.
Nắng như nắng của trưa Thạch Hãn
mà sao không thấy bóng Nguyễn Hoàng
có phải gót son trường lớp cũ
đã phai tàn theo lớp nắng thời gian?
Hùng Vĩnh Phước",nắng hè lãng đãng,,Hùng Vĩnh Phước,https://poem.tkaraoke.com/38608/.html,
,"Mẹ là
-Mẹ là vi chúa tối cao
-Mẹ như  trăng sáng như sao trên trơi
-Mẹ như nhung ánh măt troi
-Soi đường mở lối cho đời con đi
-Mẹ là một đống nu nhi
-Mẹ di van dăm nuôi con trương thành
......................the end......................,..,,...",-------ví mẹ----------,,Nịnh Liêm,https://poem.tkaraoke.com/38609/.html,
,"Làm thơ thì phải yêu thợ
Yêu thơ thì phải giữ thơ trong lòng
Dù cho bão tố mưa giông.
Thì ta vẫn mãi một lòng yêu thợ",yêu thơ,,Soyal Nguyễn,https://poem.tkaraoke.com/38610/.html,
,"Đúng là mơ mộng tình yêu
Cuộc đời gian khó trăm chiều người ơi
Nên đừng mãi miết rong chơi
Siêng năng học tập giúp đời tiến lên",thất tình,,Soyal Nguyễn,https://poem.tkaraoke.com/38611/.html,
,"Người ơi đừng chớ than van
Cuộc đời là phải gian nan khổ sầu
Nhớ chi một mối tình đầu
Hãy luôn phấn khởi lo âu không còn",khóc tình,,Soyal Nguyễn,https://poem.tkaraoke.com/38612/.html,
,"Cho dù trời nắng hay mưa
Miệng vang câu hát sơm trưa vui mừng
Đàn ca hí hửng tưng bừng
Con người hạnh phúc không ngừng vươn lên",vui ca,,Soyal Nguyễn,https://poem.tkaraoke.com/38613/.html,
,"Xuống thuyền chiến sĩ sang sông.
Ba lô, súng trận với lòng thương quê.
Ra đi vẹn một lời thề.
Chưa tan hết giặc chưa về quê hương.
Bờ xa lau lách nhoà sương.
Thuyền xuôi êm, nước lồng gương lặng lờ.
Chiều hôm vài giọt sao mờ.
Rơi trên mặt sóng vật vờ lung linh.
Lơ thơ hoa tím lục bình.
Cánh cò chấp chới rung rinh cuối trời.
Bóng chiều bảng lảng buông rơi.
Sang bờ là đã xa vời bến thương.
Qua sông người lính lên đường.
Vẳng xa tiếng súng biên cương vọng về.",chiều qua sông,,Ngô Chí Trung,https://poem.tkaraoke.com/38614/.html,
,"Tôi là một gã nhà quê.
Sinh ra lớn giữa bốn bề nông dân.
Đi xa rồi lại về gần.
Lên rừng xuống biển bao lần vẫn quê.
Quê từ lời nói vụng về.
Quê trong ứng xử ngô nghê thiệt thà.
Quê luôn tình nghĩa thiết tha,
Quê sang bộ dạng rề rà lơ ngơ.
Còn quê với những ước mơ.
Nên tôi thành một kẻ khờ vụng yêu.
Một liều ba bảy cũng liều.
Khi lao xao phố vẫn dìu dặt quê.
Chân quê mỏi bước đi về.
Lòng quê xen nỗi đam mê âm thầm.
Yêu em, tôi chỉ lặng câm.
Nói ra ngại bị cười thầm lại thôi.
Nỗi niềm ngỏ ý xa xôi.
Lời quê chơn chất, người ơi đừng cười!",nhà quê,,Ngô Chí Trung,https://poem.tkaraoke.com/38615/.html,
