Edited,Title,Genre,Author,URL
"Chúng sinh bình đẳng. Đây là một trong những triết lý của Phật giáo thể hiện sự bình hòa giữa muôn loài hay quần sanh.
Tất cả chúng sanh trên đất và trong nước thì vô hạn lượng, theo đó đã xác chứng rằng tất cả chúng sanh sống trong cõi người vô lượng, nhưng chúng sanh sống trong nước thì nhiều hơn...",chúng sinh bình đẳng,,Mr.Smile,https://poem.tkaraoke.com/106349/.html
"Linh hồn hay sự linh thiêng có trong mọi vật (người, động vật, thực vật, đá, sông, núi v.v), trong mọi hiện tượng tự nhiên (sấm, chớp, mây, mưa) hay các thực thể khác trong môi trường tự nhiên...cũng gán linh hồn cho các khái niệm trừu tượng như lời nói, các ẩn dụ trong thần thoại, tôn giáo, các tín ngưỡng dân gian.",linh hồn hay sự linh thiêng,,Mr.Smile,https://poem.tkaraoke.com/106350/.html
"Tất cả tổ tiên có trong con cháu của họ
Phạm vi trong gia đình -dòng họ - quốc gia -giống nòi.
Sự thịnh vượng đến từ lòng bác ái, hiểu biết
Sự trường thọ đến từ lòng yêu thương tất cả chúng sinh.",tất cả tổ tiên có trong con cháu của họ,,Mr.Smile,https://poem.tkaraoke.com/106351/.html
"Nước nhỉ từng ti cạn kiệt lòng
Qua thời lẫn đận thấy càn khôn
Giờ không lợi ích ai cần thấm
Một chút tình dư lạnh cõi lòng
Lá thẩm bao lần hỡi nắng xuân
Mưa hè mát dịu thoả ve ngàn
Nào xưa vất vả từng lưu dấu
Mãn buổi hoàng hoa sực  lại cần
Gió đã no đầy hạc cánh bay
Giờ đây đổi khác dạ hoang bày
Sương rơi đá lạnh chiều thu ngã
Tóc bạc xanh phai hết phận gầy
Cháo đã no rồi bát đập thôi
Lời xưa đã nói chẳng xa xôi
Sương rơi ngây dại thương đầu bạc
Phúc phận thâm sâu mấy cuộc đời",phúc phận ngày sau,,Hồng Dương,https://poem.tkaraoke.com/106352/.html
"Thân xác Ta giống như chiếc áo vậy
Khi đã cũ kĩ thì đến lúc ta phải thay
Theo nghiệp sẽ tái sinh trong chiếc áo mới
Chỉ có Tâm Thức là ít tiền để ta quyết định chiếc áo mà mình muốn mua......",thân xác ta giống như chiếc áo vậy,,Mr.Smile,https://poem.tkaraoke.com/106353/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (1981)
Anh Thương Hoa Trinh Nữ
Anh thương đức độ của em hiền
Đối mặt cuộc đời lắm đảo điên
Lặng lẽ co tròn, nung nấu lửa
Chẳng rong đây đó tạo gieo phiền!
Anh thương đĩnh đạc lại đoan trang
Chẳng tự biến hoa dụ bướm vờn
Sớm tối vườn xuân rung rẩy cánh
Để rồi than thở trách đầu non
Anh thương tấc dạ chặt tâm đồng
Chẳng giả bờ môi hết tận cùng
Nhưng bất chợt kìa! Bao hiểm trở
Âm thầm ngoảnh mặt lái chân ngang
Anh thương son sắt nghĩa chung tình
Chẳng ỉ oi mau, chỉ biết “Mình”
Lại bóng chập chờn nơi ngả khuất
Dưới mây lơ lửng bẹo thân hình
Anh thương tính nết chẳng điêu ngoa
Ganh tỵ, sân si, mắt sáng loà
Thả bút, gieo vần châm chích gió
Miễn sao thoả thích trái tim “Ma”...
Cô độc chuỗi ngày bên nẻo vắng
Anh khao khát lắm một hình thương
Cùng nhau sớm tối vui bầu bạn
Ấm áp, đan mơ giũ quạnh trường
Năm tháng thả dài bước lãng du
Gặp nhiều hoa nở dưới sương mù
Em đìu hiu góc Hoa Trinh Nữ
Mắc cỡ nhưng mà vạn ý thơ...
23/03/2020
Nguyễn Thành Sáng
Nhớ Lắm...
Nhớ lắm trời ơi! Nhớ phát khùng
Ảnh hình bảng lảng quyện khuê trung
Cho tim than thở, gan buồn thảm
Giấc ngủ chập chờn đậu mắt nhung
Nhớ lắm trời ơi! Nhớ tận xa
Trùng dương lớp lớp, lộ bao la
Địa cầu nửa quả, trông mòn mỏi
Thuyền vẫn mịt mờ, sóng diết da
Nhớ lắm trời ơi! Nhớ nguyện thề
Gian trần rong ruổi kiếm hiền thê
Trải qua khúc khuỷu, trầm tang hải
Bước vững oai hùng dẫu tái tê
Nhớ lắm trời ơi! Nhớ sắt son
Cỏ hoa lộng lẫy trên đường mòn
Lùa hương cợt nhả hầu khiêu gợi
Đố ngả nghiêng mà vượt núi non
Nhớ lắm trời ơi! Nhớ ngọt ngào
Nhẹ nhàng an ủi, tấc lòng trao
Dù sương trĩu giọt, vàng oi bức
Hay tuyết lạnh đùn, chẳng đảo phao
Nhớ lắm trời ơi! Nhớ tháng ngày
Ban sơ hạnh ngộ đã ngà say
Luật ươm vần chuốt ngàn rung cảm
Trống dạ xập xình mãi đến nay...
Anh là kẻ ấy, có hay không?
Đồng điệu tình thơ, thắm chỉ hồng
Gá nghĩa trăm năm cùng đắp mộng
Để nghe thác vỗ, rộ nhành sông.
April 21, 2020
Tam Muội",thơ hoạ nguyễn thành sáng & tam muội (1981),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/106354/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (1982)
Nhớ Lắm...
Nhớ lắm trời ơi! Nhớ phát khùng
Ảnh hình bảng lảng quyện khuê trung
Cho tim than thở, gan buồn thảm
Giấc ngủ chập chờn đậu mắt nhung
Nhớ lắm trời ơi! Nhớ tận xa
Trùng dương lớp lớp, lộ bao la
Địa cầu nửa quả, trông mòn mỏi
Thuyền vẫn mịt mờ, sóng diết da
Nhớ lắm trời ơi! Nhớ nguyện thề
Gian trần rong ruổi kiếm hiền thê
Trải qua khúc khuỷu, trầm tang hải
Bước vững oai hùng dẫu tái tê
Nhớ lắm trời ơi! Nhớ sắt son
Cỏ hoa lộng lẫy trên đường mòn
Lùa hương cợt nhả hầu khiêu gợi
Đố ngả nghiêng mà vượt núi non
Nhớ lắm trời ơi! Nhớ ngọt ngào
Nhẹ nhàng an ủi, tấc lòng trao
Dù sương trĩu giọt, vàng oi bức
Hay tuyết lạnh đùn, chẳng đảo phao
Nhớ lắm trời ơi! Nhớ tháng ngày
Ban sơ hạnh ngộ đã ngà say
Luật ươm vần chuốt ngàn rung cảm
Trống dạ xập xình mãi đến nay...
Anh là kẻ ấy, có hay không?
Đồng điệu tình thơ, thắm chỉ hồng
Gá nghĩa trăm năm cùng đắp mộng
Để nghe thác vỗ, rộ nhành sông.
April 21, 2020
Tam Muội
Thương Quá
Thương quá hình em trọn trái tim
Chỉ hồng kết chặt mối lương duyên
Dòng sông, bến đợi, bờ xa thẳm
Lặng lẽ chèo bơi một cánh thuyền!
Thương quá hình em chuỗi tháng năm
Ngày thui thủi bước dưới khung xanh
Đêm đơn gối chiếc, bầu sương lạnh
Vương vấn, bâng khuâng ửng lệ hàng
Thương quá hình em giữa trống trơ
Thẫn thờ, da diết bật sầu lơ
Trầm ngâm, nắn nót, đan từng chữ
Khuây khoả quạnh buồn qua áng thơ
Thương quá hình em những tối trời
Lan man, trăn trở, mộng hồn khơi
Vườn hiu thả gót bờ thanh vắng
Từng chập trào dâng nỗi ngậm ngùi
Thương quá hình em xoả tóc mây
Lang thang cánh gió giũ bay bay
Bao nhiêu kỷ niệm, bao nhiêu nhớ
Là bấy nâng niu ẩn mái dài
Thương quá hình em nghĩa thuỷ chung
Chẳng màng cám dỗ cận xung quanh
Âm thầm giữ phận, rèn tâm đức
Vạn kỷ Lang Nương điệp khúc đàn
Biết chưa? Yêu dấu! Bậu anh thương
Loáng thoáng dung nhan gợn sóng buồn
Suối biếc long lanh, màu ánh nguyệt
Ẩn tàng chan chứa vạn làn hương.
21/04/2020
Nguyễn Thành Sáng",thơ hoạ nguyễn thành sáng & tam muội (1982),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/106355/.html
"Con người thật sự không nhiều như bạn nghĩ
Nếu năng lượng được nén tới mức nhỏ nhất
Thì chỉ còn ít nhất là một nửa hoặc ít hơn
Vậy bạn đã thực sự hiểu ý tôi rồi chứ?",con người thật sự không nhiều như bạn nghĩ,,Mr.Smile,https://poem.tkaraoke.com/106356/.html
"Đường thi được giỏi nhớ ơn Thầy
Sáng tối mày mò học ở đây
Bảy chữ gieo vần nhuần chốn nọ
Tám câu chọn ý nhuyễn nơi nầy
Nhiều đêm mất ngủ nhìn sương khói
Lắm buổi ra vào ngắm gió mây
Để viết vài dòng yêu thắm đượm
Mong em trở lại sớm sum vầy.
VÕ QUANG HÂN
Đà Nẵng 24 - 04 - 2016",ơn thầy !!!,,VÕ QUANG HÂN,https://poem.tkaraoke.com/106357/.html
"NGƯỜI QUÊN KỶ NIỆM
(Thuận nghịch độc-Ngũ độ thanh)
Hè sang phượng thắm ở nơi này
Bến lạ đêm tàn ảo huyễn say
Ve vuốt thuở chờ trăng lạnh ngõ
Nhớ nhung lần rẽ mộng xa ngày
Về đêm tiếc nghĩa tình buông bỏ
Hẹn bữa quên lời ý đổi thay
Se sắt mãi hờn duyên tủi phận
Thề câu bội phản nó mưu bày.
Đọc ngược:
Bày mưu nó phản bội câu thề
Phận tủi duyên hờn mãi sắt se
Thay đổi ý lời quên bữa hẹn
Bỏ buông tình nghĩa tiếc đêm về
Ngày xa mộng rẽ lần nhung nhớ
Ngõ lạnh trăng chờ thuở vuốt ve
Say huyễn ảo tàn đêm lạ bến
Này nơi ở thắm phượng sang hè ./.
*****
(Chuyển từ TNĐ của hai bài thuận và nghịch thành hai bài đường luật chính thống theo thể nđt . Gồm 6 thanh thủ và 5 thanh vận)
*****
Bài thuận :
Nđt- ltvt-ntvv
Hè sang phượng thắm ở nơi này
Bến lạ đêm tàn ảo huyễn say
Thuở vuốt ve chờ trăng lạnh ngõ
Lần nhung nhớ rẽ mộng xa ngày
Về đêm tiếc nghĩa tình buông bỏ
Hẹn bữa quên lời ý đổi thay
Mãi sắt se hờn duyên tủi phận
Thề câu bội phản nó mưu bày.
Bài nghịch :
(Nđt-ltvt-ntvv)
Bày mưu nó phản bội câu thề
Phận tủi duyên hờn mãi sắt se
Ý đổi thay lời quên bữa hẹn
Tình buông bỏ nghĩa tiếc đêm về
Ngày xa mộng rẽ lần nhung nhớ
Ngõ lạnh trăng chờ thuở vuốt ve
Ảo huyễn say tàn đêm lạ bến
Này nơi ở thắm phượng sang hè ./.
Lê Cảnh Tiến 25/04/2020",người quên kỷ niệm,,Lê Cảnh Tiến,https://poem.tkaraoke.com/106358/.html
