Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Cúc vàng Thu một đóa
em áo lụa đôi tà
anh dỗ đời phương lạ
theo tháng ngày phôi pha
đường cố hương xa ngái
sao gởi đặng tất lòng
mây trời tơ phiếm mỏng
nhạt nắng mùa Thu xưa
gởi mưa về cố quận
sầu giọt đọng trong đời
em vẫn hoài đứng đợi
bên hiên buồn thu. Mưa ...
Trần Huy Sao",thu,,Trần Huy Sao,https://poem.tkaraoke.com/13151/.html,
,"em về lạc nắng bên trời
lạc nhau từ lúc lúc mình rời môi hôn
từ khi em biết dỗi hờn
là yêu rồi đấy! Biết buồn hay vui...
chỉ riêng một nỗi ngậm ngùi
là em. Bé. Mỏng. Đìu hiu phận mình
từ khi bắt được cuộc tình
em bâng khuâng chẳng biết vui hay buồn
đường đời bãng lãng như Thơ
anh ơi, em cũng bơ vơ như đời ...
Trần Huy Sao",tự tình,,Trần Huy Sao,https://poem.tkaraoke.com/13152/.html,
,"Một ngày tháng Sáu qua nhà em
Mưa như cầm chĩnh đổ ngang trời
Tôi đứng bên hiên nhìn len lén
Thấy em ngồi lặng ngắm mưa rơi
Thấy tôi cô quạnh giữa hiên đời
Mưa dỗi hờn theo cuộc tình ơi !
Giọt vắn chia cùng em nỗi nhớ
Giọt dài sớt lại nỗi buồn tôi
Trời vẫn mưa, trời vẫn mưa mau
Giọt rơi dài ngắn đến bao giờ
Phương tôi một góc hiên thầm lặng
Nhìn quanh chỉ thấy giọt-sầu-rơi
Đường về, con phố chiều đau điếng
Nhìn bóng tôi nghiêng ngả xuống đường
Mưa nhạt nhòa bỏ mù ánh điện
Góc phố vàng hoe quá đỗi buồn
Em vẫn vô tình như chẳng biết
Lòng tôi, còn gởi lại bên hiên
Tình tôi, em bỏ dòng xa biệt
Riêng để dành tôi nỗi muộn phiền
Tháng Sáu mưa, trời vẫn mưa mau
Chỉ có mình tôi rất chậm. Buồn
Đi giữa phố mưa và gió. Lạnh
Thấy mình tội nghiệp quá, mà thương…
Trần Huy Sao",tháng sáu trời mưa mau,,Trần Huy Sao,https://poem.tkaraoke.com/13153/.html,
,"xưa Mẹ dặn đi đâu thì về sớm
đừng để rơi tình ái xuống cho ai
giữ trái tim như giữ đời con gái
đập một lần là loạn đập trăm năm!
con giữ tim mình quá tuổi mười-lăm
chịu không thấu phải quên lời Mẹ dặn
tình ái cứ rớt lần theo lãng mạn
trái tim đau theo nhịp đập ""người ta""!
Mẹ ơi Mẹ, tình yêu sao ngọt quá
Mẹ bảo tình yêu ngọt ít đắng nhiều
tim loạn đập bao lần, con mới hiểu
để lựa lời căn dặn tiếp đời sau!...
Trần Huy Sao",lời mẹ dặn,,Trần Huy Sao,https://poem.tkaraoke.com/13154/.html,
,"Xe em
chạy cuốn bụi đường
tôi không đuổi kịp
theo luồng gió bay ...
thôi thì
tay vuột bàn tay
thôi thì em đã thành mây
cuối đèo
Tôi nhìn
còn bóng trăng treo
nửa đêm nằm nhớ
buổi chiều tưởng xưa!
trước chiều
là một buổi trưa
trước trưa
là một sáng chờ em ơi
Gặp nhau
rồi cũng xa rồi
xưa sau
biết mấy triệu người nhớ nhau!
một cơn tái hội
chừng nào?
bắt em ...
hoá cánh hoa đào, tôi hôn!
Trần Vấn Lệ",thà rằng chẳng gặp thì thôi,,Trần Vấn Lệ,https://poem.tkaraoke.com/13155/.html,
,"Với người, tôi nghĩ là hoa
với hoa, tôi nghĩ người là núi sông !
Quê Hương ! Ôi đẹp vô cùng
câu thơ cẩm tú tôi lồng trong tranh ...
Với người tôi thấy Xuân xanh
với Xuân, tôi thấy người hình bóng xưa
bao giờ tôi hết mộng mơ
khi người hiển lộng từng tờ Hoa Tiên ?
Với người tôi dễ chi quên
Quê Hương cũng vậy, là niềm mến yêu
một mai tôi bắc phù kiều
nối Non Nước cũ tôi dìu người đi ...
Với người không muốn chia ly
mà chia ly, nghĩ tới thì buồn thôi
Quê Hương chìm mất đâu rồi ?
chiều sương khói toả, ôi người khói sương !
Trần Vấn Lệ",chiều sương khói tỏa,,Trần Vấn Lệ,https://poem.tkaraoke.com/13156/.html,
,"Biển thấy như vơi mỗi buổi chiều
trường sơn như cũng mỗi ngày xiêu ?
chim bay mỏi cánh theo bờ bãi
một chút buồn nghe đủ quạnh hiu !
Một chút buồn . Tôi nói với tôi
với em, tôi biết đã xa rồi
như chim ... bay miết trên bờ bãi
bay tới nơi nào gặp biển khơi ?
Tôi vọc mà chơi chữ bạt ngàn
xây từng núi cát tưởng quan san
ngựa hồng từ khuất vào mây khói
thì biển mờ thôi những đảo hoang ...
Đời lính ai không vào gió cát
ai không nằm mộng thấy thây ma ?
em ơi nón sắt treo đầu súng
lúc đó tình yêu một đóa hoa !
Tôi sống chi thời sông núi rã
chi thời biển hoá giọt mù sương
chiều tôi nhìn biển, tôi nhìn núi
nhìn cánh chim bay ... ngó lại buồn !
Em biết thừa tôi đã hoá thân
thành đây bụi cát tủi muôn phần
cái trong tơ tóc mà vô lượng
và biển, trời, em, sao dửng dưng ?
Tôi, phải chi tôi thành nón sắt
và em, ngọn súng, thách thời gian
khi yêu, có cả tình sông núi
rồi núi sông mờ ... mộng cũng tan
Ôi biển chiều nay hẹp thế à
và trường sơn hỡi lớp sương sa ...
câu thơ, tôi muốn đừng thêm nữa
( sợ nối thêm nhiều những ngả ba ! )
Trần Vấn Lệ",mỗi chiều nắng úa,,Trần Vấn Lệ,https://poem.tkaraoke.com/13157/.html,
,"Em cho bạn đoá hồng vàng
anh không là bạn, đứng sang bên nầy!
ô kià, em nói, vung tay
giống như bà chị la rầy em hư ...
và anh, giống đứa bé thơ
đứng sang bên cạnh không chờ được thương
hoa vàng thay tiếng cảm ơn
em cho bạn hết, anh còn gì đâu!
lại như đứa bé cúi đầu
buồn mân mê mãi cái màu ngón tay
cánh hoa vàng lát gió bay
tay anh máu tụ, giận ai bây giờ?
Ô kià em đẹp như mơ
đoá hoa môi nở không ngờ của anh!
lát hoa về lại với cành
thắm tươi màu đỏ là tình đôi ta ...
Trần Vấn Lệ",nhìn em tăng hoa cho bạn,,Trần Vấn Lệ,https://poem.tkaraoke.com/13158/.html,
,"Người con gái đó như làn gió
mang cả muà Xuân vỗ cánh bay
tôi ước phải chi mình hóa đá
để tình tôi nặng, cản chân ai !
Trần Vấn Lệ",một thoáng trong ngày,,Trần Vấn Lệ,https://poem.tkaraoke.com/13159/.html,
,"Đêm rất bình yên, rất dịu dàng
mùa Thu - nhè nhẹ tiếng trùng than
mùa Thu - trơ trụi trời không áo
tôi sợ mù sương mai sáng tan ...
Tôi sợ ... Bởi em không ở cạnh
mùa Thu hiu quạnh chữ Cô Đơn
mùa Thu chưa có lần tay vuốt
mắt lạnh em buồn tôi khẽ hôn !
Đêm rất bình yên, rất ngậm ngùi
hình như mình hẹn một ngày vui
từ khuya nào đó đêm tương ngộ
trên chuyến đò xuôi sông nước xuôi ...
Là nghĩa là chưa phải lúc này
chưa hồi phân định cõi Đông - Tây
ngổn ngang trăm nỗi ngày cơm áo
ngơ ngẩn tàn đêm tôi nhớ ai !
Trần Vấn Lệ",ngơ ngẩn tàn đêm,,Trần Vấn Lệ,https://poem.tkaraoke.com/13160/.html,
