Edited,Title,Genre,Author,URL
"Thơ họa Nguyễn Thành Sáng & Tam Muội (710)
Tình Yêu
Yêu thương sâu đậm lắm chi li
Lo lắng bận lòng mỗi bước đi
Gần gũi ngọt ngào trao thủ thỉ
Trái ngang da diết gửi rù rì
Hương đưa khoảnh khắc hồn lưu niệm
Chim hót một lần dạ khắc ghi
Xa vắng u hoài treo suối biếc
Bâng khuâng thao thức nhỏ sầu bi
11/12/2018
Nguyễn Thành Sáng
Lời Của Trái Tim
(Thủ Vĩ Ngâm)
Mới gặp mà sao dạ vấn vương
Nhìn trăng lãng đãng quạnh canh trường
Môi se sắt nụ buồn trông ngóng
Nét tái tê hoa quặn nhớ thương
Bối rối lo âu chìm khổ sở
Bơ phờ thấp thỏm đắm thê lương
Con tim đã biết thầm rung động
Mới gặp mà sao dạ vấn vương.
December 31, 2018
Tam Muội",thơ họa nguyễn thành sáng & tam muội 710.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/118471/.html
"DƯỚI BÓNG CUỘC ĐỜI 2
Bài thơ dựa vào "" HAI SẮC HOA TI GÔN "" của T.T.KH .
Trở lại trường xưa nhặt cơn đau
Chiếc lá thời gian cuốn đi mau
Cân , đo, đong, đếm ...buông hờn dỗi
Ai cứ trộm nhìn , muôn lắng sâu ?
Người ấy ung dung nương gót sen
Ngọn gió hồn nhiên , thả nhánh duyên
Một góc sân trường , thời im ỉm
Tuổi hạ đeo nhau lối bên thềm
Người ấy ngập ngừng ,giáp mặt nhau
Dấu câu chấm lửng...hương ngọt ngào
Dường như sợ lắm ai dòm ngó?
Rối rắm tơ vò , chuyện trước sau...
Thuở ấy bướm vàng , ngẩn ngơ bay ...
Đời tôi cánh én vốn lạc bầy
Đo trời không được ôm nắng gió
Bốn  mùa trăn trở ...vị đắng cay
Đâu biết nắng mưa chuyện của Trời ?
Ham mê cái đẹp , thích rong chơi ...
Người xa bục giảng , âm thầm nhớ ...
Trống vắng mọc ra , nhánh bồi hồi
Từ đấy, ngày đêm luống thẫn thờ
Chiêm bao rụng xuống, một giấc mơ
Xin hiểu đời tôi là thi sĩ!
Thích mộng văn chương, tìm nàng thơ ...
Tôi lại mon men lối cỏ gầy
Khoảnh khắc rong rêu bám dấu giày
Sỏi đá khóc than sầu cô quạnh
Hứng giọt vui buồn đọng kẽ tay
Ngẫm nghĩ thoáng bay về đâu đó
Bến bờ đậu kín lời tri âm
Suối tóc phất phơ , chiều bỡ ngỡ
Áo dài một thoáng , gợn bâng khuâng ?
Tôi gom kí ức chuyện lạ quen
Ngôi trường rạo rực  , bỗng gọi tên
Lòng vị tha, khoan dung ,độ lượng
Gặt hái ngày xanh mộng êm đềm
Tôi sợ sợi buồn , vóc héo hon...
Nàng thơ ủ dột , in dấu mòn
Ngôn từ hoa mỹ , trôi hun hút
Thêu dệt trăng sao , đâm dỗi hờn
Xin hiểu lòng nhau trong phút giây !
"" Vàng thau lẫn lộn"" ở đâu đây ?
Người ấy đừng hát câu quên lãng ?
Sớm mai thức dậy mộng tròn đầy
Chiều ngày 19/5/2022
Ân Thiên ( Bình Dương)
""",dưới bóng cuộc đời 2,,Thiên Ân,https://poem.tkaraoke.com/118472/.html
"NHẶT VẦN LỤC BÁT LÀM THƠ
Nhặt vần lục bát làm thơ
Tặng em tất cả. Thẫn thờ. Thướt tha
Tìm quanh khắp cõi ta bà
Dòng sông. Dòng suối. Ngọc ngà. Cỏ hoa
Anh yêu em mãi mặn mà
Bình minh rực rỡ. Lụa là hoàng hôn
Lắng nghe ngàn tiếng ru hồn
Tình yêu lãng đãng. Nụ hồng ngất ngây
Anh yêu em mãi đong đầy
Ngàn năm sau nữa sum vầy nhé em
Trần Minh Hiền Orlando ngày 20 tháng 5 năm 2022",nhặt vần lục bát làm thơ,,Trần Minh Hiền,https://poem.tkaraoke.com/118473/.html
"BUÔNG BỎ
(Tam ngôn bát cú)
Thế giới này
Cực lạc đây
Niệm Phật để
Vãng sanh ngay
Giũ bỏ được
Thất tình đày
Ngũ dục dứt
Từng phút giây…
20-05-2022
Nguyên Hữu",buông bỏ,,Nguyên Hữu,https://poem.tkaraoke.com/118474/.html
"CUỘC ĐỜI LÀ THẾ ĐÓ
Đêm nằm trở giấc rã rời đau
Thiển nghĩ đời như một bến tàu
Lỡ chuyến nên về chung một điểm
Sai đường phải nhớ lại lần sau
Tình trăng gió kẻ tìm xây mộng
Phận sớm chiều ta ủ giữ màu
Thấy tuổi xuân tàn trôi lặng lẽ
Nghe buồn rụng trắng cả bờ lau ./.
Lê cảnh Tiến 2O/O5/2O22",cuộc đời là thế đó,,Lê Cảnh Tiến,https://poem.tkaraoke.com/118475/.html
"Cuối trời đêm nay ngó đẹp xinh
Ánh trăng ánh sao ngó an lành
Nhấp nháy canh đêm khoe sắc bóng
Như gửi lời thăm cõi xa xăm
Khung trời đêm nay ngó đẹp xinh
Như gọi ai xa về viếng thăm
Như gọi hồn anh về nơi đó
Duyên tình như có một niềm tin
Bên trời một bóng thấy đẹp xinh
Như mơ như mộng từng phút in
Anh muốn gom để vào trong mắt
Để những đêm thanh được ngắm nhìn
11.00 đêm 26.03.2018
thơ thẩn ngồi ngắm hình em",ngó đẹp xinh,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118476/.html
"Cầu cho mai giảm cơn mơ
Cầu cho bên bóng từng giờ phút thương
Cầu cho chung bước chung đường
Cầu cho yêu đó chung duyên bến bờ
Cầu cho giờ phút thẩn thơ
Cầu cho đêm có giấc mơ thấy nàng
Cầu cho đừng có sang ngang
Cầu cho nhớ mãi bên đàng bóng em
Cầu cho in mãi lòng thương
Cầu cho rõ bóng dù sương phủ mờ
Cầu cho giây phút thẩn thơ
Cầu cho lòng ngóng chờ đừng phai
Cầu cho yêu nhớ đừng phai
Cầu cho mai đến đêm ngày bên em
08.00 đêm 27.03.2018
cầu duyên cho tới nhau mai ngày",đêm ngày bên em,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118477/.html
"Xin em thêm tiếng nữa
Lời yêu thương mình xa
Để cho lòng vương mãi
Đêm ngày lòng thiết tha
Xin em đừng buồn nữa
Khi ngó cuối trời xa
Dù cách phương trời bến
Gặp nhau trên trăng tà
Xin em chờ chút nữa
Lời chuyện trò từng đêm
Trong lòng em chắc nhớ
Anh thương có mình em
11.00 đêm 27.03.2018
Mấy năm qua anh vẫn nhớ
thương em",có mình em 5,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118478/.html
"Tìm kiếm người yêu nơi góc trời
Lòng như in mãi bóng xinh tươi
Một bóng bên trời xa xa đó
Nhớ cả hình bóng nhớ tiếng cười
Tìm kiếm người yêu chốn xa xôi
Đêm nào anh cũng thầm tên người
Gom cả trên thơ từng nét xuống
Để khi buồn buồn được đọc vui
Tìm kiếm người yêu duyên bên đời
Một bóng anh thương ngó đẹp tươi
Cầu cho bóng em vẫn còn đó
Chìm trong cơn nhớ đêm đêm ngồi
08.00 đêm 28.03.2018
sầu vắng khó ngủ đêm nay",đêm đêm ngồi,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118479/.html
"Đường đêm lại vắng chẳng ai
Đường tình cũng vắng đêm ngày xa nhau
Đường xa đêm cất tiếng sầu
Đường yêu đừng để phai màu theo mưa
Đường tình xa cách đong đưa
Đường thương đường nhớ đêm thừa vẫn xa
Đường hoang trời vắng canh khuya
Đường buồn ngồi xuống ghi thơ thay lòng
Đường xa lòng đợi lòng mong
Đường lo đường lắng trong lòng từng đêm
Đường yêu đêm gọi tên em
Đường vui chẳng có lòng đêm mịt mù
Đường nào cho tới bên kia
Đường nào gặp gỡ đêm thừa bên em
10.50 đêm 28.03.2018
đêm buồn buồn buồn không ngủ",đường 5,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118480/.html
"Tiếng sầu vang đâu đây
Một mình ở hiên ngoài
Ngồi ghi dòng thơ xuồng
Lòng buồn mà chẳng hay
Tiếng tim đổ đêm nay
Từng tiếng gọi em hoài
Ngẩng ngó khung trời đó
Như bóng đêm đã dài
Tiếng nhớ gọi đêm nay
Mình yêu nhau lâu ngày
Đêm nay buồn ngồi xuống
Tiếng tên em phủ đầy
08.00 đêm 29.03.2018
thì thầm tên em trên môi",phủ đầy 2,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118481/.html
"Một mình với lòng hỏi sao vui
Vụt bay bên trời một bóng người
Đường xa nơi xa lòng anh thấy
Một bóng xinh tươi anh thương người
Một mình với lòng ánh trăng tươi
Đêm nay đón trăng thăm viếng mời
Nhả hạt vàng rơi khắp nơi ấy
Gợn cho lòng đêm thêm nhớ người
Một mình với lòng nhớ em ơi
Đêm nay hồn trôi về cuối trời
Theo về với trăng nơi bên đó
Để kiếm gặp em có bên ngồi
10.40 đêm 29.03.2018
chợt choàng lòng đêm nhớ em",có bên ngồi,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118482/.html
"Em ơi còn yêu anh không
Đường xa cách biệt mênh mông cuối trời
Yêu nhau một cảnh sầu đời
Thương nhau thì lại xa xôi dặm đường
Đêm dài canh vắng thêm buồn
Xa nhau lòng thấy chợt thương nhớ hoài
Bờ môi bối rối từng ngày
Gọi thầm gọi nhớ đâu đây mảnh tình
Xa nhau lòng lại chẳng im
Nén linh sầu khấn cầu xin mai ngày
Dù cho cách trở đông tây
Dù cho bão tố phủ đầy đường đi
Vẫn thương vẫn ngóng đêm về
Gửi lòng cưng quý qua bờ tới em
08.10 đêm 30.03.2018
thương xa đêm về vẫn nhớ em",qua bờ tới em,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118483/.html
"Chiều nay anh ngồi xuống
Ngó lá thu vàng rơi
Trong lòng sầu sầu vắng
Nhớ em nhớ chẳng nguôi
Chiều nay anh ngồi đếm
Tiếng lòng đổ rụng rơi
Như bao nhiêu tàu lá
Đã lìa cành khắp nơi
Chiều nay sao quá nhớ
Buồn tàu lá vàng thu
Anh ghi tên em đó
Rồi gửi theo gió đi
12.00 đêm 30.03.2018
Gửi hồn theo gió tới miền xa",theo gió đi,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118484/.html
"Cha mẹ dạy dỗ chẳng nghe
Khi gặp bạn bè thì lại chạy theo
Bến sông đêm đến không người
Sao được khoe sắc bầu trời đêm thanh
Nghĩ đẹp chẳng có ai thăm
Đến khi đêm nằm lại nhớ người qua
Lòng buồn lại đổ trên môi
Nhớ người lại đổ cho trời không trăng
Ra đường ngập phủ lời than
Về nhà bên vợ lại im không lời
Ra đường rau quả cũng ăn
Về nhà canh nóng lại than vợ lười
Ao nào nước chảy như sông
Ở nhà có chồng thì lại thương trai
Trái dừa nước sạch ở trong
Người mình có lòng thì lại để dơ
Cây dừa ai uốn cho cong
Ai mài tảng đá đáy sông thành hình
Xay thóc lại nói đau lưng
Say gái ngồi cả đêm đông vẫn chờ",ca dao (123),,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/118485/.html
"Thơ họa Nguyễn Thành Sáng & Tam Muội (711)
Chẳng Thể Nào Tơi
Bâng khuâng, vương vấn vọng ngàn khơi
Khắc khoải, u hoài khó thể vơi
Tiếng hẹn chuỗi đời luôn ủ ấp
Lời trao tấc dạ chẳng di dời
Éo le, ngang trái đành xa lối
Đau xót, lỡ làng nghẹn mỗi nơi
Sâu thẳm tận cùng như vướng mắc
Tay hồn cố mở chẳng nào tơi.
1/10/2018
Nguyễn Thành Sáng
Én Nhạn Sum Vầy
Giả biệt thành đô chuỗi xót xa
Quay về đất tổ lệ ngân nga
Thương Lang ủ rũ bên giường mộng
Cảm Khách lê thê cạnh gốc đa
Khoả lấp niềm đau khơi phím nhạc
Chôn vùi nỗi nhớ dệt câu ca
Từ nay Én Nhạn tung mây gió
Trọn kiếp hoà duyên quyện ánh tà.
December 31, 2018
Tam Muội",thơ họa nguyễn thành sáng & tam muội 711.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/118486/.html
"Thơ họa Nguyễn Thành Sáng & Tam Muội (712)
Vần Thơ Gửi Tặng Em
Thấu hiểu rồi Thương! Giữa chúng ta
Chẳng nào có thể cách lìa xa
Dẫu nay nghịch cảnh, dòng trôi nổi
Đôi mảnh hồn đan mãi đậm đà…
Giờ đặt nhẹ nhàng vào trái tim
Sáng ngần khuôn ảnh dáng hình em
Trọn đời ấp ủ, luôn gìn giữ
Ước hẹn cùng nhau đợi chuyến thuyền…
Ba tiếng ngọt ngào “Vợ của anh”
Đang tồn tại đó cõi trần gian
Canh khuya giá lạnh, hồn chăn gối
Dào dạt lâng lâng nghĩa đá vàng
Hạt trắng, bụi mờ những phút giây
Bất ngờ ngọn gió lướt qua đây
Khiến cho cành nhánh rung rinh đổ
Một thoáng chỉ thêm ửng bóng dầy!
Bao chiều quạnh quẽ, hướng về đâu
Nhung nhớ, bâng khuâng, gợn đáy sầu
Vương vấn dâng tràn trong tấc dạ
Từng hồi da diết thấm lần sâu
Chầm chậm quay tròn, thỉnh thoảng đưa
Cái gì quen thuộc tận nghìn xưa
Vô vàn thắm thiết muôn yêu dấu
Chiếc bóng thời gian chẳng nhạt mờ
Nay nắn thơ tình anh gửi sương
Ẩn tàng chan chứa trọn niềm thương
Tặng em trời ấy bầu thu quạnh
Khuây khoả, ngâm nga giải nhẹ buồn….
1/1/2019
Nguyễn Thành Sáng
Hương Tình Trong Đêm
Đêm mù mịt dưới trời đông hiu quạnh
Tiếng phong linh khơi lạnh lẽo tấc lòng
Nỗi u hoài len lỏi tận bên trong
Sầu nhức nhối chữ long đong trần thế
Nước cứ đổ cho đời thêm kiệt quệ
Giữa chênh vênh khoé lệ nhạt canh trường
Luống ngậm ngùi chìm đắm ngưỡng thê lương
Chuỗi cay đắng vấn vương hoài tâm khảm
Em da diết chép vần thơ ảm đạm
Cả không gian vạn xám phủ kín đầy
Đường vào yêu ủ rũ tím vầng mây
Trơ xác liễu bầy nhầy cơn giông gió
Em muốn trải tơ niềm riêng sang đó
Khỏa khuây buồn vàng võ bóng tàn đêm
Nghe chứa chan sương khói quạnh quẽ thềm
Vơi âm hưởng êm đềm vài giây phút
Em muốn gửi những gì anh thiếu hụt
Ngớt muộn phiền hoà chút thoả tâm tư
Đốt lửa lên xóa ánh tối lừ đừ
Bước thanh thản cùng dư âm phảng phất
Anh có cảm du dương ngây chất ngất
Ấm áp vòng chung mật ngọt hương đưa
Buổi dẳng dai lác đác giọt tinh mưa
Cạnh khung cửa mình vừa trao âu yếm
Gió xào xạc mặn môi nồng chăn nệm
Điệu nhịp nhàng như đệm khúc lung linh
Ảo ảnh khuya lấp lánh cảnh thanh bình
Vòm hạnh phúc hồn tình nhân ước mộng.
January 1, 2019
Tam Muội",thơ họa nguyễn thành sáng & tam muội 712.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/118487/.html
"TRĂNG VỠ
Trăng vỡ bao giờ tự hỏi ?
Dòng sông bến lở, bến bồi
Thương tiếng ngày xưa em nói
Lòng anh đắm  đuối chơi vơi
Trăng vỡ sầu giăng muôn thuở
Người đi ta vốn bạc đầu
Ôm trọn mối tình nức nở
Rớt viên sỏi già đáy sâu
Trăng vỡ mùa đi vội vã
Thương dùm chú Cuội về đâu ?
Hằng Nga dường như nấn ná
Lệ rơi tiếng khóc cúi đầu
Trăng vỡ ôm đồm bối rối
Vun vén bầu trời khổ đau
Đêm sâu ngồi trong bóng tối
Chiếc lá thôi rơi úa màu
Trăng vỡ  sợi dây quên lãng
Khen ai trói buộc nhùng nhằng
Đám mây gam màu u ám
Ngày đêm trở gối bâng khuâng
Ngày 23/4/2022
Ân Thiên ( Bình Dương )",trăng vỡ,,Thiên Ân,https://poem.tkaraoke.com/118488/.html
"LÒNG VẪN BIẾT MƯA MÙA XUÂN ƯỚT SŨNG
Lòng vẫn biết mưa mùa xuân ướt sũng
Ướt hồn em kỳ diệu những cánh đồng
Anh là gió em là mây làm nũng
Giấc chiêm bao mờ ảo sóng trong lòng
Lòng vẫn biết mưa mùa hè vọng động
Ướt dòng sông ướt cả những nỗi buồn
Anh là lửa em là vàng thơ mộng
Khói sương bay ngập lối cội nguồn
Lòng vẫn biết mưa mùa thu sóng cuộn
Ướt tình yêu ướt cả những oan cừu
Anh là thơ em là mộng nghê thường
Hoa nở rực những chân trời giải cứu
Lòng vẫn biết mưa mùa đông vời vợi
Ướt thời gian ướt cả những hoang đường
Anh là biển em là trời ca ngợi
Thắp chiêm bao hồng cả những dặm đường
Trần Minh Hiền Orlando ngày 21 tháng 5 năm 2022",lòng vẫn biết mưa mùa xuân ướt sũng,,Trần Minh Hiền,https://poem.tkaraoke.com/118489/.html
"ĐÀN ÔNG
(Song tứ lục bát)
Nông cạn đàn ông
Có đúng hay không?
Người xưa nói thật đánh đồng
Bạn tôi nó đấy sâu lòng cạn đâu…
Họ mãi niềm đau
Rút ván qua cầu
Phụ tình bạc nghĩa như nhau
Bạn tôi nó đấy có đâu phụ tình…
Họ thích người xinh
Vơ hết về mình
Lắm người còn kén đoan trinh
Bạn tôi nó đấy chung tình hơn tôi…
Người nói, người cười
Nông nổi giếng khơi
Đàn ông mang tiếng nhiều đời…
Bạn tôi nó đấy ôi xời… nhếch môi…
21-05-2022
Nguyên Hữu",đàn ông,,Nguyên Hữu,https://poem.tkaraoke.com/118490/.html
"Không
Không
không
không
không không
không không
không không
không không
không không",không,,Phương Mai,https://poem.tkaraoke.com/118491/.html
