Content,Title,Genre,Author,URL
"💖💖💞Lục Bát Tự Tình💞💖💖
Trời ơi ! Đất hỡi ! Ưu phiền !
Làm thơ mà nghĩ đến tiền sao ha !
Ta về cứ tắm ao ta
Dầu trong hay đục của nhà vẫn hơn
*
Chẳng gì quan trọng hết trơn
Cái nhân thêm ái là chơn tình rồi
Chữ tiền lên xuống lôi thôi
Nói chi vào để tình tôi nhạt nhoà
*
Tình yêu không thể mù loà
Thấy ai lắm bạc lại ùa chân theo
Có tiền không nghĩa mà đeo
Trước sau thì cũng chèo queo một mình
*
Vài câu nói đến thơ tình
Mê chi mà ủ linh tinh sáng chiều
Từ nay thôi bớt làm liều
Hơi khuya thì ngủ ít nhiều nghe chưa !
*
Nửa đêm chớ có cù cưa
Thức chi cho mệt lưa thưa chuyện đời
Ngủ yên để mộng tuyệt vời
Đêm về tắt máy và rời mạng phây
*
Chớ ghiền cùng lắm lất lây
Vừa thôi chớ quá không hây đâu nào
Đâu đây nghe tiếng rì rào
Dường như ai ngủ đã phào giấc yên
*
Thì thôi ta ngớt liên miên
Một mình ta viết ưu tiên sự tình
Trước sau thì cũng lình xình
Có chi mà lại bày trình nọ kia...
-N3- Nguyễn Ngọc René 😂16/05/2015",++ lục bát tự tình ++,,-N3- Nguyễn Ngọc René,https://poem.tkaraoke.com/48100/.html
"🌴💖💖CHỜ HƯU💖💖🌴
Vào thu thấy lại hình xưa
Mộng đời trăm nẻo còn chưa tưụ thành...
*
Chân cứ bước từ thành ra biển
Đời ngọt ngào ẩn hiện an khang
Đã qua những lúc gian nan
Những năm ăn học lang thang nghiệp đời
*
Âu cũng phước nhờ trời dứt khổ
Vừa ra trường có chỗ làm ngay
Bao năm cho đến hôm nay
Giờ mong hưu trí hôm mai vẫn chờ
*
Vừa nghĩ đến thẫn thờ háo hức
Muốn lấy liền lập tức về hưu
Nhưng còn vẫn lắm lừ đừ
Tiền hưu quá ít từ từ liệu lo
*
Tám năm nữa làm cho mãn kiếp
Lãnh tiền hưu sẽ kịp trọn đời
Cũng mong cớ sự do trời
Đủ đầy sức khỏe để thời an tâm...
-N3- Nguyễn Ngọc René 17/05/2015",++ chờ hưu ++,,-N3- Nguyễn Ngọc René,https://poem.tkaraoke.com/48101/.html
"Hôm bậu về qua đứng trông đầu ngõ
Mà con tim từng nhịp đập liên hồi
Đôi mắt huyền, màu má thắm, son môi
Bậu để mất nơi phương người một nửa
Hôm bậu về qua nép mình sau cửa
Nỗi niềm dâng cho mắt lệ đong đầy
Dáng nghiêng nghiêng bờ vai nhỏ hao gầy
Qua thảng thốt gọi thầm tên của bậu
Nắng chiều thu đổ dài trên hàng dậu
Con bướm vàng chao lượn lẻ loi sầu
Chập chờn bay con bướm buồn không đậu
Qua lặng nhìn... hồn trôi mãi về đâu
______________________________",bậu về,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48102/.html
"***
Anh giật mình tỉnh giấc
Bóng trăng tà, thinh không
Lá thư buồn để lại
"" Lạy anh em lấy chồng! ""
Em ru anh ngủ say
Giấc mơ còn dang dở
Sao em vội chia tay
Ngăn đôi lòng nức nở?
Trái tim non máu tứa
Lệ mặn trào rạn môi
Một cuộc tình vô nghĩa
Trả em về ...tinh khôi (?)
Ừ thì em ...đi đi!
Nuối tiếc làm quà tặng
Con đường thu ngập nắng
Có say hồn em chăng ?
Anh về trong thương nhớ
Giữa khung trời mênh mông
Cùng dòng thư em gửi
"" Lạy anh! Em lấy chồng.""
________________________",anh ơi hãy ngủ!,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48103/.html
"***
Chiều nắng loang ngõ vắng
Ghế đá buồn trơ vơ
Lá thu sầu lặng lẽ
Rơi nhẹ nhàng như thơ
Xót một đời ...mưa khóc
Người về đâu?...thiên thu.
Chỉ mành tơ, sợi tóc
Trói vào nhau...ngục tù!
Dương liễu tràn mắt lệ
Rỏ ngàn hàng xanh xao
Thềm rêu căng mắt đợi
Bước chân xa nghẹn ngào
Chết một đời cổ tích
Bóng chiều rên rỉ đau
Gió hờn vun nguyệt lạnh
Giữa chiều thu úa nhàu
Úp mặt buồn trăng khóc
Bến sông đầy buốt sương
Gieo mình theo sóng nước
Thác trên dòng giang Tương
________________________",tình thiên thu.,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48104/.html
"Tôi của ngày xưa, tôi ở đâu?
Giấc mơ thuở ấu đã chìm sâu
Tìm lại bên dòng thơ viết dở
Thời gian vô ý, tóc pha màu.
Những tiếng trẻ thơ trong trẻo quá!
Vang xa gió gọi phía đồng xanh
Nhà ai khói biếc lam chiều tỏa
Dạ nhớ ngày xưa mấy đoạn đành.
Sóng đời gội tóc trắng phau phau
Nỗi nhớ vờn bay quá ngọt ngào
Nụ cười móm mém, đâu hàm ngọc?
Để những ngày xưa mãi ngày sau!",ngày xưa ơi,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48105/.html
"Ông lão già bán kẹo kéo tìm con
Một chiếc loa với dàn âm ly cũ kỹ
Chiếc xe cà tàng cùng ông đi mọi ngã
Sau tiếng nhạc thập thình, ông dừng xe trên phố gọi ...Cải ơi!
Mười năm rồi ông đi khắp muôn nơi
Để tìm ""nó"", đứa con khờ bé bỏng
Biết tìm đâu giữa dòng đời lớn rộng
Nên ông chọn nghề bán kẹo kéo mưu sinh
Để có chiếc loa vang giọng nói của mình
Trên phố xá hay đường quê lặng lẽ
Để ông nói rằng - Con ơi đừng đi nữa!
Về đi con! Cha mẹ thứ tha rồi!
Ông trải lòng về thuở ấy xa xôi
Khi con Cải chỉ vừa lên chín tuổi
Hôm nó chăn trâu bỗng đi suốt buổi
Đến tối mới về trong lo lắng, bảo mất trâu
Một phút nhứt thời ông chẳng hỏi vì sao
Đã vụt roi mây lên người con trẻ
Có ai biết trong tâm hồn tấm bé
Đã nát tan hình ảnh một gia đình
Nó đã đi khi chưa rạng bình minh
Đường gió bụi tấm thân non trơ trọi
Nó ra sao? Câu hỏi dường đã mỏi
Trong tim ông máu đã chảy khô rồi
...
Rồi một ngày trên con phố xa xôi
Chiếc loa nhỏ vang những lời ông nói
Một cô gái đến gần bên khẽ hỏi
Phải cha không? Con là Cải đây nè!
Ông lặng nhìn trong đôi mắt đỏ hoe
Đường phố vắng tiếng loa rè giọng nấc",cải ơi!,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48106/.html
"Thuở còn thơ nơi xóm nhỏ ven đê
Tôi với em cùng chăn trâu cắt cỏ
Trưa nắng hè vui tắm sông, hái ổi
Tiếng sáo diều lồng lộng gió trên cao
Bên hàng dừa tàu khua động lao xao
Tôi với em oảnh tù tì ăn cõng
Tôi thua nên cõng em qua sông rộng
Em hay cười khúc khích để mà trêu
Có một lần trong nắng nhạt trời chiều
Trên lưng tôi em vẫn cười không nói
Sang bên bờ tôi bất ngờ khẽ hỏi
Em giấu gì trong ngực áo phải không?
Em thẹn thùng đôi má chợt ửng hồng
Chiếc áo ướt... vỡ tan rồi thơ ấu
Kể từ đó trên lối mòn in dấu
Chỉ riêng mình - Tôi cắt cỏ, chăn trâu
Rồi một ngày trong áo đẹp nàng dâu
Con đò nhỏ đưa em về bến lạ
Tôi thẩn thờ nhìn dòng sông êm ả
Ước cõng em sang bên ấy một lần
Tôi thua mà!! ....Chiều tím lạnh bâng khuâng
Con sáo nhỏ có mong gì trở lại....
____________________________",ngày ấy,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48107/.html
"Tôi nợ em hay em nợ tôi?
Khi giữa biển người mênh mông ta là chồng là vợ
Người ta bảo - Đấy là duyên, là nợ
Tự ba sinh, tiền kiếp biết nhau rồi.
Tôi nợ em, hay em nợ tôi?
Cớ sao em buồn lòng em mà tim tôi đau nhức
Dẫu biết đó là viễn vông chẳng thực
Nhưng tôi tin, điều kỳ diệu... vô hình.
Có lẽ như món nợ của đôi mình
Chẳng dễ nói ngang rằng tôi, em không hề vay, trả!
Đời phía trước còn muôn đường vạn ngã
Dìu nhau đi em nhé! Nợ chia cùng!
Bởi vì chúng mình có một món nợ chung
Chủ nợ hôm nay rồi ngày mai sẽ lại là con nợ
Bởi vì ta đã là chồng là vợ
Hờn giận thêm buồn, đời ngắn ngủi phải không em!!
______________________________________",cục nợ,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48108/.html
"Mỗi độ tan trường qua lối nhỏ
Thướt tha áo lụa gió vờn bay
Tóc thề e ấp bờ vai xõa
Tôi thẩn thờ trông - Em có hay?
...
Mỗi độ thu về tôi vẫn nhớ
Êm đềm năm tháng đã dần qua
Áo cưới em vừa ngang lối nhỏ
Tôi thẩn thờ trông - Ôi xót xa!
...
Mỗi độ trước thềm hoa sứ rụng
Hương trà ngây ngất vị xa xăm
Dáng ai lặng lẽ vừa qua ngõ
Tôi thần thờ trông - Dạ nhớ thầm!
___________________________",khối tình,,Phạm Hoàng Tuyên,https://poem.tkaraoke.com/48109/.html
