Content,Title,Genre,Author,URL
"(ngũ độ thanh)
Đừng mang chữ hận khắc lên đời
Để tiếng căm thù sẽ tự vơi
Rũ hẳn niềm đau chồng mất vợ
Lìa xa nỗi khổ mẹ than trời
Qua thời lửa đạn bao ngày khóc
Thoát cảnh binh biền những lệ rơi
Đập chết lòng tham còn ủ dưỡng
Bình yên hạnh phúc mãi luôn ngời.
HD ngày 04 tháng 03 năm 2018",đừng gieo hận thù,,Nguyễn Quang Long,https://poem.tkaraoke.com/81439/.html
"(ngũ độ thanh - giao cổ đối)
Nàng vui vẻ lại kéo cong cần
Mới chạm môi vào nhũn cả thân
Cũng bởi hồn yêu tràn nhựa sống
Là do cảnh vật ấm tinh thần
Mơ màng dạ muốn ôm ghì nhỏ
Ngỡ được trao tình ngúng nguẩy chân
Chả lẽ vườn duyên trời sắp đặt
Mà sao mới gặp ngỡ như gần.
HD ngày 04 tháng 03 năm 2018",duyên thơ.,,Nguyễn Quang Long,https://poem.tkaraoke.com/81440/.html
"(ngũ độ thanh)
Cảnh thắm xuân hồng bạn hữu ơi
Mừng thêm một tuổi vẽ xinh đời
Khơi mầm ngỏ ý tâm hoài đợi
Thả bút gieo vần dạ mãi khơi
Tặng những lời thơ hòa ái bổng
Vầy bao khúc nhạc giữ ân ngời
Tâm tình cảm mến trao người hỡi
Dẫu hạ thu tàn ước chẳng vơi.
HD ngày 28 tháng 02 năm 2018",chúc mừng sinh nhật,,Nguyễn Quang Long,https://poem.tkaraoke.com/81441/.html
"(ngũ độ thanh - giao cổ đối - thủ nhất tự)
Cuộc sống ngàn năm mải dưỡng trồng
Coi lời xúi giục chỉ bằng không
Cành nhân mãi gột tình ươm thắm
Cội phúc hoài vun nghĩa trải nồng
Cố phải ghi lòng quên chữ hận
Câu thề bạn gởi gắng chờ trông
Cầu cho đức hạnh bừng muôn nẻo
Cảnh sắc bình yên vững đạo hồng.
HD ngày 25 tháng 02 năm 2018",vững dạ,,Nguyễn Quang Long,https://poem.tkaraoke.com/81442/.html
"(ngũ độ thanh - lưu thủy đối)
Qua đường vãn cảnh thế mà hay
Bạn hữu mừng cho quả điếu này
Bỏ thuốc têm mồi trông đã đẹp
Nâng cần bật lửa hút càng say
Vì do cảnh nghiện còn lay lắt
Chắc bởi lòng tham vẫn đọa đày
Kỷ niệm hôm nào luôn nhớ mãi
Xuân về phước lộc hẳn đầy tay.
HD ngày 24 tháng 02 năm 2018",kỷ niệm đầu xuân,,Nguyễn Quang Long,https://poem.tkaraoke.com/81443/.html
"(ngũ độ thanh - giao cổ đối)
Chúc cụ đầu xuân mãi chẳng già
Đong đầy sức khỏe thọ ngàn xa
Từng ly rượu ấm nồng ân nghĩa
Sáng tỏ lòng nhân những giọt trà
Giữa cảnh yên bình say khúc nhạc
Trong niềm hạnh phúc thỏa lời ca
Toàn gia vững đạo tròn mơ ước
Lộc phước trời ban dưỡng đỏ nhà.
HD ngày 23 tháng 02 năm 2018",chúc thọ đầu xuân,,Nguyễn Quang Long,https://poem.tkaraoke.com/81444/.html
"(ngũ độ thanh - bát láy - tiểu đối - giao cổ đối)
Có phải duyên mình đẹp đẽ thay
Nhiều đêm thổn thức trái tim này
Trao tình gởi nghĩa âm thầm quyện
Cảnh thắm hương nồng rộn rã say
Rực rỡ vườn yêu tràn ước nhỏ
Bừng lên thệ cũ mỏng manh ngày
Yên bình lặng lẽ khơi nguồn sáng
Hạnh phúc êm đềm dẫu kẻ lay.
HD ngày 22 tháng 02 năm 2018",khơi nguồn hạnh phúc,,Nguyễn Quang Long,https://poem.tkaraoke.com/81445/.html
"(ngũ độ thanh - bát láy - nhất vận)
Xuân này chấp nhận bẽ bàng thôi
Ảm đạm niềm xưa khuất giữa đồi
Hận kẻ vong thề đau đớn trỗi
Thương chiều khắc hẹn não nề bôi
Tình không dưỡng xót xa nào đổi
Lạnh lẽo còn mang ái chẳng bồi
Cảnh hắt hiu buồn ai nỡ vội
Đem hờ hững nhuộm mảnh đời côi.
HD ngày 20 tháng 02 năm 2018",nỗi buồn ngày xuân,,Nguyễn Quang Long,https://poem.tkaraoke.com/81446/.html
"(ngũ độ thanh - lưu thủy đối)
Ngoảnh mặt ngày xuân đã hết rồi
Bây giờ lại phải gắng làm thôi
Tiền mua chẳng hãm đành trơ ví
Gạo biếu nào so phải nhẵn nồi
Có lẽ thân nghèo không bạc của
Hay là số khổ chịu đời côi
Cầu xin phật thánh lòng thương rủ
Giúp phận làm thuê tủi đỡ bồi.
HD ngày 19 tháng 02 năm 2018",tàn xuân,,Nguyễn Quang Long,https://poem.tkaraoke.com/81447/.html
"(ngũ độ thanh - lưu thủy đối)
Ngoảnh mặt ngày xuân đã hết rồi
Bây giờ lại phải gắng làm thôi
Tiền mua chẳng hãm đành trơ ví
Gạo biếu nào so phải nhẵn nồi
Có lẽ thân nghèo không bạc của
Hay là số khổ chịu đời côi
Cầu xin phật thánh lòng thương rủ
Giúp phận làm thuê tủi đỡ bồi.
HD ngày 19 tháng 02 năm 2018",tàn xuân.,,Nguyễn Quang Long,https://poem.tkaraoke.com/81448/.html
