Content,Title,Genre,Author,URL
"Nơi
không
là
như
thế
Từng người từng người từ giã trần gian
Mà về đâu nơi không là như thế
Tổ tiên xưa nối tiếp bao thế hệ
Miền định cư vào cõi sống thanh nhàn
Những gẫy đổ những bền gan thi thố
Ta xây vào một đức hạnh mai sau
Không như thế ta học điều thay đổi
Lá vàng rơi thu đem đến nhiệm màu.
Tiễn biệt trong mắt ngấn lệ thương đau
Ta ở lại lo tiền đồ con cháu
Dựng niềm tin vào tình yêu soi thấu
Ta hẹn người đón Hồng Phúc bên nhau.
Chuẩn bị nào nơi không là như thế
Dẫu gian nan giọt nước mắt tặng trao
Nghe ""bể khổ"" tập sống yêu cho thật
Cõi nhân gian ta tập nếm ngọt ngào.
Chiều lá rơi lòng chẳng ngại ngắn dài
Đất mẹ hiền cứ trẩy xuôi về cội
Rộn hợp hoan như sương kết giọt mai
Trời đón đất Thiên Duyên này một lối.
Dã Tràng Cát
Đồng hương làng Nỗ Lực tiễn biệt người đồng hương thứ năm '2016 đi về Đất Hứa",nơi không là như thế,,Dã Tràng Cát,https://poem.tkaraoke.com/59227/.html
"MÙA HÈ KHÔNG TRỞ LẠI
(Tặng bạn cũ ĐTT)
Có một mùa hè chẳng bao giờ trở lại
Đã ra đi là mãi mãi không về
Bao thế hệ đều chung niềm nhung nhớ
Ngày cuối cùng giã biệt chia ly
Bước ngoặt đường cuối một mùa thi
Mặt rưng lệ nhìn nhau cùng ngoảnh lại
Cánh phượng rơi trong nửa mừng nửa tủi
Đắm đuối nhìn đắm đuối sắc phượng rơi
Xao xuyến bồi hồi, xao xuyến quá thôi
Dù vẫn biết nhưng nào đâu muốn biết
Với trang giấy cuốn sổ hồng lưu bút
Mới thấu tình khi ai nhớ về ai
Phượng nay tàn rồi lại thắm mùa sau
Người chia tay biết bao giờ gặp lại
Để tóc gió thôi bay chiều hoang hoải
Áo bụi mờ phủ trắng ngả màn sương
Suốt tháng ngày nhung nhớ gói trong tim
Nơi bắt đầu biết có là mãi mãi
Khi nhịp đập đã cất thầm tiếng gọi
Người ra đi có trở lại bao giờ
Ngày chia tay lưu luyến một vần thơ
Chưa đủ nói bao điều hằng mong mỏi
Để hôm nay bao cuộc tình trăng trối
Một hè đi mãi mãi chẳng quay về
PNV",mùa hè không trở lại,,Phạm Ngọc Vĩnh,https://poem.tkaraoke.com/59228/.html
"GỬI TÌNH THEO CÁNH HOA VƯƠNG
Sinh nhật này anh chẳng có hoa
Cứ lang thang chân trời tìm kiếm
Tìm cho được bông tinh khôi màu trắng
Giọt lung linh huyến ảo sớm mai về
Gửi cho em cả sắc trắng đam mê
Gửi cho em cả màu thương màu nhớ
Gửi tất cả không thể hơn thế nữa
Kỷ niệm hồng tự buổi đã gặp em
Hoa ban mai trong trắng nở bên thềm
Hương dịu vợi đưa nhau vào giấc điệp
Màu thanh nhã để lòng sao khao khát
Mỗi xuân về tươi mát búp hoang sơ
Những đêm hè em đến tự trong mơ
Chẳng vội vã giữa dòng đời xuôi ngược
Dù xa cách hai phương trời Nam - Bắc
Vẫn nặng lòng in dấu ấm con tim
Nhưng cuộc đời còn đáy bể mò kim
Màu hạnh phúc đâu chỉ là trăng gió
Tình thương yêu đâu chỉ trong nỗi nhớ
Bến bờ nào cũng bão táp triều dâng
Biết rằng mai chẳng chung bến chung thuyền
Thì thôi nhé mình khơi vần thơ đẹp
Trăng vẫn sáng khắp mọi miền đất nước
Hoa vẫn thơm ngào ngạt khắp muôn vùng
Hoa của lòng tinh khiết nhụy hương bông
Xin gửi tặng người ơi đừng từ chối
Chăc rồi đây em có người chung gối
Sẽ ngọt ngào dẫn lối bước đường qua
Sinh nhật này anh gửi tặng tình hoa
Nhờ sắc nắng cho em về tinh khiết
Và xin nhận một lần dù chưa biết
Trong ngọt ngào da diết mối tình thơ
PNV",gửi tình theo cánh hoa vương,,Phạm Ngoc Vĩnh,https://poem.tkaraoke.com/59229/.html
"Chùm thơ
QUẨY LÚA VỀ LÀNG
Mùa về lúa chín vàng ươm
Quẩy lúa hay quẩy hương thơm về làng
Nụ cười nhuộm ánh nắng chan
Hình như em quẩy mùa vàng trên môi.
TRÒNG TRÀNH
Gánh đòn tung tẩy trên vai
Bước một nhẹ lúa, bước hai nặng tình
Bước ba nghiêng hết sang anh
Đồng xa vui nhộn tròng trành đòn vai.
RUỘNG MẬT BỜ XÔI
Đồng mình ruộng mật, bờ xôi
Lúa vàng chín mọng vành môi em cười
Tung tăng với gánh vàng mười
Dẻo vai mang cả sắc trời về thôn!
PNV",chùm thơ ngày mùa,,Phạm Ngọc Vĩnh,https://poem.tkaraoke.com/59230/.html
"MÂM CƠM NGÀY TẾT
Phạm Ngọc Vĩnh
Lớn lên
Chung gốc tre làng
Tối anh tới
Trưa em sang
Bên nhà
Thôi thì giờ chẳng kiêu sa
Ngõ quê ta cứ mặn mà cùng nhau.
Xuân năm trước, xuân năm sau…
Tay em sắm tết
Cúng chầu thổ công.
Lòng thành,
Tiên tổ thấu lòng
Sẽ ban phúc lộc…hương đồng tình quê.
Cho dù cơm cháy vừng khê
Vẫn quen hương bếp đi về tối hôm.
Tấm bánh chưng, khúc giò thơm
Củ hành muối, bát canh ngon
Đĩa xào…
Bàn thờ, mâm đặt trên cao
Khói thơm ngan ngát cuốn trào tỏa bay.
Tảo tần bao những tháng ngày
Lo toan công việc,
Tay này…là em.
Khi người chê, lúc người khen
Mặc ai dè bửu vẫn quen nếp đời.
Ấm tình
Xao xuyến em ơi!
Vẫn như ngày ấy,  trọn đời bên nhau
Vòm tre mái lá, bến cầu…
Tay em
Khơi lửa san màu thanh xuân!
Tết đang về
Tết đến gần
Nhớ em
Anh lại tươi vần tình thơ!
PNV",mâm cơm ngày tết,,Phạm Ngọc Vĩnh,https://poem.tkaraoke.com/59231/.html
"THƠ CHO EM
Đêm nay
Góp nhớ, dệt thơ
Gom thương
Anh trải bến mơ, gieo vần
Dệt thơ
Cho má em ngần…
Gom thương
Để dạ anh vần vũ đêm
Bến mơ
Chung gối ấm êm
Kề môi áp má
Cho đêm nồng nàn!
P.VĩV",thơ cho em,,Phạm Ngọc Vĩnh,https://poem.tkaraoke.com/59232/.html
"Anh yêu đôi mắt hay buồn..
Lệ tuông như nước trên nguồn chẳng ngưng
Yêu đôi môi nhỏ đã từng..
Khiến anh lạc giữa lưng chừng nhớ thương !
yêu luôn tính cách bất thường..
Sáng vừa nắng ấm,chiều đường ướt mưa
Vậy mà không nhận ""khó ưa""
Người gì ngang ngược từ xưa đến giờ !!
Lại còn hay giỏi giả vờ..
Giận này giận nọ hững hờ làm anh
Hát đền..Hình chụp gửi nhanh
Không thì lại nổi cơn hâm bất ngờ",vợ hâm,,Nhựt Trường,https://poem.tkaraoke.com/59233/.html
"Chiều xa Huế, tôi bước đi thật chậm
Nấn ná tìm, níu dáng hình về bên
Con đường xưa, chiều nay trải đầy nắng
Từng kỷ niệm thinh lặng cứ gọi tên
Ráng hoàng hôn tô hồng từng bước chân
Những suy tư ẩn mình nơi tròng mắt
Đàn chim chiều vờn lượn ngang sải cánh
Còn vướng lại tiếng ríu rít ngút trời mây
Đường phố lũ lượt dòng người ngược xuôi
Mà vì sao chỉ tôi trong khoảng trời hoài niệm?
Nỗi sợ hãi chợt thoáng qua vành môi
Chới với dâng lên xa xôi, lặng im
Có nỗi nhớ chơi vơi bờ vai nhỏ bé
Khiến hồn như trở về với ngày xưa
Vọng đâu đây lời thầm trách thật khẽ
Bởi vì ai chạy trốn khỏi nơi đây?
Yêu thương ơi! Còn đâu nữa chiều thề hẹn
Còn đâu nữa lời ngọt ngào say đắm
Còn đâu nữa vòng tay đêm trở gió
Và còn đâu nụ hôn vụng dại vội trao
Tôi biết tìm đâu ánh mắt thuở nào?
Chiếc mũi lái đò, chiếc môi nũng nịu
Từng hờn dỗi đôi ta đã từng qua
Bao ngọt nhạt, mặn đắng cùng sớt chia
Thời gian ơi! Có thể nào quay ngược?
Để lần nữa, ấp ôm dáng người thương
Tự hỏi lòng đến bao giờ sẽ quên?
Cho yêu thương mãi mãi được lặng yên!
Thôi hết rồi! Tôi ra đi với nỗi buồn tê tái
Với hành trang trĩu nặng những ưu tư
Tôi ra đi không có ai đưa tiễn
Nghe lòng mình xót xa, nuối tiếc, trống vắng
Tôi ra đi với một trời thương nhớ
Để lại phố Huế một nửa mối tình
Thôi đành quên! Tôi xin trả lại Huế
Để về lại quê Hà Lộc bình yên!
Chiều xa phố Huế [Lim]
26/7/2016
--An Nhiên",chiều xa phố huế,,An Nhiên,https://poem.tkaraoke.com/59234/.html
"Ngày cưới không anh, bên em có còn nắng?
Em có cười khi chú rể không phải anh?
Em có khóc những giọt lệ muộn mằn?
Em có buồn khi mộng ước chẳng thành?
Ngày em cưới, anh chẳng thể nói câu chúc
Anh chỉ biết gục đầu lên dòng thư thổn thức
Căn trọ nhỏ không em thêm hắt hiu
A thẫn thờ, lang thang qua ngày nắng tắt mau
Ngày em cưới, anh ước nắng sẽ vàng
Món quà cưới a ướp hương kỉ niệm
Gói dịu dàng trong ký ức mang màu trăng
Và lặng lẽ gửi cùng dĩ vãng bên thềm
Ngày cưới không anh, với em liệu có còn ý nghĩa?
Dẫu biết rằng câu trả lời anh đã hiểu từ bao giờ
Vậy mà sao còn mông muội giả vờ hỏi?
Và giữ làm chi chút tình si nơi khóe mi?
Ngày em cưới, nước mắt anh mặn đắng những niềm đau
Nơi góc phòng, suy nghĩ nghẹn ngào chẳng thành câu
Từng giây phút ký ức thêm dày vò
Váy cưới của em quét nhầu lên nỗi nhớ
Ngày cưới không anh, nước mắt e có rơi?
Theo hạnh phúc thả trôi cùng người mới
Tháng ngày anh qua đắm say trong hoài niệm
Say rượu đắng và say giọt tình lên men
Ngày em cưới, anh chẳng thể uống rượu mừng
Và không được nhìn váy cưới em mang
Em có biết, tháng ngày dài anh mộng tưởng
Rồi cũng sẽ trở về với những bi thương
Ngày cưới không anh, mơ mộng hết rồi em!
Khi sắc váy chẳng phải trắng, tím, đen
Đời con gái chỉ một lần mặc và nhớ
Nhưng giờ đây chẳng nguyên vẹn như thuở ban đầu
Ngày cưới không anh, em hãy vui em nhé
Đừng lưu luyến những dĩ vãng đã qua
Anh nhu nhược, chỉ dám đứng từ xa, cười nhẹ
Cười cuộc đời che lấp lời hẹn ngày xưa
Ngày cưới không anh, e có trách móc?
Em có tự hỏi lòng câu tại sao?
Khi em đến, đời anh trở nên hạnh phúc
Khi e đi, anh không thể xẻ nửa những niềm đau
Anh ích kỉ, chỉ xin giữ hết những niềm đau
Để bên kia đời em sẽ tươi sáng
Dẫu cuộc đời có thế nào đi chăng nữa
Tim a đau, vẫn muốn em được cười trong ngày cưới không anh!!!",ngày cưới không anh,,An Nhiên,https://poem.tkaraoke.com/59235/.html
"Khuya lạnh,
trăng sầu,
uống cạn thơ.
Mây ngả nghiêng,
say, lối xa mờ.
Ngất ngư,
cây đổ,
ngàn vạn bóng.
Gió cõng sương,
trời giăng mắc tơ.
Em cười,
má núm, cặp môi son.
Ánh mắt long lanh,
lửa chập chờn,
Tóc huyền buông xõa,
bờ vai sóng,
Uyển chuyển mình hoa,
ánh trăng non.
Tôi lạc đường mê,
đứng ngẩn ngơ.
Sông Tương xuôi mãi,
nước trắng lờ.
Bùa yêu em thả,
đầu nguồn chảy.
Tôi mắc câu rồi trong lưới mơ .
8/1989",lưới mơ,,Ngọc Thạch,https://poem.tkaraoke.com/59236/.html
