Content,Title,Genre,Author,URL
"Bên trời phảng phất cho thương
Nửa in nửa nhớ cầu xin canh dài
Tặng nhau tiếng gọi em ơi
Tặng từng nét chữ để đời nhớ nhau
Bên trời phảng phất cho thương
Nửa trông nửa ngóng đem in vết chờ
Tặng nhau hình bóng trong mơ
Tặng lòng cưng quý thiếu thừa ai hay
09:45 đêm 19-09-2011
thầm nghĩ tới một bóng người
phảng phất bên đường cho thương
đêm nay",bên trời 2,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/79846/.html
"Hồn anh trôi theo gió
Lặng lẽ thời gian qua
Dạt dào nơi nào đó
Trôi theo gió đêm khuya
Hồn anh còn nhơ ghi
In vết từng đêm khuya
Một lần trò chuyện đó
Sao anh bỏ quên em
Hồn anh vẫn nhớ thương
Thơ thẩn lạnh bên đường
Gió sương trời cao phủ
Nhắc nhủ lòng nhớ em
Hồn anh vẫn cầu xin
Số phận một niềm tin
Ngóng chờ từng đêm tối
Trôi về miền nhớ thuơng
10:15 đêm 20-09-2011
thơ thẩn lạnh lẽo trong lòng
đêm nay",hồn anh,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/79847/.html
"Mẹ ơi con đã lớn rồi
Còn đâu mẹ hát ầu ơ ví dầu
Thời gian thấm thoát qua mau
Tóc xanh đã điểm bạc màu gió sương
Giờ đây trên vạn nẻo đường
Bâng khuâng nhớ mẹ, dặm trường xa xôi.
....MC....",nhớ mẹ,,Trần Thị Mỹ Châu,https://poem.tkaraoke.com/79848/.html
"Mẹ ơi con đã lớn rồi
Còn đâu mẹ hát ầu ơ ví dầu
Thời gian thấm thoát qua mau
Tóc xanh đã điểm bạc màu gió sương
Giờ đây trên vạn nẻo đường
Bâng khuâng nhớ mẹ, dặm trường xa xôi.
....MC....",nhớ mẹ,,Trần Thị Mỹ Châu,https://poem.tkaraoke.com/79849/.html
"Xuân mang bao phúc lộc
Đến tất cả mọi nhà
Dù cách xa muôn nẻo
Xuân vẫn ở trong ta
Xuân dịu dàng khoe sắc
Dưới ánh nắng chan hòa
Bướm ong cùng kiếm nhụy
Lượn tròn những khóm hoa
Xuân nảy mầm xanh biếc
Chào đón ánh bình minh
An lành và ấm áp
Giữa nhân thế hữu tình
Xuân này mong đượm mãi
Dệt ân ái mộng mơ
Cho nợ duyên đan trải
Chẳng còn phải hững hờ.
21/1/2018",rạo rực ngày xuân,,YÊU THOÁNG QUA,https://poem.tkaraoke.com/79850/.html
"............LẠC LỐI............
""Thơ : MC Quang Sáng""
(...Chàng trai xứ nghệ...)
Anh quá vội vàng vì anh đã tin em
Câu nói yêu thương ngọt ngào hứa hẹn
Mãi mãi bên nhau dẫu màu hồng không đến
Vẫn ở bên anh sống hết trọn cuộc đời.
Dẫu biết thuyền tình hai đứa đậu hai nơi
Anh cố giữ ! Nhưng lại rồi thất vọng
Bạc bẽo vô tâm một mình đêm lẻ bóng
Anh đơn côi, em vẫn sống cùng ai.
Chẳng biết chúng mình rằng ai đúng ai sai
Nắng đã nhạt, hỏi ngày dài đâu nữa
Buồn lắm Tim ơi ! Đã mất rồi một nửa
Ta hoang mang biết dựa ở chốn nào.
Bóng tối về lay động giấc chiêm bao
Tay siết chặt thét gào tên ai đó
Hai mảnh tình si, đọa đày luôn trăn trở
Nước mắt cay ngậm đắng ruột thêm đau.
Đẹp sáng lung linh phố kia nhuộm đèn màu
Vui tấp nập ! Nhưng em đâu ? Ta đợi
Canh một, canh hai, và canh ba dần tới
Ta u mê ! Lặn lội suốt đêm buông.
Lưu luyến làm gì sao còn nỡ vẫn vương
Khi em đã chọn một đường không chung chạ
Anh vẫn bước đi giữa trời đông buốt giá
Sương lạnh rơi ướt luôn cả áo anh.
Đêm đã gần tàn đường phố cũng vắng tanh
Quán cóc nhỏ một mình đâu ai hiểu
Em chẳng cần anh, ngọn lửa tình đâu thiếu
Chỉ tại vội vàng nên anh chịu mình anh.
Lê Sáng  Đêm 21 _ 01 _ 2018",lạc lối,,Lê Sáng,https://poem.tkaraoke.com/79851/.html
"MỪNG CON GÁI TRÒN 14 TUỔI
(Mừng Trần Phương Tiên sinh nhật 14- 22 tháng 1 năm 2004- 22 tháng 1 năm 2018)
Mừng con mười bốn tuổi tròn
Siêng năng học giỏi hiền ngoan dịu dàng
Đường đời rộng mở thênh thang
Mẹ cha hạnh phúc huy hoàng ngày mai
Thầy cô bè bạn hoà hài
Khiêm cung tinh tấn miệt mài lắng nghe
Bao la thế giới bộn bề
Tương lai hứa hẹn một nghề tinh thông
Thương con cha mẹ vun trồng
Cho con đời sống đoá hồng nở hoa
Trần Minh Hiền Orlando ngày 21 tháng 1 năm 2018
FOR MY BELOVED DAUGHTER ON HER 14TH BIRTHDAY
On my daughter's 14th birthday
We wish her the best on her way
Life will treat her fairly in the greatest day
Your Mom and I always love you, forever and always
Trần Minh Hiền Orlando January 21, 2018",mừng con gái tròn 14 tuổi,,Trần Minh Hiền,https://poem.tkaraoke.com/79852/.html
"đọc thơ nghe nhạc bâng quơ
ghét thương, thương ghét, khổ đau hoành hồi
quyết sau không đọc thơ người
ngôn từ góc ngọn ,  người người  { NGU SI }
@
trăng nghiêng soi  bóng đầu ghềnh
quẩn quanh cuồn cuộn điêu linh gió lùa
canh thâu đêm vắng buông NHO
hàng hoa gió luống đông  đưa nhịp nhàng
January  21, 2018/  Sunday",đọc thơ hoành hồi !,,Tlan,https://poem.tkaraoke.com/79853/.html
"ngày xưa  cháu quá ngây thơ
ngày nay cháu củng xót xa đau buồn
chờ ai  tin luống gió muồng
đợi chờ cô quạnh,  hiên nhà lá khô
buồn ơi ,  nhớ ở ngày nao
đi đâu củng nhớ ,  qua cầu gió lay
cầu nay,   cầu   đẹp  bon bon
cầu xưa ,  lắc  lẽo,  gặp ghềnh  khó quên
Sunday, January 21/ 2018",ngây thơ !!!!,,Tlan,https://poem.tkaraoke.com/79854/.html
"hoang du suối nước trong xanh
giọt rơi tuôn đổ , từng chiều tơ vương
người ơi  !  gió thoáng dậm trường
đợi mong anh hởi ,  tim rung  nhịp  luồn
tha phương thổn thức bằng thương
xót xa tình lở ,  phận  tình  với  thơ  !
sương  thu suối  biết  ngẩn  ngơ
gọi  tên  dòng nước ,  nhớ  thương  muôn chiều  !
Sunday ,  January 21/ 2018",lời suối mơ !,,Tlan,https://poem.tkaraoke.com/79855/.html
