Content,Title,Genre,Author,URL
"Hôm nay học về cây
Bài cô giảng thật hay
Rễ cây hút nhựa đất
Như cơm ăn hàng ngày.
Cây không hề biết đi
Chưa bao giờ cây nói
Cây chỉ biết thầm thì
Khi trăng lên gió thổi.
Lá cây là lá phổi
Cũng hít vào thở ra
Cành cây thường vẫy gọi
Như tay người chúng ta.
Khi vui cây nở hoa
Khi buồn cây héo lá
Ai bẻ ngọn cây la
Cây khóc cây đổ nhựa.
Xanh cây làm bức tranh
Già cây làm chiếc ghế
Chúng ta ngồi học hành
Còn bao điều thú vị
Cây giúp đời chúng mình
Loài cây cũng suy nghĩ
Loài cây cũng có tình.",bài thơ về cây,,Chưa Biết,https://poem.tkaraoke.com/43334/.html
"Tháng hai với cõi tạm nương
Về vong linh hiền thê
Hai tuần nữa là giỗ em
Giọt sương trĩu nặng bên thềm chực rơi
Tháng hai lạnh một góc trời
Ngồi đây đếm những đầy vơi từng ngày
Mắt môi chạm nỗi nhớ đầy
Vực sâu tiềm thức lay bay tóc người
Lòng đau như cắt trăm đường
Tháng hai với cõi tạm nương còn gì !
Bàn tay tử, biệt, sinh, ly
Níu vào ngày tháng cố ghì nỗi đau
Bốn mươi năm…qua thật mau
Sao còn giọt nhớ đượm màu thiên thu
Tháng hai mưa nắng bể dâu
Ngồi đây, ngồi tận đỉnh sầu tháng năm
Vòng tay cổ tích xa xăm
Choàng ôm một mảng phù vân lạnh hồn
Tuyền Linh
Mùng 2 tháng 2 Ất Mùi, 15",tháng hai với cõi tạm nương,,Tuyền Linh,https://poem.tkaraoke.com/43335/.html
"Đêm nằm thao thức
Nhìn lên trần nhà
Chợt chú đom đóm
Từ ngoài bay vô
Bay lên… bay xuống
Lượn dọc… lượn ngang…
Mắt ta mơ màng
Nghĩ chuyện hoang đường…
~~~~~~~~~~~
Đêm dầy âm u
Tĩnh mịch mênh mông
Còn tôi vẫn thế
Thức thao, thao thức
Cùng tiếng rế kêu
Tiếng ếch, tiếng nhái,…
Gọi nhau râm ran
Tiếng cành tiếng lá
Lao xao… lao xao…
Mỗi cơn gió đến
Lại thoáng giật mình
Chăn kín người hơn
Ôi chàng trai trẻ
To lớn vậy rồi
Vẫn còn hoang tưởng
Sợ ma… sợ ma…
!!!!!!!!!!!!!!!!
Đêm nằm thao thức
Muốn ngủ quá trời
Mà sao chẳng thể
Nhắm vào mở ra…
Đêm nằm thao thức
Ngủ thôi, ngủ thôi
Mai còn dậy sớm
Đón ánh bình minh…
Đêm nằm thao thức
Thức thao, thao thức
Biết bao xuy nghĩ
Hình ảnh trong đời
Tràn về đây cả
Trong giấc chiêm bao…
Bỗng chợt tỉnh giấc
Lại thao, lại thức
Canh dài một đêm…
@@@@@
Đêm nằm thao thức
Thức mãi thức hoài
Mới chợt nghe tiếng
Ho dài của cha
Tiếng ho vất vả
Nhọc nhằn tháng ngày
Lặn lội giữa đời
Kiếm tiền nuôi con
Và cũng thế nữa
Nghe tiếng thở dài
Của người mẹ hiền
Lam lũ sớm chiều
Đồng trên, đồng dưới,…
Cơm nước, lợn, gà,…
Giặt giũ, chăm con
Và tiếng cô em
Em gái ấy mà
Học hành khó nhọc
Đêm về mê sảng
Toàn thấy chữ thôi,…
Và tiếng cậu út
Xuốt ngày chơi vui
Nhoạt nhòa trong mơ
Những tiếng nói cười…
Ôi những nhọc nhằn
Của mẹ, của cha
Ôi những niềm vui
Của em, của tôi
Và của tất cả
Những người quanh tôi
Tôi đều chân trọng
Nâng niu tự hào…
THAO THỨC
25/03/2000
Nguyên Hữu",thao thức,,Nguyên Hữu,https://poem.tkaraoke.com/43336/.html
"em còn nhớ những gì mà anh nói
rằng yêu em cho đến cuối con đường
ở bên em khi em cần anh nhất
sao bây giờ lại chỉ có mình em
Anh còn nhớ mỗi khi mà em khóc
anh vỗ về an ũi trái tim em
bờ vai đó em đã từng dựa giẫm
tháng ngày dài gục ngã với gian truân
Trả lại em giây phút yêu thương đó
trả lại em những đôi chút đợi chờ
trả cho em nụ hôn và kỷ niệm
nỗi đau này em cất mãi trong tim
Xuân đã qua Hạ đến vàng thêm lá
nỗi nhớ anh em nhớ đến vô cùng
em bơ vơ mình em nơi chốn lạ
chút dại khờ của một mối tình qua",hồi ức trong em,,Kim Bình Hưng,https://poem.tkaraoke.com/43337/.html
"Anh ra thăm Em mùa thu Hà Nội
Mang theo nỗi nhớ của xứ dừa xanh
và nỗi nhớ nồng nàn của riêng Anh
Nỗi nhớ riêng ấy chỉ có tình yêu mới có đươc...
***
Anh bên Em mùa thu Hà Nội
Bên người con gái Miền Nam,
đã bao năm làm con đất Băc.
Anh đi đến đâu
cũng nghe những lời dân gian thầm nhăc.
Nhắc tên Em và nhặc cả tấm lòng của Em..
**
Nghe lời nhắc mà Anh tự hào,
mà Anh càng yêu Em bằng cả tâm hồn
Lời nhắc làm cho nỗi nhớ sâu thẫm hơn..
Nên dẫu xa nhau hai đầu Nam Bắc,
nhưng không bao giờ Anh thấy cô đơn..
***
Mùa thu Hà Nội
Có hương hoa sữa Hồ Tây,
pha lẫn một chút sương mờ ban mai,
pha lẫn một chút ánh mắt người con trai
Nên hương hoa rất dịu dàng và rất đoan trang..
**
Mùa thu Hà Nội
Đâu chỉ có hoa sữa Hồ Tây
Nơi Ba Đinh lộng gió cờ bay..
Còn có loài hoa niềm tin đẹp nhất
Loài hoa ấy nở nơi ngôi nhà mới cất
Mỗi đoá hoa, một miền của đất
Hoa không thơm
nhưng hương ngát tương lai
Hoa không sắc
nhưng thắm màu hy vọng ngày mai
Những cánh hoa
mang hình lá phiếu liêm khiết cho đời……
***
Anh yêu Em mùa thu Hà Nội
Anh vui trong tim vì Em được hoa nhiều nhất
Anh yêu Em hơn, nơi tấm lòng chân thât:
Em muốn mọi người
cùng được hoa nhiều nhất như Em...
**
Anh ra thăm Em mùa thu Hà Nội
Anh không có hoa tặng Em cài lên mái tóc
Anh chỉ tặng Em bài thơ ""Mùa Thu Hà Nội""
Và tặng cho Em tất cả nỗi nhớ từ trái tim Anh....
Ngày 15 tháng 11 năm 2014
Anh Thi Đi",mùa thu hà nội,,Anh THi Đi,https://poem.tkaraoke.com/43338/.html
"Cho tôi về Sài gòn
Trong căn nhà mái tôn
Dưới tàng cây trứng cá
Ở hẻm khu Chí hòa
Nhớ khi xưa còn bé
Quanh quẩn đi đâu xa?
Nhìn thấy cha đọc báo
Mẹ thổi cơm dưới nhà
Chị hai thường ngẩn ngơ
Anh ba hay mộng mơ
Anh tư thích đọc thơ
Anh năm mãi vẽ vời
Anh sáu ngồi suy tư
Anh bảy tập làm toán
Chị tám cắt may áo
Chị chín tập gẩy đàn...
Gia đình đông đủ cả
Ôi giấc mộng sum vầy !
Ngoài trời đêm trăng sáng
Nghe dế gọi đầu hè
Thạch sùng kêu tắc tắc
Bỗng mây mờ giăng giăng
Gió thổi cây lung lay
Mưa bỗng rơi ào ào
Trên mái tôn rạt rào
Phập phồng bong bóng bể
Mực nước càng lên cao
Đường xá biến thành ao !
Bỗng tiếng xe tắt máy
Nghe bì bõm đàng xa
Nghe bọp bì trong nhà
Bên giường nước dâng cao
Thò tay bắt được cá !
Nhớ mãi mưa Sài gòn
Mưa kỷ niệm chóng qua
Tưởng chừng đã phôi pha !
QHNC",sài gòn mưa kỷ niệm,,Quoc Hung Nguyen Cao,https://poem.tkaraoke.com/43339/.html
"QUA NGÕ NHÀ ANH
Chiều qua ngõ nhà anh
Em chẳng buồn quay lại
Chân bước đi ngần ngại
Chợt nghe buồn vu vơ
Những ngày tháng ngu ngơ
Cùng vui đùa một thuở
Nay mình em trăn trở
Nhớ lại chuyện ngày qua
Mắt buồn lệ nhạt nhoà
Chợt nghe như tiếc núi
Em một mình rong rủi
Trên lối củ thân quen
Đường hiu hắt ánh đèn
Từng bước chân lặng lẽ
Ngập ngừng qua lối rẽ
Chỉ minh ta với ta",qua ngõ nhà anh,,BS.Bạch Liên,https://poem.tkaraoke.com/43340/.html
"Ai hỏi tôi sao tôi lại vui thế
Tôi mỉm cười vì thế giới này vui
Tôi chẳng buồn cho dù còn gian khổ
Buồn làm gì cho khổ lại thêm lo.
Ai hỏi tôi sao tôi cười hoài thế
Tôi mỉm cười để không biết niềm đau
Sống cuộc đời đừng sầu bi cay đắng
Tôi chẳng màn dù đắng hay là cay.
Ai hỏi tôi sao tôi tự tin thế
Tôi nói rằng sống thế mới lạc quan
Đừng bi quan để đời ta buồn chán
Mạnh mẽ lên nào, ta ngán điều chi.
Ai hỏi tôi sao tâm hồn tươi trẻ
Tôi lúc nào cũng vui vẻ cười tươi
Chẳng lo âu hay sầu chi oán thán
Để tâm hồn nhẹ nhàng tựa như không.
Sống tươi vui cho cuộc đời thanh thản
Nở nụ cười là than thuốc trẻ trung
Sống tự tin cho lòng không mệt lử
Sống yêu đời ta như thấy thần tiên.
Phuong Vuong",sống vui tươi,,Phuong Vuong,https://poem.tkaraoke.com/43341/.html
"Trở lại vườn xưa ngập nỗi sầu
Đường về lạ lẫm bước chênh chao
Cỏ cây buồn bã lơ thơ dáng
Hoa lá đìu hiu nhạt nhẽo màu
Quanh quất kiếm tìm, mòn mỏi đợi
Mà nào chẳng thấy bóng hình nhau*
Uyên nguyên hoài khúc nay biền biệt
Mộng mị xa rồi đẫm giọt châu",mộng mị xa rồi,,Đỗ Mỹ Loan,https://poem.tkaraoke.com/43342/.html
"Đêm khuya thao thức thở dài
Bỗng nàng đến gõ cửa hoài tìm ta
Giật mình cửa… ui cha
Nàng ùa vào cuốn chặt ta chẳng rời
Nàng đến ấm áp tuyệt vời
Đêm khuya thao thức hai người yêu nhau
Ngất say dứt cũng đâu rời
Kẻ trên người dưới tuyệt vời làm sao
Gặp nhau nào được bao lâu
Phải tranh thủ chứ xa nhau bây giờ
Đêm khuya - ai những giấc mơ
Còn đôi ta thức vơ đầy lấy nhau
Đêm thâu - êm ái - ngọt ngào,...
Đêm trôi mau qua, đêm nào hiểu ta
Để nàng sắp phải rời ta
Để ta cố níu nàng cùng vấn vương
Nàng buồn nàng cũng thương ta
Nhưng nàng không cưỡng được lời nguyền xưa
Nàng đi - nàng khóc nhìn ta
Nước mắt nàng kìa rơi đẫm cành đa...
Nàng đi bỏ lại mình ta
Trông theo xa tít nàng bay lên trời
Tới nơi nàng lai đứng cười
Nhìn ta muốn nhắn đôi lời yêu thương
Ôi... ta yêu nàng nhiều lắm
Nguyệt ơi - hay ánh trăng rằm là em...
NGẪU HỨNG TRĂNG RẰM
06.2002
Nguyên Hữu",ngẫu hứng trăng rằm,,Nguyên Hữu,https://poem.tkaraoke.com/43343/.html
