Content,Title,Genre,Author,URL,Edited
"Chán Mớ Sự Đời
Quạnh quẽ lang thang trên biển vắng
Tà dương dần khuất cõi hư vô
Thuyền xuôi gác mái lênh đênh nhịp
Nhẹ gió vi vu sóng nhấp nhô
Từng cánh hải âu lượn cuối trời
Cát vàng óng ánh trải ngàn khơi
Chạnh lòng canh cánh buồn vời vợi
Suy nghĩ mông lung chuyện thế thời
Cạm bẫy trần tình lắm dối gian
Trao duyên gửi phận, trỗi cung đàn
Tim hồng một quả dâng trao trọn
Tô thắm hương yêu khối mộng đan
Trăng gió bướm ong nhả vấn vương
Du dương sáo tấu khúc uyên ương
Dưới vầng nguyệt tỏ xây lầu ái
Trách cảnh trớ trêu phải đoạn trường
Danh vọng bạc tiền kẻ thắng thua
Bon chen lợi ích mãi tranh đua
Mỉa mai phỉ báng chà nhân cách
Danh dự sang hèn đổi bán mua
Lam lũ nhọc nhằn Đó chẳng cơm
Vợ chồng con cái vét nồi rơm
Còn Kia phung phí tiền vung vãi
Mỹ vị cao lương, cơm nước đơm
Ta muốn ẩn mình chốn núi sâu
Khỏi ưu sầu muộn mỗi canh thâu
Gian truân nghịch cảnh, nhân sinh nợ
Đày đoạ trầm luân luống bể dâu
Thôi nhé! sự đời lấp lại đây
Cùng bầu trọc tửu, cạn ta say
Trời thơ đất mộng, thân cô bước
Xoải cánh phiêu bồng cưỡi gió mây.
June 4, 2018
Tam Muội",chán mớ sự đời,,TamMuội,https://poem.tkaraoke.com/92554/.html,
"Chờ Duyên
Lặng ngắm trăng vàng cuối tiết Đông
Sương dầy tuyết trắng lạnh phòng không
Cô đơn gối lẻ buông rèm nhớ
Quạnh quẽ chăn đơn dỗ giấc nồng
Héo hắt tơ sầu đau cõi dạ
Đìu hiu chỉ hận xót xa lòng
Trăm năm thệ ước sao đành đoạn
Vạn kiếp thề nguyền để ngóng trông.
June 4, 2018
Tam Muội",chờ duyên,,TamMuội,https://poem.tkaraoke.com/92555/.html,
"Lá xanh mởn hoa cười hóa trái
Đỏ tím vàng... tay hái nổi vui
Dẫu cho gian khó một đời
Hương quê đằm thắm tình người chứa chan
Mặt trời mọc tràn lan tia sáng
Toả lung linh rải ánh ngàn phương
Xa xa mấy dải lơn mơn
Trâu bò nhà cửa ruộng vườn nước non
Núi trồi sụt sông còn uốn khúc
Đất từng khoanh sực nức mùi hương
Quanh co nghiêng lượn dặm trường
Chiều yêu biển rộng chiều thương thị thành
Suối xinh chảy long lanh màu nắng
Tiếng pha lê róc rách trong veo
Lâng lâng xe chạy ngang đèo
Vực sâu thăm thẳm gió reo quanh mình
Cảnh quê đẹp bao tình trìu mến
Chốn thiên nhiên lưu luyến đời vui
Cỏ hoa rạng rỡ núi đồi
Thác tuôn không nghỉ sông trôi mãi dài
QHNC",một cảnh đồng quê,,Quốc Hưng Nguyên Cao,https://poem.tkaraoke.com/92556/.html,
"Có lúc mong manh giấc mơ đời
Bao lần lệ nhỏ ánh trăng rơi
Chiều đông lạnh lẽo mây vương vấn
Một chút lâng lâng ở cõi trời
Tuyết đổ mưa rơi rớt ngập đường
Đèn vàng hiu hắt phố ướt trơn
Lâu nay không gặp tình chẳng đợi
Ngõ vắng bâng khuâng nhớ một người
Những tưởng niềm riêng chìm quá khứ
Ai ngờ khơi dậy giữa tâm hư
Bao thưở yêu thương trong ngập nắng
Xuân vàng rực rỡ cõi trời thơ
Nhớ đến chim non chiếp trên cành
Theo me lững tững học đòi ăn
Hoa bay mầm lộc xanh tươi quá
Phố cổ xuân về tựa bức tranh
Tình vẫn ẩn sâu kín trong lòng
Còn yêu còn gặp bến mông lung
Đông sang lửa đốt tiêu lạnh vắng
Ôm ấp hình ai sưởi ấm cùng ?
QHNC",một chiều đông,,Quốc Hưng Nguyên Cao,https://poem.tkaraoke.com/92557/.html,
"Trễ Hẹn
Sáng ngủ quên giờ trễ hẹn anh
Tung mền đá gối vén toan mành
Chà răng tắm rửa thay đầm lẹ
Chải tóc tô son khoác áo nhanh
Tắc nghẽn giao thông xe chạy chậm
Đông người tản bộ mã đi quanh
Vào nơi điểm hẹn tìm không thấy
Lủi thủi quay về dạ nhớ anh.
June 6, 2018
Tam Muội",trễ hẹn,,TamMuội,https://poem.tkaraoke.com/92558/.html,
"Suy Tư Chiến Tranh
Thảm hoạ tranh giành tạo khổ đau
Khi tàn trận chiến đẫm dòng châu
Nhà tan cửa nát thân lưu lạc
Đạn xéo bom dày xác rã đâu
Vợ vợ chồng chồng thành goá bụa
Anh anh chị chị phải lìa nhau
Trời gieo nghiệt ngã gây tang tóc
Định mệnh an bài cuộc bể dâu.
June 6, 2018
Tam Muội",suy tư chiến tranh,,TamMuội,https://poem.tkaraoke.com/92559/.html,
"Người chán sống cuộc đời nơi thành thị
Nên tìm nương thực hiện kiếp dân quê
Đồng cỏ xanh , rừng núi , gió đi về
Sông nước chảy , thác reo giòng tinh khiết
Dựng một mái nhà xinh thêm nguồn điện
Tia mặt trời thu nhận tự trời cao
Tụ trong pin thắp sáng sức dạt dào
Xài dư dả những tiện nghi như trước
Có cảnh vật thiên nhiên hằng ao ước
Chim cò bay xà đậu sát gần bên
Gà heo nai thơ thẩn chốn sân thềm
Hoa nở rộ vườn cây sinh trái ngọt
Được lúa gạo , rau trồng ra tươi tốt
Cá đầy ao , quấy động thấy vui lây
Đời bình yên , làm việc tháng ngày ngày
Sống tự túc tách rời xa nhân thế
Tiền trong túi xem chừng chưa cần thiết
Phải mua chi ? nào đến lúc phải mua
Của bán buôn xài đủ đến dư thừa
Tu một cõi , tịnh tâm riêng mình biết
Đêm trăng tỏ , tắt đèn , nhìn xuyên kiếng
Sao li ti lấp lánh ở thinh không
Nằm vô tư ? suy nghĩ tới bóng hồng ?
Rồi chìm ngủ , sáng tiếng gà đánh thức
QHNC",một cõi tu hành,,Quốc Hưng Nguyên Cao,https://poem.tkaraoke.com/92560/.html,
"Cảm Cảnh Lưu Vong
Dòng thơ cảm động nghẹn thương sầu
Trận chiến kinh hoàng lắm khổ đau
Cựu chiến thân tàn lòng uất hận
Người hùng phận bạc dạ hờn sâu
Lưu vong biệt xứ đời trôi nổi
Lữ thứ xa quê kiếp bể dâu
Tổ quốc sơn hà hoài vọng tưởng
Bình yên hạnh phúc mãi về sau.
June 7, 2018
Tam Muội",cảm cảnh lưu vong,,TamMuội,https://poem.tkaraoke.com/92561/.html,
"Nén Hương Lòng
Hạ đến ngồi buồn ngẫm chuyện xưa
Là ngày quốc hận ngậm ngùi đưa
Quê hương khốc liệt bom giày xéo
Xứ sở tan thương đạn dội bừa
Tiếng oán thê lương nghe xót dạ
Lời than thống khổ nhói hồn tưa
Dư âm trỗi dậy đau nghèn nghẹn
Thắp nén hương lòng giữa sắc trưa.
June 8, 2018
Tam Muội",nén hương lòng,,TamMuội,https://poem.tkaraoke.com/92562/.html,
"Canh Tàn Nhớ Anh
Lấp lánh sao trời phả bốn phương
Du hồn xoải cánh vọng người thương
Vài giây chẳng gặp như niên kỷ
Mấy phút không gần luống đoạn trường
Khắc khoải tơ tình sa giọt nước
Bâng khuâng sợi ái rớt dòng sương
Phu thê nhất dạ hoài lưu luyến
Nhất kiến chung tình lệ vấn vương.
June 8, 2018
Tam Muội",canh tàn nhớ anh,,TamMuội,https://poem.tkaraoke.com/92563/.html,
