Content,Title,Genre,Author,URL
"ta cho lục bát lên ngôi
ta cho câu chữ nối cầu yêu thương
ta cho người phút vấn vương
ta cho đau khổ đời thường vào thơ
ta cho người thấy mộng mơ
mai sau người nhớ ta chờ o cho
hoai niệm",ta ch o,,Hoài Niệm,https://poem.tkaraoke.com/62406/.html
"NGƯỜI EM HIỀN LÀNH
Có tiếng chim reo
Bên bờ ảo tưởng
Chân đời vết sẹo
Một trời tai ương
Tiếng thu lạ thường
Về bên mỏng mảnh
Gió mùa vô lượng
Thổi tràn âm thanh
Người em hiền lành
Ngồi thêu đời sống
Nên tình không lạnh
Mắt huyền mênh mông
Chở che vun trồng
Cỏ hoa toả sáng
Em còn mơ mộng
Điệu đàn mênh mang
Trần Minh Hiền Orlando ngày 21 tháng 10 năm 2016
TURBULENCE
In the wake of love, we found the turbulence
Are you going to talk about the occurrence
Time can be space and space can be prudence
Let's forget about everything else before the independence
Trần Minh Hiền Orlando October 21, 2016",người em hiền lành,,Trần Minh Hiền,https://poem.tkaraoke.com/62407/.html
"bây giờ em ở bên ai
có hay anh với tháng ngày nhớ thương
buồn vương từng giọt miên mang
tình ta một thưởu nay nhoà thời gian
trách em chim sáo phũ phàng
sang sông để lại vô vàng niềm đau
trách tim anh vội đem trao
em đi để lại một màu tim đen
thôi nay tình củng như men
anh say mới hiểu mình quen là thừa
hoài niệm 1994",thừa,,Hoài Niệm,https://poem.tkaraoke.com/62408/.html
"tên thật PHẠM HOÀI NIỆM
sinh năm 1994
quê quán CÀ MAU",tác giả,,Hoài Niệm,https://poem.tkaraoke.com/62409/.html
"nhiều khi củng muốn thảnh thơi
mà đời nào có trò chơi không tiền
nhiều khi ta tránh muộn phiền
mà đời nghiệt ngã làm duyên ta rồi
nhiều khi ta chẳng phải tôi
mà đời thì vẫn cứ trôi mặc người
nhiều khi ta củng muốn cười
mà đời nào dễ làm tươi môi hồng
nhiều khi ta thấy trống không
thì đời là thế đừng mong điều gì",đời mà,,Hoài Niệm,https://poem.tkaraoke.com/62410/.html
"Chỉ những lúc đường đời không thuận lợi
Vài đứa con mới nhớ (cha)mẹ nhiều hơn
Chớ cuộc đời mà thuận bước lành trơn
Trước cám dỗ được mấy người nghĩ tưởng?
Nuôi con lớn mong  giàu sang con hưởng
Đâu thiết màng chuyện con báo thâm ân
Miễn làm sao con no ấm yên phần
Cha với mẹ đã vui mừng khôn tả
Nhưng con ơi trước thời gian nghiệt ngã
Cha mẹ già đâu thể sống ngàn năm
Để mỏi mòn đợi con trẻ ghé thăm
Nhìn qua quýt rồi biệt tăm biệt tích
Muốn gặp con cũng phải chờ xếp lịch
Xem hôm nay có cuộc hẹn nào không
Hay là thôi.... con bão nổi trong lòng
Đợi khi khác mẹ cha hãy ghé nhé...
Ta chẳng trách bởi nhu cầu tuổi trẻ
Nhịp sống đời con buộc phải thích nghi
Nhưng con ơi sinh - tử có hạn kỳ
Mà tuổi già thì như đèn trước gió
Có thể nào một lần con buông bỏ
Những hẹn hò những trói buộc ngoài kia
Một lần thôi con toàn ý quay về
Thăm cha mẹ có cả hồn lẫn xác...!!!
21/10/2016",lời nhắn cho con,,Diệu Nguyễn,https://poem.tkaraoke.com/62411/.html
"U Châu làm kẻ đoạt hàn
Đàn Châu , làm kẻ , dính tường Bắc Cu
Kế Châu , tựa lúc hoài lai
Trắc Châu , là giặc trưng trung hai nàng
Mạc mài ở Bắc nhấm Khâu
Đinh Châu, lô lích cái câu quân thù
An Đông ông cố lú Liêu
Đường nhà thay đổi cát đường ngọt ngay
October 21-2016
Friday
Xin đừng hiểu lầm khi đọc nha, tại tôi viết bâm ,  mà thôi .",phong kiến càng,,Tlan Mưa,https://poem.tkaraoke.com/62412/.html
"Anh mãi bước giữa Đà Lạt trời mưa
Mặc kệ nước len len vào chân tóc
Ướt đôi vai se se bờ cô độc
Nỗi chạnh lòng đâu sá hạt lưa thưa
Có một lần, ngày ấy thuở xửa xưa
Mình đi dạo cơn mưa về bất chợt
Tựa vai nhau vô tình theo con dốc
Nghe dường như nước ấm giữa hai tay
Lối mình qua cây lá cũng nồng say
Tóc em ướt, mi môi nào thấy lạnh
Một chút hồng rưng rưng bờ chín mọng
Mắt rạng ngời thấp thoáng ánh sao mai
Em về đâu để Đà Lạt u hoài
Đất ngàn thương dấu tình mình trong đó
Mãi lẩn quất trong hàng thông bụi cỏ
Trên mặt hồ lãng đãng phủ mờ sương
Đã bên nhau dạo qua những con đường
Giờ độc bước anh thấy lòng hụt hẫng
Bóng hình em chừng như còn lảng vảng
Giữa trời mưa cho anh ấm hơi người",độc bước,,Trinhcamle,https://poem.tkaraoke.com/62413/.html
"đêm trăng sáng chị Hằng say đắm
gió hoàng nguyên  tựu    sống Thủy Triều
Thiên thu đôi cánh Hạc Phi Tiêu
như đêm thức Quỷ ma thảm khóc
Khoắc kẻ nhạc ru hồn quạnh khắc
ghép bóng hình dã gió nhúm mô
mùa thu lành lạnh vẽ hoang du
lẩn lộn mải muộn phiền không thể tỏa
October 21-2016
Friday",đêm trăng sáng,,Tlan Mưa,https://poem.tkaraoke.com/62414/.html
"NHƯ
như ngọn gió
bay qua đồng
thương nhánh cỏ
như tình yêu
không cần nói
tiếng thuỷ triều
như bão tố
chẳng bao giờ
biết xấu hổ
như bức tranh
không sợ chết
ở chân thành
Trần Minh Hiền Orlando ngày 26 tháng 1 năm 2016
REFORM
The storm batters my mind to deform
The worm survives its life to perform
Sometimes we just drift toward the past dorm
Nothing can change the desire to reform
Trần Minh Hiền Orlando January 26, 2016",như 2,,Trần Minh Hiền,https://poem.tkaraoke.com/62415/.html
"ĐÊM KHÁT KHAO MẶT TRỜI
đêm khát khao mặt trời
mơ thiên đường mở cửa
em chẳng còn ngóng đợi
sao hồn mình lưa thưa
sao lẻ loi cho vừa
bên dòng sông viễn tưởng
em còn nhiều chọn lựa
sao tình mình vấn vương
đắm say cõi vô thường
thương kiếp người khổ ải
em có còn hướng thượng
sao đời mình đúng sai
thắp hồng lên hình hài
vẽ nụ cười miên viễn
em có còn quay lại
sao tim mình cuồng điên
trần minh hiền orlando ngày 15 tháng 4 năm 2015
UNTITILED 04102015
It seems to me that you want to keep memory
life is full of uncertainty
still we can do better for re-entry
let’s face tomorrow by today’s beauty
trần minh hiền olando April 15, 2015",đêm khát khao mặt trời,,Trần Minh Hiền,https://poem.tkaraoke.com/62416/.html
"Tiếng sóng gọi đêm ta về với biển
Yêu vầng trăng rải ánh mặt mênh mang
Khung trời rộng lung linh nghìn sao sáng
Đẹp trùng dương gió lộng dạt mây ngàn
Bên bờ đá ai kia ngồi im lặng
Nghe âm vang nước động chốn bao la
Từng đợt tiến dạt dào tình mơn trớn
Phủ niềm thương vị mặn nghĩa đậm đà
Cũng vì thế hồn lâng lâng mến biển
Vương điệu ru sóng gió tự hôm nào
Thuyền lênh đênh trôi xa tìm bờ bến
Mái tóc dài lảng vảng giấc chiêm bao
Nàng ngồi đấy hay chỉ là huyền thoại ?
Lấp cô đơn năm tháng chí phiêu bồng
Đời thuỷ thủ ra đi buồn ngoái lại
Nhớ người yêu còn đó mỏi mòn trông !
QHNC",nhớ người cá,,Quoc Hung Nguyen Cao,https://poem.tkaraoke.com/62417/.html
"tôi củng biết kẻ đọc thơ
Ốc bảo tố chẳng hiểu  khi đọc thơ
đi chết  đi cái mồm gai
nhánh cỏ mọc nơi thôn làng hoa nở
cái ốc U đè ra viết
bắt lụ , hay cỏ , thành bí tranh  chấp
tối ngày chận đuôi , chận đầu
ở trên đây , với thành viên , họa thơ
tôi không có nhả hứng đọc thơ ông đâu nhé ,
tốp tắc , và củng không cải với ông , chấm dứt nơi đây cùng ông, Trần Minh Hiền .
tôi không có nhả hứng với thơ của ông .
tôi củng không muốn gây với ông , đâu nhé .
October 21-2016
Friday",ông minh hiền,,Tlan Mưa,https://poem.tkaraoke.com/62418/.html
"XÓT THƯƠNG
(Cẩn hoạ bài thơ Đời Thúy Kiều của thi sĩ Sông Hồ)
Tự cổ chí kim cứ vấn vương
Đời người ai biết giấc miên trường
Tài năng thui chột thân thi sĩ
Sắc đẹp phai tàn phận cải lương
Niềm nhớ hoà tan mây tám hướng
Nỗi buồn lan toả gió ngàn phương
Đêm này Kim Trọng hồn tan vỡ
Gặp lại Thuý Kiều bỗng xót thương.
Trần Minh Hiền Orlando ngày 21 tháng 10 năm 2016",xót thương,,Trần Minh Hiền,https://poem.tkaraoke.com/62419/.html
"TRĂNG  BUỒN
Cũng bởi mùa đau mới trễ tràng
Cho tình vội vã bước sang ngang
Mà thôi! gom gió tìm hương cũ
Theo dấu tà huy lượm bóng tàn
Gom sắc u hoài vẽ quạnh hiu
Vỗ vào bến cũ cảnh cô liêu
Khói sông lãng đãng màu tê tái
Bịn rịn bút nghiên tủi bọt bèo
Nhặt phiến mây buồn rụng hắt hiu
Hoang sơ xóm cũ lạnh tiêu điều
Màu chan u uẩn càng nhung nhớ
Dõi bóng mưa chằm lạc tiếng tiêu
Trở mùa chim vắng lạnh sầu đông
Lả tả chia lìa lót quạnh mông
Lá rụng cành đau dầm não nuột
Ném vô tình xuống buốt tầng không
Bàng hoàng nhóm bếp thắp tim thơ
Thao thức khôn nguôi lặt thẫn thờ
Khắc khoải mực nhen bờ cổ độ
Can trường cũng tẩm nỗi bơ vơ
Tuế nguyệt vân vê lại hững hờ
Gió trăng đểnh đoảng cũng bơ thờ
Ứa niềm khốn khổ vào tâm tưởng
Tre hóp tuềnh toàng cũng ngẩn ngơ
Bên thềm tê tái bước heo may
Đủng đỉnh chi quăng xuống đọa đày
Mây hắt chòng chành ăn lối nguyệt
Buồn đông sờ soạng dấu trăng cài .
như thị",trăng buồn,,NHƯ THỊ,https://poem.tkaraoke.com/62420/.html
"Em ngồi đếm giọt sầu rơi
Đếm yêu thương nhớ bên đời bão dông
Đếm xưa kỷ niệm mặn nồng
Đếm trong tiềm thức ngóng trông thửơ nào
Đếm trời mấy triệu vì sao
Đếm từng ngọn gió đi vào hồn ai
Đếm cho hết những đêm dài
Đếm vơi hờn giận phôi phai xuân thì
Đếm từng ngõ nhỏ bước đi
Đếm hoa Xoan rụng thấy gì trong mơ
Đếm thời gian đến bao giờ
Khi mà tóc bạc đã trơ tuổi già
Đông này đã mấy đông qua
Em ngồi lại đếm thật thà long đong
..
..",rơi,,Quách Tỉnh -Xuân Trường,https://poem.tkaraoke.com/62421/.html
"Người đi bỏ phím bụi mờ
Hèn chi đợi mãi câu thơ chẳng về
Giang hồ người vẫn mải mê
Hèn chi chết lặng lời thề vườn xưa
Bây chừ đã bước vào mưa
Câu vần mùa cũ đung đưa phương nào
Tưởng chừng giữa lá Thu xao
Mây bay nhè nhẹ hồn trào dâng thơ
Tưởng chừng đêm ngập mộng mơ
Giật  mình tỉnh giấc bơ thờ đợi mong
Gọi lòng tự nhủ với lòng
Người còn vui thú đừng trông đừng chờ…
Ai về phủi bụi phím mờ
Cho thơ tức nước vỡ bờ trôi xuôi",phủi bụi,,Trinhcamle,https://poem.tkaraoke.com/62422/.html
