Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Hồn Cố Quốc
Hồn ngược sóng ba sinh.
Hồn về núi Thu Tinh.
Chợ Cao Ðang đồng vọng,
Cố quốc biết bao tình !
4823 T.V
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa )
Nam Thi Tháo
Những nguồn thơ bất tuyệt như thiên cổ,
Bằng mồ hôi, máu lện chảy đời đời.
Cả nòi giống trên tiến hành lao khổ,
Vần Nam Thi lên mỗi dịp bời bời.
Cuộc chiến đấu đem hồng hoang mang mở.
Ðám trần ai hồn sáng tác chan chan.
Bằng muôn miệng, muôn lòng buông sáng nở
Vần Nam Thi lên mỗi giọng nồng nàn.
Tự giác lại sống còn đã đến độ.
Sóng đáy thành hùng vĩ sủi ngạt ngào.
Cả nòi giống trên độ trình rầm rộ.
Vần Nam Thi lên mỗi điệu dạt dào.
Gió nồm đem nắng Viêm hòa rực rỡ,
Gậy tre lau trở lại huyền hoàng,
Sợi nâu lam mối Hồng Bàng tết gỡ,
Vần Nam Thi lên mỗi phố sang sang.
4822 T.V.
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa )
Nhàn Ngâm
Kinh luân chút nợ chửa yên tuyền.
Nên liệu ba sinh phải báo nguyền,
Thiết huyết thiên thu nhiều lao đảo.
Bạch vân tể tướng mới thần tiên.
Như không gặp gỡ ngày Ngô Thát.
Thì đã du nhàn chốn phố viên.
Một chiếc hồ lô mươi hoàng quyển.
Tiêu dao mây nội hạc chân huyền.
4822 T.V
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa )",hồn cố quốc,,Thái Dịch Lý Đông A,https://poem.tkaraoke.com/26882/.html,
,"Khối tình yêu thiên cổ dòng kim cương.
Ngày thai sinh nhưng chọn chốn quê hương.
Hèm núi Trắng sông Xanh của nòi Việt,
Cỏ hoa còn gìn giữ mặc tang thương.
Mà muôn thuở như mỗi ngày thêm sáng.
Ðược một người đáng mến đáng chìu thương,
Vết Tiên Rồng ai khắc qua mưa nắng?
Ðể tâm tư lo lắng mối cương thường.
Hồn lịch sử sóng trong dây nguyện ước.
Vẫn chu lưu ồn tại xá phong sương!
Bừng tĩnh ngộ bằng đồ thư đất nước.
Kín uyên nguyên sầu thẳm đáy cửu trường.
Tất cả bởi cháu con bền bỉ mãi.
Nền kế khai đạo thống dãi Viêm Phương
Dẫu thiên cổ nhân duyên nhiều cảnh thái.
Khối tình yêu khôn nói hết tơ vương.
4822 T.V.
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa )",thiên cổ thông,,Thái Dịch Lý Đông A,https://poem.tkaraoke.com/26883/.html,
,"Chàng thiếu niên chí thành, hành chữ vương
Sinh ra đời gặp lúc đại nhiễu nhương.
Dân muôn nhà trầm luân trong nước lửa.
Chàng thiếu niên gầm thét động bi thương.
Phấn hùng tâm gọt mài tìm lẽ sống.
Ðặt tấm thân dày dạn giữa gió sương;
Ngày công thành hẹn trước như cứu chúa.
Cầm trong tay vận mệnh và kỷ cương.
Chàng thiếu niên gốc cháu con Hồng Lạc
Máu nóng sôi, hồn nóng lửa Viêm Phương.
Năm nghìn năm trong mạch sống chan chứa.
Hoa thiên tài bừng nở nức Ðông Dương.
Lòng trong trắng như vầng trời cao sáng.
Ðức uy nghi nên cách khác ai thường.
Tình yêu thương những ngày thiên mệnh sớm
Vì giống nòi trút lại chẳng tơ vương.
Vết phấn đấu như rồng bay tuyệt cắng
Tài lược thao cái thế có ai đương;
Lưỡi gươm thề quyết mở đường Vạn Thắng
Gồm một nhà trăm giống Việt Kinh Dương.
Chàng thiếu niên rượu thần thơ lại thánh.
Nét tâm đan mở miệng có văn chương,
Bước Duy Dân dòng Xuân Thu tha thiết.
Uống Năm hồ, ngâm trăm thuở cương thường.
Trang bất tử bước chân hùng khảng khái.
Vê hồn nhiên linh nhạc nẩy cung thương.
Thường than câu “Thiên hạ thùy nhân khấp”
Thoắt xem mình đầu tóc đã pha sương.
Gánh tài tình tự hẹn thời mưa gió.
Dẹp cuồng lan xấy đắp cõi kim cương,
Thân lui về tiêu dao không ngày tháng.
Muôn nghìn đời tài tử nhất danh trương!
Chàng thiếu niên tự hào thân lầng lậng,
Ðáng cháu con Hồng Lạc mặt dương dương
Cũng doanh hoàn đua chen với kim cổ,
Hỏi xem đời mấy kẻ dám tương đương?
Chàng thét rượu, mở tờ buông bút sử,
Tự hào mình, mình hát lại mình thương,
Rằng nghìn trước, nghìn sau, nghìn năm nữa,
Có ai cùng Thái Dịch hú hồn thương ?
4822 T.V.
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa )",tự hào,,Thái Dịch Lý Đông A,https://poem.tkaraoke.com/26884/.html,
,"Trứng rồng nở ra rồng.
Hạt thông mọc cội thông.
Nối dòng và mở dõi
Bởi con cháu Lạc Hồng.
Tre già măng lại mọc
Ðông hết tất sang Xuân.
Nóng lạnh tình như dục.
Bao nhiêu nỗi xa gần.
Tạo hóa như không cả.
Nên chăng bởi tự người
Thánh hiền sao vắng vẻ
Trong mong lũ trẻ tươi!
Nước suôi đi đi mãi,
Trời quay đến đến đâu!
Mỗi thoáng đời thêm mới,
Thương thay lứa bạc đầu!
Trúc lụa ngày thêm cũ
Son xanh mỗi giũa thêm,
Hưng vong đem gột rửa;
Vàng đá cũng ngao mềm.
Lòng người xưa ta biết,
Tái sinh còn hận dài.
Vì không chi chi hết,
Cát bụi phải dùi mài.
Ðoái lại tuy không kịp,
Trông theo đuổi vẫn còn.
Phím đàn tuy nhỡ dịp,
Ðiệu tri âm chưa mòn.
Lúa tơ trong bùn lội,
Cát vẩn lọc nên vàng,
Có đem thân chìm nổi
Mới biết ánh vinh quang.
Sống chết bao nhiêu ngả.
Chung quy một lẽ đời.
Ðầu tóc xanh óng ả,
Rằng tóc răng, lưng vời.
Giung giẻ trong vui sướng,
Chi chành với gió mây,
Trắng răng nào đã tưởng
Cuộc ú tim sau này!
Lăn lóc trường trác táng,
Khổ lạc chất bao chồng.
Muốn ngơ ngơ ngãng ngãng.
Tìm phương thuốc hoàn đồng.
Ấy chết đi còn sống,
Mỗi sống mỗi phôi pha
Mà hắt hiu một đống
Làm bè với cỏ hoa!
Ai đem giày nát mãi?
Ai đem vần vò ai?
Nắng mưa dạn rầu dãi,
Một tấm lòng thoát thai.
Còn người trong trời đất,
Còn bao giờ hết sầu!
Chiếc dây cùng muôn vật
Cởi thắt tự đâu đâu.
Thăm dò nơi nguyệt quật,
Cầm nắm lấy thiên căn.
Giày cũ đi đi mất,
Còn đây vết trục trần.
Giọt nước xuyên lỗ mỗ
Dây ràng kín góc gai,
Nước non hồn Ðỗ Vũ,
Giằng lối vấn vít hoài.
Vạch lối muốn năm trước.
Tìm đường muôn năm sau,
Thái Bình làm Sách Ước
Xây đắp cõi thần châu.
Chớ oán chi vũ trụ.
Cũng đừng trách người ta,
Tấm băng ngà bóng rũ,
Dòng suối cuộn cành hoa.
Ngày tháng như thoi lẩy,
Cương thường nặng ngàn cân.
Chỉ xin đem chút mẩy
Báo đáp cùng ba xuân.
Công tội, Xuân Thu hiểu.
Long Hoa mấy vận lành?
Áo vải đời nhương nhiễu,
Thủy hỏa luyện nên mình.
Ðầu xanh học làm Thánh,
Ðược cả học làm Vương
Vì muôn sinh chấp mánh.
Cho toại chí mười phương.
Thánh Vương như học được.
Nguyện bạc đầu đọc kinh,
Chỉ vì chưng thao lược
Không ngoài trong tự mình.
Giàu sang như dép rách.
Non Côn có suối rừng
Ðất trời ai cởi ách,
Hơn Thánh Vương ngàn từng.
Chỉ những người tác giả.
Làm thầy cho mọi đời!
Áo cơm là đạo cả
Kinh doanh đủ hộ người.
Khói mây kín mù mịt
Như Không, như sáu Như.
Anh hùng đâu mất hết;
Như thiếu, như có dư!
Ðẻ ra ai đã biết?
Hun đúc trong trường trần,
Chỉ những người cô nghiệt
Hiểu được thức kinh luân.
Cha mẹ công huân dưỡng.
Non sông phí tưới vung,
Máu chảy đức vô lượng.
Xin thề vì kiền khôn.
4822 T.V.
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa)",thánh đồng ngâm,,Thái Dịch Lý Đông A,https://poem.tkaraoke.com/26885/.html,
,"Xuân Thu Ngữ
Khi bán than ẩn, khi đan sọt ra,
Ðược nghĩa được nhân, phải thời phải thế.
Biểu trừ gian một lá thuở về nhà.
Lòng riêng đau nghìn cổ cõi Ðông Á.
Thuở còn trời, còn đất còn ta.
Gánh cương thường nhắc lên vai ai để.
Ðể đời đời nghĩ, nghĩ lại xót xa
Rằng mỗi đời sao chẳng mỗi thánh nhân ra.
Bóng trăng soi tịch mịch
Nước suối reo,
Cây thông hò.
“ Tri ngã giả kỳ duy Xuân Thu hồ”
“Tội ngã giả kỳ duy Xuân Thu hồ”.
Tơ Đồng
Mai không trên núi.
Quế không trên non,
Ðào không trên nương.
Phong trần lặn lội xót hoa hường,
Tìm người đồng tình dạ vấn vương.
Buồn theo gió đông gửi bốn phương.
Lân ẩn trong nội,
Phượng ẩn trong ngàn,
Rồng ẩn trong ao.
Lều gianh cỏ rậm vùi anh hào.
Tìm người đồng chí dạ khát khao.
Trông theo cánh buồm hỏi mây sao!
Cầm không có sắt.
Uyên không có ương,
Cưu không có thư.
Thu dài Xuân ngắn hận nắng mưa.
Tìm người đồng tâm dạ tương tư,
Ngóng theo tăm bóng nhắn tin tờ.
4822 T.V.
X.Y. Thái Dịch Lý Đông A
4823 tuổi Việt ( 1944 )
( trích trong Huyết Hoa )",xuân thu ngữ,,Thái Dịch Lý Đông A,https://poem.tkaraoke.com/26886/.html,
,"Chợ đã nổi từ nửa đêm về sáng
Ta vẫn chìm từ giữa bữa hoàng hôn
Em treo bẹo Cái Răng Ba Láng
Ta thương hồ Vàm Xáng Cần Thơ
Ta giang hồ nửa giấc lơ mơ
Sóc Trăng Cà Mau An Giang Đồng Tháp
Ghe thương hồ ta không vẽ mắt
Tới đây cắm sào ta ngủ qua đêm
Cây trái rộn ràng từ vườn nhà em
Gọi ta dậy từ nửa đêm về sáng
Cắm cây sào tre bẹo hình bẹo dạng
Xôn xao xuồng ghe họp chợ chòng chành
Có những chàng trai cô gái thị thành
Làm khách giang hồ đi chơi chợ nổi
Cặp mạn thương hồ tự dưng bối rối
Mua trái sầu riêng mà lòng sầu chung
Đành giã từ nhau chợ nổi Cái Răng
Cô Sáu cười nụ đồng tiền lúng liếng
Anh Bảy tròng trành cưa ly rượu đế
Giá mà ta treo bẹo được lòng nhau",chợ nổi cái răng,,Huỳnh Kim,https://poem.tkaraoke.com/26887/.html,
,"Đến An Giang có ai sang Chợ Mới ?
Ghé xem cầu ông Chưởng của quê tôi
Thị trấn xanh,nhà cửa rất đông vui
Chợ mấy tuổi mà sao nay vẫn trẻ.
Cột dây thép Long Điền trông mạnh mẽ
Trang sử vàng đẹp đẽ đến ngàn sau
Nơi đầu tiên thành lập Đảng hôm nào
Nơi ghi lại những phong trao sôi nổi.
Về thị trấn Mỹ Luông chiều rãnh rỗi
Nhớ ""dòng sông thơ ấu"" của đời tôi
""Cánh đồng hoang"" ""gió chướng"" thổi tư bề
Nguyễn Quang Sáng nhà văn quê ở đấy.
Chợ Mỹ Luông sáng về vui biết mấy
Lắm thuyền ghe còn thấy áo bà ba
Châu Văn Liêm ngày ấy đến làng ta
Mở lớp học thiết tha đời cánh mạng.
Sang Tấn Mỹ những công trình sáng lạng
Nhà thờ Giêng cổ kính giữa ngàn mây
Chùa Đạo Nằm thoát tục của miền Tây
Thương biết mấy vùng cỏ cây sông nước!
Ghé Hội An thăm chùa Bà Lê trước
Rồi nhớ Huỳnh Thị Hưởng của ngày xưa
Nữ anh hùng ái quốc buổi trời trưa
Cô đã chết để bao tâm hồn sống.
Đến Mỹ Hiệp hát lời ca thơ mộng
Nhắc về nhà nhạc sĩ của đồng quê
Tên của người,Hoàng Hiệp sáng muôn đời
Cùng nhạc khúc muôn thời ta vẫn nhớ.
Hòa Bình ấy xóm làng trông đẹp chớ?
Bắc An Hòa chở khách tháng ngày qua.
Đất Long Giang tình nước buổi chiều tà
Có Cổ Tự Tây An là thắng cảnh.
Đình Long Kiến trẻ cười vui nhí nhảnh,
An Thạnh Trung đồng thẳng cánh cò bay,
Bình Phước Xuân hớn hở những dân chài,
Tới Mỹ An tháng ngày chăm ruộng đất.
Đất Kiến An ,Kiến Thành trông đẹp mắt,
Mỹ Hội Đông miền đất lắm phù sa,
Xứ Hòa An,Nhơn Mỹ mát lòng ta,
Và nhiều lắm những điều khôn xiết tả.
(Nguyễn Ngọc Mỹ,tháng 01-2006)",chợ mới,,Nguyễn Ngọc Mỹ,https://poem.tkaraoke.com/26888/.html,
,"Sài Gòn vui không anh?
Nơi em ở chỉ đước và tràm
Mùa nước nổi con đường không thấy bóng
Dòng mênh mông, xuồng ghe bồi hồi theo sóng
Gió dập dồn bèo dạt lạnh căm
Sài Gòn chắc rộn ràng những ngày cuối năm?
Nhớ con đường buổi chiều người xe nườm nượp
Miệt mài đèn tín hiệu bật chớp
Những gương mặt đợi chờ hàng hàng lớp lớp
Tất bật dòng thời gian …
Mặt kênh xanh điên điển trổ hoa vàng
Bình dị bữa cơm chiều con cá đồng béo ngậy
Phận người nhỏ nhoi …
Khát vọng ken dày giữa bạt ngàn lau sậy
Con chữ trong mắt em thơ còn chưa rõ hình hài
Gom ước mơ trong lòng tay thắp lửa mặt trời
Đi cùng gian nan em vẫn hiểu hết nhọc nhằn của đất
Anh hãy tin đó là điều chân thật
(Đừng trách em dối lòng giây phút nói yêu anh)
Như nỗi nhớ Sài Gòn mãi xanh…
TRỊNH THỊ CẨM (Mỹ Tho)",gửi sài gòn,,TRỊNH THỊ CẨM,https://poem.tkaraoke.com/26889/.html,
,"Cũng đành bứt sợi dây câu
Ra đi để lại một châu thổ buồn
Chân bước không nhấc hồn lên được
Ly rượu đầy không thể nhắp trên môi
Lửa và nếp đã làm nên rượu
Em làm nên tôi ngơ ngác giữa trang đời
Ai nào muốn chôn chân một chỗ
Cổ thụ già rồi mục mất mà thôi
Thì xin chọn làm cây cột điện
Ai quan tâm đứng đấy giữa ban ngày
Một lần xa chắc đâu là xa tạm
Chập choạng ánh đèn buông lưới ra khơi
Trong một mẻ có khi nhiều tôm cá
Biết đâu chừng lưới được cả hồn tôi
Tôi sẽ về như cá nằm trên thớt
Mùa này ruộng lúa cũng đang hong
Dưới chân rạ hằn sâu đôi vết nứt
Nhớ mài cho sắc lưỡi dao em
Xa sẽ nhớ dãy thềm rơi những nắng
Cỏ bình nguyên xanh mượt chân đê
Thương và xa, số phần tôi như thế
Đừng ai tin lời hẹn sẽ quay về",lỡ có xa đồng bằng,,Cao Thoại Châu,https://poem.tkaraoke.com/26890/.html,
,"Không mọc ngày nắng gắt
Không mọc ngày mưa dầm
Mọc ngày nắng nhạt
Mọc ngày lâm râm
Không mọc chốn người trồng
Không mọc chỗ đất bẩn
Chỉ mọc loanh quanh vườn
Kẻ sĩ tìm nơi ẩn
Không sắc - nấm ấp màu đất
Không hương - nấm ủ lòng chân
Sang hèn do người sắp đặt
Nấm là quà mọn quê hương
Anh đến em sau vài cơn mưa nắng
Đột nhiên như nấm mối trong vườn",nấm mối,,Hồ Thanh Điền,https://poem.tkaraoke.com/26891/.html,
