Content,Title,Genre,Author,URL,Edited
"Bạn gái ơi! một điều em có thấy
Trên mặt đất ta sống chỉ một lần
Nào, hôn anh đi, em hãy hôn anh
Một bài ca ta sống chỉ một lần.",bạn gái ơi! một điều em có thấy,,Mr.Smile,https://poem.tkaraoke.com/97315/.html,
"Anh chưa thấy ai người xinh như thế
Em gợi lại thời tuổi trẻ say mê.
Nhưng mà thôi ta đừng quay lại nữa
Bởi một điều ai quay được thời gian.",anh chưa thấy ai người xinh như thế,,Mr.Smile,https://poem.tkaraoke.com/97316/.html,
"Hát đi em, niềm vui cho anh đấy
Đến muôn đời anh vẫn mãi yêu thương
Hát đi em để cho anh nhớ lại
Những bóng hình thời tuổi trẻ của anh.","hát đi em, niềm vui cho anh đấy",,Mr.Smile,https://poem.tkaraoke.com/97317/.html,
"Với nhân gian tôi trải hết cõi lòng
Chính vì thế mà tôi suýt bật khóc
Rồi mỉm cười, cõi lòng tôi chợt tắt
Trong cuộc đời này dù muốn, dù không.",với nhân gian tôi trải hết cõi lòng,,Mr.Smile,https://poem.tkaraoke.com/97318/.html,
"Hãy gắng giữ, cuộc đời ta điên cuồng
Hãy hát về thời tuổi trẻ vui tươi
Về ánh mắt những cô nàng tinh nghịch
Nếu ngươi cần ta sẽ hát cùng ngươi.","hãy gắng giữ, cuộc đời ta điên cuồng",,Mr.Smile,https://poem.tkaraoke.com/97319/.html,
"Trái đất này mới nhỏ bé làm sao
Anh và em cảm thấy rất chật chội
Và ngôi sao xanh giữa trời vẫy gọi
Thực hay mơ, hay là đang ảo ảnh.",trái đất này mới nhỏ bé làm sao,,Mr.Smile,https://poem.tkaraoke.com/97320/.html,
"Ta sẽ về khi hoa nở trên cành
Chỉ có điều ước trong ánh bình minh
Đừng thức dậy những giấc mơ đã tắt
Đừng khơi lên mộng ước đã không thành .",ta sẽ về khi hoa nở trên cành,,Mr.Smile,https://poem.tkaraoke.com/97321/.html,
"Tôi đã viết nhiều bài hát về tôi
Trên mặt đất huyền diệu, cõi hư vô
Tôi biết làm sao dấu được nỗi buồn
Tôi đang dần già, lòng tôi run quá.",tôi đã viết nhiều bài hát về tôi,,Mr.Smile,https://poem.tkaraoke.com/97322/.html,
"Hãy cháy lên ngôi sao, đừng rụng nhé
Những tinh cầu lạnh lẽo bay trên không
Và trải đầy sự yên tĩnh trong lòng
Và dòng chữ vui như lòng thổn thức.","hãy cháy lên ngôi sao, đừng rụng nhé",,Mr.Smile,https://poem.tkaraoke.com/97323/.html,
"Nhưng nếu quỷ trong hồn tôi lót ổ
Thì thần tiên cũng sống ở trong lòng
Tôi chỉ muốn khi trong giờ phút cuối
Tôi sẽ hát về một thời lãng du...",nhưng nếu quỷ trong hồn tôi lót ổ,,Mr.Smile,https://poem.tkaraoke.com/97324/.html,
"Rằng ta sẽ về khi trả hết nợ đời
Ta sẽ về ngủ yên trong nấm mộ
Và tất cả những con đường hoa nở
Chỉ vui cho người còn ở lại mà thôi.",rằng ta sẽ về khi trả hết nợ đời,,Mr.Smile,https://poem.tkaraoke.com/97325/.html,
