Content,Title,Genre,Author,URL
"Khi mới yêu... em hiền như cục bột
Giọng nói, cười còn đọng mãi tim anh
Em nói... ""dù thế nào, em vẫn... vẫn yêu anh""
Yêu yêu lắm... tính cách anh trầm tĩnh
Mới đây thôi... sao người mau thay đổi
Chê anh già, ít nói... nhàm chán sao... ???
Câu yêu thương thủơ ấy ở nơi nao
Thay vào đó... là chân tay đấm đá
Ôi cuộc đời... !!! đàn ông sao khổ quá
Hết thật rồi... gặp ""CHẰN CÁI"" giả ""NAI""
Trách ai giờ....bởi số phận không may
Nhằm ""CHẰN CÁI""... kiếp này đành ôm hận
Ôi cuộc đời... !!! đàn ông sao lận đận
Vạn bóng hồng sao lại chọn ""HÀ ĐÔNG""
Ông trời ơi...!!! ông có biết hay không
""HÀ ĐÔNG"" kệ ""HÀ ĐÔNG"" con yêu lắm...!!!
Hoàng Hảo 09/06/15 khùng khùng, ba trợn",khổ,,Hoàng Hảo,https://poem.tkaraoke.com/44918/.html
"Dòng đời còn lắm chông gai
Một mình em bước ngày dài lê thê
Buồn vui một bóng đi về
Đêm buồn hiu hắt não nề ruột gan.
Cũng vì duyên phận  lỡ làng
Giữa  đường đứt gánh đa mang tình sầu
Bơ vơ chẳng biết về đâu
Bao xuân qua mất buồn rầu cô đơn .
Căn phòng lạnh lẽo trống trơn
Những đêm giá buốt theo dòng lệ rơi
Người đi xa tít chân trời
Để mình tôi giữa sóng đời đẩy đưa.
Nỗi đau biết nói sao vừa
Giờ đây ai sẽ đón đưa trong đời
Bên kia Người cách phương trời
Có buồn tê tái như lòng ta chăng ?
Đành thôi một kiếp má hồng
Sớm tàn  theo những long đong cuộc đời
Cầu mong Người  chốn xa xôi
Nơi miền cực lạc nhanh hồi kiếp sau !",tự sự cuộc đời,,Trần Thị Thủy,https://poem.tkaraoke.com/44919/.html
"Khói Sương Giông Hoa Rụng  !
bông hoa rụng nghe chim hò hát
hương ngát bay lẽ bóng vào thu
gió hiu hiu bung nở phượng hồng
bổng nhiệt đới nồn nàn bát ngát
chiều xuống chạnh giăng giăng mảnh liệt
để muôn đời hoa tinh khiết thước tha
sắc xạm úa không gian hoang vắng
băng đêm dài trăng xuống vào đông
nụ hoa gió thì thằm từng đóa
nhiều giấc mơ kêu gọi tên hoa
June 11-2015",khói sương giông hoa rụng !,,Tlan,https://poem.tkaraoke.com/44920/.html
"Cỏi Say
say nửa đi cho thêm rứa lội
nơi ban chiều vần vũ không gian
đợi sương hạt rơi rơi đọt cải
bởi vì đâu triểu vọng nặng lòng
cỏi anh đi qua vầng sương tuyết
dõi nghiêng nghiêng hương khúc xuyến xao
muôn phương dào dạt thu nguồn nước
gom tương tư gói dệt giăng đầy
Chiều Chiều Mưa Bồng Bềnh
chiều chiều mưa tưới chòm tre
lá đông đưa lá, gió đưa đưa cành
ngưởng mong từ lực cha lành
mơ màng trong bóng quang minh lối về
hoa khai muộn vạn thong vong
hằng sa chừng mực dứt nguồn vô minh
trăm năm mãi mãi yêu người
rêu phong thu nhuộm đường xa chiều chiều
Chiều Cali .
chiều Cali. một chiều ãm đạm
nắng dòng dòng nóng muốn điên
che chiếc nón gió miên man
chân lưu bước niềm khắc khoải
lá ửng hồng phi phách bay bay
từng bước nhanh mồ hôi toát
gọi về Cần Thơ nóng cuồn
hình dung nắng chết nguôi người
June 11-2015",cỏi say,,Tlan,https://poem.tkaraoke.com/44921/.html
"Và cứ thế thời gian trôi mải miết
Giữa dòng đời hội ngộ rồi chia ly
Để yêu thương trăn trở bước chân đi
Ta nào biết nào hay về đâu nữa ...
Dẫu đêm Đông chỉ còn sót ánh lửa
Chút Xuân nồng sẽ đến giữa mênh mông
Tay trong tay rạng rỡ dưới nắng hồng
Ngỡ trời cao cũng xanh trong chi lạ ...
Theo năm tháng bước chân nào vội vã
Đến bên đời xa lạ hóa thân thương
Giấc mơ xa thấp thoáng cuối con đường
Một ánh mắt ... vẹn yêu thương ... mãi đợi",nơi ấy có anh !,,Thời Để Nhớ,https://poem.tkaraoke.com/44922/.html
"Anh ơi! Hạ nhớ đang về
Anh nghe chăng tiếng tỉ tê ve sầu
Gió chiều lẩn trốn tận đâu
Mỏi mong những hạt mưa mau thầm thì
Nắng vàng gay gắt lối đi
Bâng khuâng cánh phượng xanh rì điểm hoa
Quẳng đi bao nỗi âu lo
Ta về lại thủa hẹn hò mộng mơ",hạ về !,,Thời Để Nhớ,https://poem.tkaraoke.com/44923/.html
"Thế giới ảo nhưng tình rất thật !.
Trên đường đời chật vật gặp nhau
Chúng ta dù trước hay sau
Nghĩa tình huynh đệ chậm mau cũng tình
Bạn xa lắm ngồi nhìn bóng đổ
Xót xa lòng đau khổ chia ly
Ước ao sẽ có diệu kỳ
Anh em tha thiết cụng ly rượu lòng
Đêm chiếc bóng ngồi trông chiếc bóng.
Sầu tương tư rượu nóng mình ta
Bỗng dưng có giọt lệ nhòa.
Tận trong chén rượu biết là vì đâu?
Tình ướt đẫm u sầu nhân ảnh
Quen biết nhau ảo ảnh ngày đầu
Giọt thương giọt nhớ giọt sầu.
Giọt nào cũng mặn từ lâu lắm rồi. ..
Nguyễn Ngọc René xa xôi cách trỡ
Khách Lãng Du đường lỡ chơi vơi
Nỗi buồn đốt cháy bờ môi.
Uống sao cho cạn bóng người ta yêu. ..
Tương tư chén bình xiêu môi nhắm
Sen Hồng em ngâm ngấm lòng đau
Thủy Sao Quốc Tuấn vò nhàu
Ngoài kia sương lạnh giọt đau giọt buồn...
Thành Nguyen hỡi xa luôn nhung nhớ!
Đinh Kim Chung em ở nơi đâu ?....
Cứ gì với rượu mới sầu .
Trăng sắp cạn khuyết nữa đâu để tìm ?...
Tuý Vân Đỗ hồn dìm nỗi nhớ
Thắt the lòng cho vỡ tim đau
Ước ao xây đắp một màu
Ly sầu cạn chén.... mãi sau nhớ hoài....",tình bạn xuyên lục địa,,Hồng Dương,https://poem.tkaraoke.com/44924/.html
"Đôi mắt biếc anh đi tìm mãi
Làn mi cong che mái sương giăng
Mi ơi ! em ở xa chăng
Bờ vai anh ấm cũng đang đợi chờ !...
Anh muốn viết cho thơ bay mãi
Dù đường đời ngang trái tình yêu
Bóng em ngự trị rất nhiều
Hương thơm gió mát bao nhiêu cho vừa
Tình anh mãi xa đưa cõi nhớ
Lấy ân tình gắn nợ nhớ nhung
Yêu thương điệp điệp trùng trùng
Tri ân ban tặng tim rung cõi tình...
Tìm tri kỷ hương trinh mây tóc
Tìm lời thơ hình ngọc dáng Nga
Tìm nơi tít tắp mù xa
Bóng ai ẩn hiện lời ca miên trường...
Em có hiểu hồn thương se cánh
Cõi ái tình khổ hạnh tâm can
Thế gian hờn dỗi lan man
Lời em là nhạc .. mơ màng khí sương....
Anh không phải đơn phương  hoang tưởng
Tình yêu thường cộng hưỏng nhịp rung
Cho tình vĩnh biệt mông lung
Ngày nhung đêm nhớ hồn rung rinh buôn...
Một lời nói trùng muôn hơi thở
Cánh én xuân chuyên chở  yêu thương
Nụ hôn mỏng cánh uyên ương
Bay ngàn dặm kiếm tìm nương lối về...
Trong cõi mộng não nề thương nhớ
Nhịp tim bung hơi thở nhẹ nhàng
Hình như có dáng qua ngang
Hình như có tiếng em đang rất gân....
Trăng nửa miệng tần ngần nghiêng ngó...
Ô hay chưa !... người đó rất xa
Vỡ toang cung nhạc tình ca
Ngẩn người chợt ngộ.... hồn ta mơ màng...",tình anh,,Hồng Dương,https://poem.tkaraoke.com/44925/.html
"Xin đừng gọi anh là sóng dữ
Bởi tâm hồn tư lữ biển khơi
Gió đưa chớp giật muôn nơi
Đời chao kiếp lượn biển khơi muôn trùng...
Trên mặt biển mông lung sóng nổi
Nhẹ nhàng đưa nóng hổi môi em
Hoàng hôn lấp lánh ánh mềm
Vuốt ve dịu ngọt cho thêm em hiền...
Cũng là sóng bổng nhiên sóng nổi
Giận dữ lòng như trỗi bão giông
Đùng Đùng chớp giật mênh mông
Đưa hồn phiêu bạt gió lồng trời mây...
Những lúc giận sóng giây sóng giật
Đập mù khơi bới lật bọt tung
Bão lòng có hiểu ngại ngùng
Xin em căng mỏng lụa nhung sóng chùng...
Mong ngóng sóng muôn trùng êm dịu
Vỗ êm thêm mát dịu cơn mê
Tan đi sóng dội ngô nghê
Màn đêm  buông xuống vỗ về sóng anh...
Khi xuất hiện mong manh sóng dữ
Hãy nhẹ nhàng tư lữ gió êm
Tình em thổi mát êm đềm
Sương sa băng đọng biển thêm lạnh lòng...
Đừng buốt giá biển trong gió thổi
Tận đáy sâu  muôn nỗi muôn trùng
Em là cõi nhẹ mông lung
Anh là sóng gợn trùng trùng điệp vây!...",sóng anh,,Hồng Dương,https://poem.tkaraoke.com/44926/.html
"Rối bời trong ký ức
Tôi tìm về tuổi thơ
Nơi cánh đồng bát ngát
Đàn Cò trắng lượn quanh
Con Trâu già gặm cỏ
Gió đung đưa tàu dừa
Tiếng tu hú đất nung
Đưa tôi vào cổ tích
Nơi góc nhà Bà kể
Về conTrâu làng ta
Giúp người bao khó nhọc
Gà gáy sáng vừa vang
Trâu thức ra đồng cày
Cho đến chiều hết nắng
Trâu mới đi về nhà
Khi Trâu già trâu chết
Trâu cho cả bộ da
Bịch trống đem vào đình
Cầu nó ấm bình an
Cho cả làng hạnh phúc
Rối bời trong ký ức
Lặng bước về quê xưa
Nơi cánh đồng thuở ấy
Bóng Trâu già không thấy
Trâu ơi, trâu về đâu...!!!",con trâu làng ta,,Tấn An,https://poem.tkaraoke.com/44927/.html
