Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Tự dưng lòng bỗng nhen sầu
Nỗi buồn không biết từ đâu tràn về
Yêu người gãy gánh đê mê
Mà tim lo sợ tràn trề điều chi
Mối duyên mối nợ xưa thì
Trái tim muôn thuở khắc ghi bóng hình
Hôm nay không phải là mình
Cõi lòng hoang vắng thất tình vì ai
Con đường dẫn tới tương lai
Vẫn dài thăm thẳm không hoài bước chân
Muốn đi nhưng ngại lại gần
Muốn quên nhưng lại tủi thân vô vàn
Mỗi đêm tâm sự miên mang
Lệ nhoà hoen gối lệ tràn bờ mi
Yêu đương không biết là gì
Trái tim ngu muội tình si mất rồi
Nhưng người có hiểu cho tôi
Muốn gặp lắm đó nhưng lòng lại thôi
Biết rằng lỡ mộng mất rồi
Con tim rỉ máu đơn côi thật buồn
Sáng chiều luôn nhớ ai luôn
Trời kia ngang trái giọt buồn đau hơn
Hình như mình đã giận hờn
Hay là đau khổ còn hơn trước là
Trái tim trong dạ xót xa
Đông về buốt giá nhạt nhòa màn đêm
Gác tay mơ mộng êm đềm
Sáng ra chợt tỉnh hồn thêm nỗi sầu
Ngẩn ngơ ôm mộng đâu đâu
Soi gương thảng thốt mái đầu điểm sương
Thành công lĩnh vực thương trường
Yêu đương tình lại ương ương dại khờ
Bây giờ yêu mộng tình thơ
Biết người có chịu bao giờ gặp đâu
tâm hồn mang một mảnh sầu
Cứ mang tâm sự biết đâu gặp người
Sợ rằng tình chỉ trêu ngươi
Lo rằng người chỉ giỡn cười vui thôi
Đường đời người đã trải rồi
Chớ nên cợt giỡn để tôi thêm sầu",xin người,,Maiyeuem,https://poem.tkaraoke.com/32174/.html,
,"Ngước mắt nhìn lên hỏi trời cao
Làm người sao lại lắm khổ đau ?
Sát cạnh bên nhau nhưng cách biệt
Không thể chuyện trò cùng đổi trao
Gửi tấm thân vùi dưới đất sâu
Cách ba tấc đất giữa gỗ nâu
Cớ sao lại đày mình như thế?
Mắt buồn ngủ mãi chẳng thức đâu
Biết mở lời chi để gọi ai?
Trở về thực tại với tương lai
Tiếp tục làm nhân cùng dương thế
Sống tiếp quãng đời còn lại này
Sinh ly tử biệt cũng phải qua
Hỏi rằng ai giỏi tránh được xa?
Chỉ khuyên những ai còn đang sống
Hiếu nghĩa vuông tròn với mẹ cha.",cách biệt,,Khánh Quỳnh,https://poem.tkaraoke.com/32175/.html,
,"Mong lắm ai ơi trở lại nhà
Gặp gỡ thân tình lẫn mẹ cha
Bao năm xa cách buồn thương nhớ
Vẫn mãi theo mình tận xứ xa
Tôi đã lang thang khắp nẻo đường
Làm bạn cùng trăng với gió sương
Lặng lẽ đêm về hoen mi mắt
Khóc cảnh thâm tình biệt âm dương
Ở nơi quê nhà ba có nghe
Lời con tha thiết giữa đêm hè
Cố gắng vượt qua bao đau đớn
Con sẽ trở về cạnh thầy me
Chỉ biết trách mình chẳng giận ai
Bôn ba cuộc sống ở xứ ngoài
Không chăm cho Người được ly thuốc
Chén trà cái bánh buổi sớm mai
Hối hận giờ đây đã muộn rồi
Ba giờ chuẩn bị bước xa tôi
Có muốn săn sóc thì cũng đã
Trở thành ngôi sao giữa lừng trời.",nỗi lòng,,Khánh Quỳnh,https://poem.tkaraoke.com/32176/.html,
,"Bồng bềnh chiếc lá đong đưa
Nhẹ trên đầu sóng song thưa ai buồn
Tự tình trăng cũng buồn luôn
Muốn gởi theo gió tình buồn đến ai
Hoài lang dạ cổ ưu hoài
Nắng vàng hay giọt sương mai úa màu
Tình ai sáng tỏ như sao
Để anh ao ước lọt vào tim ai
Biết là tình chỉ ưu hoài
Ngày mai rồi sẽ bên ai suốt đời
Hay là như ánh sao rơi
Để cho tinh tú trên trời xót thương
Chữ tình tôi đã vấn vương
Gởi bao nỗi nhớ đêm trường về ai
Ước mơ xây dãi lâu đài
Trái tim mở rộng vì ai khép rồi
Người đi trong gió mồ côi
Tự tình tôi khóc bồi hồi trong đêm",vì ai,,Maiyeuem,https://poem.tkaraoke.com/32177/.html,
,"Đêm về nằm mộng bỗng thấy Ai
Cùng chung xây đắp một lâu đài
Vườn hoa khoe sắc chim thi hát
Vẽ bức tranh tình buổi ban mai
Ngôi nhà hạnh phúc của đôi ta
Đêm về đối ẩm ngắm Hằng Nga
Tình tang đàn trỗi tơ buông tiếng
Ngân nga em hát dưới trăng tà
Nắn phím so dây đến nữa chừng
Cung đàn lỗi nhịp bỗng lệ rưng
Lòng buồn lo lắng tình đôi ngã
Xuân đến rồi đây dạ chẳng mừng
Em khóc cho phần số hẩm hiu
Lang thang trên phố mỗi buổi chiều
Mong tìm gặp lại người năm cũ
Gói gửi trong thư trả tiếng yêu
Ôi ! Đau lòng lắm khóc trong tim
Còn đâu mơ ước để mà tìm
Chàng đã đi rồi còn đâu nữa
Biển cũng chia buồn sóng lặng im
Mi sầu lệ ấm lại rơi tuôn
Theo mãi đời tôi khúc nhạc buồn
Giật mình mới biết mình mơ đó
Quay về thực tại vẫn lụy vương.",nằm mộng,,Khánh Quỳnh,https://poem.tkaraoke.com/32178/.html,
,"Anh về … Về với bến Thơ
Với cung đàn đã thờ ơ ngày nào
Với lời gió thoảng xanh xao
Với tình em đã đi vào hồn anh
Nàng Thơ trái mộng trên cành
Ươm trong nắng sớm mộng lành giai nhân
Như muôn cánh én phong trần
Tha hương ôm ấp những vần điệu xưa
Thương người dãi nắng dầm mưa
Thương mảnh tình vỡ sóng lùa nát tan
Thương ai vớt ánh trăng vàng
Cả đời héo hắt ngỡ ngàng niềm yêu
Hợp tan như áng mây chiều
Ðêm đen khuất lấp để chiêu nắng hồng
Tiếng em tiềm ẩn bão giông
Anh nghe hun hút chất chồng niềm đau
Cõi đời này nếu vắng nhau
Tình thơ xin hẹn kiếp sau ,tuyền đài
Em ngàn tia nắng ban mai
Hãy lung linh sáng bên ngoài thời gian
Xa xôi anh vẫn mơ màng
Hình em với những muôn vàn ý thơ
Anh về thuyền bến mong chờ
Lâng lâng trôi giữa biển thơ dạt dào
Vũ Kim Thanh",về với bến thơ,,Vũ Kim Thanh,https://poem.tkaraoke.com/32179/.html,
,"Xướng :
- Tulipdenus
Hoạ:
- Hải Tâm
- LCR
- ViVi02
- Nguyens
- Luky
- Trần Mạnh Hùng
Tình dạt trôi dần theo gió đêm
Phai màu hoa rụng lạnh bên thềm
Năm dài mỏi ngóng tình son sắc
Xuân ngắn hoài trông giấc mộng êm
Mưa đổ bên lòng, hòa lệ nhớ
Sóng dồn tim vỡ, úa môi mềm
Người đi là biết hoài xa cách
Mưa ướt bên đời mưa ướt thêm.
Tulipdenus
Họa
LỆ ĐÁ
Có tiếng Đông về giữa phố đêm
Giăng giăng hoa tuyết phủ chân thềm
Nặng vai gánh vát duyên cay đắng
Mõi mắt chờ trông mộng ấm êm
Bóng tối hoà chung dòng lệ đá
Mưa xa kết lại chiếc môi mềm
Từ nay ôm kiếp người quên lãng
Một thuở tình trao lạnh giá thêm
Hải Tâm
Hoạ
VẪN CÒN NỒNG
Thu sương heo hắt lạnh màn đêm
Gió trải hoa rơi rụng trước thềm
Vắng bóng hình ai từ dạo trước
Mà lòng luôn nhớ những chiều êm
Khi nao âu yếm kề oanh yến
Giờ chịu xa xôi dạ xót mềm
Thương kẻ bôn ba ngoài dậm liễu
Tình càng xa vắng lại nồng thêm
VNN/LCR
NỖI NHỚ ĐÊM ĐÔNG
Đông đem lạnh giá ,tuyết trong đêm
Chiếc bóng trầm tư hắt dưới thềm
Nỗi nhớ mơ về đôi mắt ấm
Niềm thương mộng tới bàn tay êm
Tình xưa khắc mãi trong tim giá
Nghĩa cũ in sâu thẳm ruột mềm
Tuyết trắng rơi đầy,ta thức trắng
Đêm đông giá lạnh nhớ dâng thêm
ViVi02
Hoạ
GIÓ ĐÔNG
Ngọn gió đông về lúc nửa đêm
Lao xao chiếc lá rụng bên thềm
Loay hoay chăn mỏng chừng chưa ấm
Quay quắt nệm dầy không thấy êm
Xào xạc ngoài hiên hàng cúc thắm
Êm đềm trước cửa cánh lan mềm
Ai đi lặng lẽ ngoài sương gió
Người ngỡ quên rồi lại nhớ thêm
Nguyểns
Họa
VẪN CHỜ THÊM
Thu về nghe lá rụng trong đêm
Nhớ lúc cùng ai dạo trước thềm
Tay nắm đôi tay chờ nắng ấm
Mắt nhìn đáy mắt gọi chiều êm
Dòng xanh năm cũ còn chưa cạn
Lá thắm sao nay đã héo mềm
Xuân lại xuân đi trông mõi mắt
Chờ ai trắng tóc vẫn chờ thêm.
VNN/LCR
Họa
Đợi chờ em
Tuyết trắng lặng rơi trong bóng đêm
Chờ em anh đợi đứng bên thềm
Tháng qua vắng bóng lòng nhung nhớ
Ngày lại thiếu hình dạ chẳng êm
Tim nhói từng đêm khô héo úa
Hồn đau từng bữa ướt môi mềm
Em đi không lại hay quên hứa ?
Anh đợi anh chờ cứ nhớ thêm.
LuKy
Họa
Heo hắt
Run rảy thu về giữa tiếng đêm.
Đèn ai hiu hắt lọt qua thềm.
Sương gieo muôn hạt trăng soi bóng.
Mây phủ ngang trời gió lặng êm.
Vò võ canh thâu chăn gối lệch
Chập chờn trong giấc mộng nhung mềm
Ngoài song chiếc lá vừa chao nhẹ.
Gà gáy hừng đông buốt lạnh thêm
Trần Mạnh Hùng",tình nhạt phai,,Tulipdenus,https://poem.tkaraoke.com/32180/.html,
,"Xướng:
- Hải Tâm.
Hoạ :
- Kim Giang
- Hải Tâm
Người hứa quay về có thấy đâu
Bao năm cõi nhớ chẳng phai màu
Hoàng hôn phủ bóng ven triền núi
Pháo đỏ giăng ngang dưới chiếc cầu
Áo cưới mang theo đành cách mặt
Áo tình đứt đoạn hết còn nhau
Ru lòng mấy thuở bên sông vắng
Phố đã xa rồi chẳng hợp châu
Hải Tâm
Hoạ
QUAN HỌ
Trông người đến hội thấy buồn đâu?
Yếm thắm bao xanh vẫn biếc màu !
Giã bạn câu thề đau chất núi
Dầm tan xác pháo đáy sông Cầu !
Cầm tà áo cưới lên che mặt
Đến hẹn về Lim lại có nhau
Lúng liếng câu hò rời bến vắng
Duyên đời nghiệt ngã Phố xa Châu !
Kim Giang
VỤNG DẠI
Quê xưa dáng cũ biết tìm đâu
Cách biệt bao năm tóc bạc màu
Đốt ngọn đèn khuya bên xóm vắng
Nâng ly rượu nhạt dưới chân cầu
Hai hàng lệ thảm trôi về núi
Một mảnh khăn hồng xé tặng nhau
Từ cõi trăm năm nghe vụng dại
Mi buồn, mắt tủi vỡ dòng châu
Hải Tâm",phố xa,,Hải Tâm,https://poem.tkaraoke.com/32181/.html,
,"Xướng:
- Kim Giang.
Hoạ:
- Lá Chờ Rơi
Ước là họa sỹ vẽ nên tranh
Ước biết làm thơ lột hết tình!
Cảnh sắc xuân đời sao lóng lánh
Duyên quê khỏa lộ liễu buông mành.
Em là Tố Nữ tranh nào sánh
Trúc Tứ Bình riêng một biếc xanh
Lão vọng hồ thu tìm dấu thánh
Trai hòa nhạc trẻ dưới trăng thanh.
Kim Giang
Hoạ:
LẠC BƯỚC ÐÀO NGUYÊN
(thân họa NÉT QUÊ của Kim Giang)
Một vùng non nước đẹp như tranh
Ðây đó hoa xuân gọi khách tình
Mây phủ đồi thông dường đợi nắng
Sương treo bờ liễu tựa giăng mành
Oanh chào yến gọi trao lời hát
Nước lặng hồ soi gợn ánh xanh
Lạc bước Ðào Nguyên riêng một cõi
Núi rừng trăng suối giữa thiên thanh !
VNN/LCR",nét quê,,Kim Giang,https://poem.tkaraoke.com/32182/.html,
,"Xướng : Bác Từ - Họa: Vũ Kim Thanh
Trời đất giao mùa vạn sắc vân
Cỏ cây hoa lá đứng tần ngần
Vừa xanh ngày trước rung đầu ngõ
Đã đỏ hôm nay rụng kín sân
Chú Hạ ra đi miền xứ lạ
Cô Thu tìm đến chốn quê thân
Rộn ràng sương khói tô mờ ảo
Tấp lập vườn thơ cũng bám chân
Bác Từ
Họa bài của Bác Từ
ĐÔNG CẢM
Đông về vạt nắng cứ phân vân
Tuyết phủ sườn non sắc trắng ngần
Ríu rít hương băng tràn khắp ngõ
Rì rào lớp lớp ngập đầy sân
Bàng hoàng trước cảnh thiên nhiên lạ
Rạo rực tâm hồn bỗng mến thân
Vũ trụ muôn mầu đâu thực ảo ?
Thơ ơi... vỗ cánh... nhẹ nhàng chân...
Vũ kim Thanh",giao mùa,,Bac Tu,https://poem.tkaraoke.com/32183/.html,
