Edited,Title,Genre,Author,URL
"NÓI VỚI EM
Nói với em mùa xuân gõ cửa
Tiếng lòng anh chan chứa đeo mang
Nỗi niềm tâm sự ngổn ngang
Vì yêu ôm nhớ muôn vàn tóc tơ
Nói với em giấc mơ năm trước
Anh vô tình bắt được ngôn từ
Chạm môi li rượu dạ , ừ !
Lòng ươm men đắng khư khư nỗi lòng
Nói với em nhớ mong , mong nhớ
Điều kiện cần gặp gỡ yêu nhau
Đôi khi trầu bén duyên cau
Em khoe áo mới nôn nao tâm hồn
Nói với em tình còn non trẻ
Em như làn gió nhẹ sang anh
Gìn vàng giữ ngọc trong lành
Sớm mai điệp khúc yến oanh ngọt ngào
Nói với em vì sao anh mến
Rón rén chân em đến bên đời
Dìu nhau đi bốn phương trời
Vườn ươm hạnh phúc gọi mời đôi ta
Nói với em gần xa chiếc bóng
Ngày đầu xuân ngọn sóng lòng chao
Áo em phai nhạt mấy màu ?
Trăm năm thế kỉ tình vào thiên thu
Xuân 2023
Thiên Ân ( Bình Dương )",nói với em .,,Thiên Ân,https://poem.tkaraoke.com/121777/.html
"EM HÁT RU BIỂN TRỜI
Nắng buồn trên mái phố
Nắng vui trên mái nhà
Nắng vờn trên mái tóc
Nắng hờn trên xót xa
Gió miên man ta bà
Gió vuốt ve thế giới
Gió hon nhiên vất vả
Gió ngoan hiền đầy vơi
Em hát ru biển trời
Em vẽ tranh vũ trụ
Em làm thơ ngày mới
Em đánh đàn phiêu du
Anh khát khao cánh dù
Anh say sưa sương sớm
Anh mộng mơ đầy đủ
Anh ngập ngừng hương thơm
Trần Minh Hiền Orlando ngày 23 tháng 1 năm 2023",em hát ru biển trời,,Trần Minh Hiền,https://poem.tkaraoke.com/121778/.html
".      CHÚC XUÂN QUÝ MÃO
Đầu năm rực sáng trời hồng
Chào mừng xuân mới, thắm nồng sắc hoa
Niềm vui đến với mọi nhà
Chúc Mừng Năm Mới, hoan ca kết đoàn.
Người người rạng rỡ hân hoan
Niềm tin vững chắc, vẹn toàn ước mong
Năm nay Quý mão an lòng
Xuôi buồn thuận gió, từ trong tới ngoài.
Cầu mong ai cũng phát tài
An lành mạnh khỏe, kéo dài trăm năm
Từ gần gủi, tới xa xăm
Năm mới tài lộc, ghé thăm mỗi ngày.
Mưu sinh gặp vận thời may
Công thành danh toại, mê say cả đời
Cùng nhau chung một bầu trời
An lành hạnh phúc, sáng ngời nghĩa nhân.
Thành công gấp mười Nhâm dần
Muôn nhà như một, bội phần giàu sang
Mơ thành ước có ngàn vàng
Vạn Sự Như Ý, khang trang mạnh giàu !
23.01.2023
HOANGHAI",chúc xuân quý mão,,HOANGHAI,https://poem.tkaraoke.com/121779/.html
"Xin gửi em sợi nắng thanh bình
Gói hương vị lung linh của tết
Màu sâu lắng xoá tan mỏi mệt
Hưởng ngọt ngào đến hết năm sau
Xin gửi em lời chúc sang giàu
Mãi son trẻ trong nhau người hỡi
Mong cho thoả lòng anh chờ đợi
Với tình này phơi phới mùa xuân.
Tứ Phong
21/1/2023",xin gửi em người anh thương,,Tứ Phong,https://poem.tkaraoke.com/121780/.html
"MÙA XUÂN BÊN CHỒNG 2
Mùa xuân em ở bên chồng
Dã Tràng xe cát biển Đông , khóc thầm
Tội tình , tim vỗ sóng ngầm
Lắng nghe khúc hát mười năm mịt mờ
Mùa xuân chim én dệt thơ
Bầu trời hoa gấm, bến bờ trong veo
Người đi từ độ trăng treo
Kẻ ngồi hóa đá gieo neo phận mình
Mùa xuân điện thoại nhắn tin
Zalo câm nín, lặng thinh bao giờ ?
Chúc mừng năm mới tình cờ
Thương dùm bàn phím ngẩn ngơ xếp vần
Mùa xuân hoa nở đầy sân
Đào , mai , hồng , cúc...bâng khuâng tuổi đời
Dỗi hờn về ngủ đôi môi
Lá vàng từ giã rụng rơi ơ hờ
Mùa xuân vun vén tôn thờ
Tên em đã hóa bài thơ thuở nào?
Ví dụ , ngày ấy yêu nhau
Trăm nghìn câu hỏi vì sao , thế là ?
Mùa xuân ru mộng thật thà
Bên chồng , em có xót xa chạnh lòng ?
Kiếp tằm cứ mãi long đong
Đôi chân vọp bẻ mênh mông giọt sầu
Mùa xuân níu áo trăng sao
Tề Thiên hóa phép nhiệm màu đố ai ?
Gió kia ôm ấp mây bay
Huống chi , tóc ngắn , tóc dài nhớ nhau
Xuân 2023
Thiên Ân ( Bình Dương )",mùa xuân bên chồng 2,,Thiên Ân,https://poem.tkaraoke.com/121781/.html
"Lời đầu năm.
Đầu năm nhận Lộc từ Trời
Thêm được năm Thọ, thêm đời Hồng ân
Được thêm tuổi nữa cuộc trần
Tạ ơn Chúa đã cho phần chênh chao
Không giàu nhưng luôn tự hào
Tết nào cũng có, cành đào cành mai.
Xưa nay không dáng phong oai
Nhưng luôn hãnh diện đôi bài tham gia...
Việc tốt như là bông hoa
Cuộc sống Hạnh phúc hài hoà nghĩa ơn
Lời hay thánh thót tiếng đờn
Dù hao công sức, không sờn lòng ai...
Tiếng yêu không kén giỏi tài
Đầu năm trang mới, viết bài khai hoa
Nâng bút tâm trí hài hòa
Văn việt bình dị viết hoa tặng Người...
Chúc Bạn nhận Lộc từ Trời
Gia đình thân hữu, nhận lời yêu thương
Năm mới thêm sức can trường
Vào năm Qúy Mão trăm đường nở hoa...  CH2",lời đầu năm.,,Cong Chinh (CH2),https://poem.tkaraoke.com/121782/.html
"Nhìn lại...
Năm mươi năm nhìn lại thời
Ngẩn ngơ thấy trái cuộc đời trớ trêu
Lộn lèo mà chẳng ai kêu!
Hay đời chấp nhận cho đều nhân gian...
Học cao cứ tưởng làm quan
Ai ngờ thành dở như đàn ngang cung
Tài cao nghĩ sẽ oai hùng
Nhưng qua cơn lốc bão bùng thổi bay
Gia đình đạo hạnh thẳng ngay
Thế tình chao đảo, gió bay bàn thờ
Xưa ranh kế đến cà ngơ.
Giữa hai thế hệ, thẫn thờ đổi thay...
Năm mươi nửa vòng đó đây
Đơn nghèo nên tốt là cây lộc trời...  CH2",nhìn lại...,,Cong Chinh (CH2),https://poem.tkaraoke.com/121783/.html
"Mai Lan Cúc Trúc.
Ý́ MAI  Nguồn sống quật cường.
Vượt qua gian khó, thân vươn vào đời
Ý́ LAN  Mạnh sức lộc chồi
Lá xoè đón nắng trên đồi nắng tươi
Ý́ CÚC Chúc thọ mọi người
Năng lượng tích cực, hợp thời an nhiên
Ý́ TRÚC Quân tử khiết liêm
Mãnh liệt, bất khuất... Nhưng khiêm tốn lòng...
Tứ hoa chưng nhà vẫn mong.
Nếu ai hiểu nghĩa xin đong cho đầy
Chúc ai chưng đủ bốn cây
Nhận được Ơn phúc Rồng mây cho mình...    CH2",mai lan cúc trúc.,,Mai Lan Cúc Trúc.,https://poem.tkaraoke.com/121784/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (1029)
Xác Hồng Trải Bước Em Qua
Tay nắn nót gửi anh dòng dư lệ
Chuyện chúng mình dâu bể để truân chuyên
Lời Mẹ Cha đã quyết định thẩm quyền
Đành da diết chim uyên đường đôi ngả
Hạt tí tách dẳng dai lòng buốt giá
An ủi thầm tất cả chỉ phù vân
Mọi vấn vương thống khổ ải phong trần
Như chiếc lá nhạt dần phơi mặt đất
Xốp mầu mỡ ươm chồi non chất ngất
Trổ nụ cành tiết mật thoả bướm ong
Làm nguồn vui hữu dụng chuyển luân vòng
Hầu khuây khoả kiếp long đong bi luỵ
Nhưng phiền muộn lỏi len trùm xương tuỷ
Câu ước nguyền phỉ thuý thật mỏng manh
Dưới bầu êm hãy xoải cánh lượn vành
Chớ vất vưởng thâu canh chìm trăn trở
Hãy quên hết thắm duyên mà không nợ
Há hận sầu tan vỡ ánh trăng nay
Đừng xót xa bên ngọn gió đoạ đày
Hay tiếc nuối chuỗi ngày mây quyện nhánh
Tình đã siết con tim rơi từng mảnh
Xám sậm luồng sóng sánh nỗi niềm đau
Đêm đong đưa thêm khắc khoải dàu dàu
Mưa lất phất nát nhàu cơn ái mộng
Hoá công nỡ căng diều treo lồng lộng
Để đông tàn trống rỗng phút phân li
Em theo chồng xác pháo tiễn bước đi
Là vĩnh biệt những gì hằng ao ước.
March 12, 2019
Tam Muội
Nỗi Buồn Thân Phận
Vài bữa nữa đây, nhà của em
Thảm nhung lót cửa, cổng treo đèn
Rộn ràng, rực rỡ lần đưa tiễn
Cô gái theo chồng về chốn quên…
Những gì dĩ vãng dưới mây đưa
Thắm thiết cùng ai tắm ngọn lùa
Canh cánh, tình đan chờ gối mộng
Giờ đây theo gió thoảng trôi qua
Để kẻ vu quy được nhẹ nhàng
Bao tay trắng muốt nắm tơ vàng
Nâng niu giữ chặt, tròn ôm ấp
Lối phẳng thênh thang nở rộ hàng!…
Tôi đứng bên nầy nép sát cây
Bởi ngần ngại gặp ánh nhìn ngay
Khiến cho buốt tái càng thêm buốt
Vương vấn, đau thương chuỗi tháng ngày…
Bởi còn đâu nữa một dòng sông
Sớm tối ngược xuôi dãy lớn ròng
Lờ lững con thuyền đưa rước khách
Âm thầm chờ đợi bóng xa xăm
Đâu còn tiếng hẹn với câu thề
Ấp ủ trong lòng mỗi bước đi
Dẫu cõi không gian trùm bát ngát
Vườn thu nẻo vắng vẫn quay về
Tôi không hờn trách giận em đâu
Chớ để khuôn trăng đọng ánh sầu
Bởi chính do tôi hình thấp bé
Làm sao có thể vói lên cao…
12/3/2019
Nguyễn Thành Sáng
nhatlang.com
(Từ khóa Trang Thơ Hay)",thơ hoạ nguyễn thành sáng & tam muội 1029.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/121785/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (1030)
THAO THỨC NỖI LÒNG
Đêm nay trăn trở, cạn suy rồi
Không thể con thuyền mãi thả trôi
Để đến hoàng hôn nhìn nắng tắt
Nỗi niềm canh cánh hứng sao rơi!
Giờ đây heo hút giữa mênh mông
Vắng trước, hụt sau, trống cõi lòng
Lửa tắt, đèn hiu, ôm khúc nhạc
Nỉ non, réo rắt phả trời đông
Lặng lẽ, chơ vơ ngắm nguyệt tàn
Đêm dài theo thắt tím buồng gan
Xa xăm, đồng vọng lời rên rỉ
Ghịt níu tâm hồn vạn khúc than
Con thơ khôn lớn chẳng bằng ai
Nắng dãi, mưa dầm, nát cả vai
Tối sẩm giăng đầy lên biển sống
Tột cùng diễm phúc chỉ vài chai..!
Quyết định mai nầy ta sẽ đi
Tìm về khoảng lộng cánh chim di
Có dòng tôm cá, vườn xinh mộng
Ấm áp, no say, dưới nguyệt thì
Biết rằng một sớm lắm cần lao
Nẻo vắng quanh co kiếm ngả vào
Chốn lạ chơi vơi, ngàn đá sỏi
Thuyền nan tơi tả trước ngàn dao
Ánh sẽ loang dần giữa núi non
Không còn những tối tím hồn son
Lắng nghe cung nhịp trầm ai oán
Héo úa thời gian rã mảnh tròn
Trọn đời khắc khoải nhỏ từng cơn!
9/5/2016
Nguyễn Thành Sáng
Ray Rứt Can Trường
Mưa dầm gió dạt đã bao đêm
Nước lũ tràn lan mảnh đất mềm
Đám dế khóc than, bìm bịp oán
Ềnh oang ếch nhái quạnh hiu thêm
Suy tư thao thức ngóng tia vàng
Rũ rượi sững sờ hạt lệ đang
Lã chã chảy dòng khơi đáy huyệt
Cảnh nhà thiếu hụt trĩu oằn mang
Mẹ Cha tuổi hạc sắp về trời
Cốt tuyết thân mòn sương trắng rơi
Cuộc sống thăng trầm dầy hiểm hóc
Ngẫm mà bứt rứt mãi chơi vơi
Đắn đo khép lại tháng ngày mơ
Dẫu ước thề duyên mộng bến bờ
Gợn sóng dập dồn hay bão nổi
Nguyền luôn tạc dạ kết hồn thơ
Hẩm phận thuyền quyên kiếp lạc lòi
Tơ chùng khung cửi xót con thoi
Chiều buông ảm đạm sầu chim nhạn
Khoan nhặt mịt mù đợi bóng soi
Dạm ngõ nhà trai ở thị thành
Phụ bần tham phú phải xa anh
Từ nay khuất nẻo tình ngăn lối
Vinh nhục hèn sang cũng đoạn đành
Chiếc khăn kỷ vật thuở sơ giao
Giờ khắc tên Phong với giọt đào
Thắt thẻo can trường nay nhắn gửi
Đàn trơ đứt chỉ quyện tầng cao.
March 12, 2019
Tam Muội
nhatlang.com
(Từ khóa Trang Thơ Hay)",thơ hoạ nguyễn thành sáng & tam muội 1030.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/121786/.html
