Content,Title,Genre,Author,URL
"Thắp nén nhang hương khẩn nguyện cầu
Mẹ buồn nhỏ lệ nỗi sầu đau
Thương con mất tích trong thời chiến
Mươi năm trông ngóng chẳng thấy đâu.
Con về với mẹ đã lâu rồi
Thể xác con nằm rất khó moi
Chiến hữu cùng chung mồ số phận
Ngay đường quốc lộ dưới chân đồi.
Mộng thấy con về lệ ngấn rơi
Mẹ già khấn vái chẳng ra lời
Linh hồn có hiếu thường đem mộng
Báo mẹ tin mừng lệ bớt rơi.
Mẹ hãy yên lòng mẹ mẹ ơi
Con nay đã lấy xác đi rồi
Về nơi an nghỉ cùng đồng đội
Bên nghĩa trang làng nghĩa đầy vơi.
TX Phước Long, 20/9/2016",báo mộng,,Nguyễn Lâm,https://poem.tkaraoke.com/73498/.html
"Thế gian lắm kẻ tham tiền bạc
Tham vọng giàu sang ác thảm sầu
Heo thì tiêm thuốc để lâu
Tôm thì bơm chất rau câu đầy mình.
Mặc cho lắm người kinh tởm sợ
Hoá chất trong hàng chợ xô bồ
Măng thì ngâm chất vàng ô
Để khô thì phải cho vô lưu huỳnh.
Cá ở chợ trắng tinh thèm ngất
Ai ngờ đâu đưa chất hàn the
Ăn đi không chết cũng què
Ung thư ai biết ai nhè độc đâu.
Loại người đó già rầu phát sợ
Thấy ăn năn gian chợ thời xưa
Mua chim thả hết là vừa
Lỡ Vào cõi chết xin chừa tội gian.
TX Phước Long, 12/9/2016",ăn năn,,Nguyễn Lâm,https://poem.tkaraoke.com/73499/.html
"Nghiện trà, nghiện thuốc, nghiện game …
Giờ thêm phây bút tìm xem suốt ngày
Cũng nhiều bằng hữu xưa nay
Hẹn lên phây bút chuyện say đến chiều.
Làm thơ bay bổng phiêu diêu
Viết sai rồi xoá, sửa nhiều từ câu
Sửa đi sửa lại rất lâu
Mài mò cả buổi cũng đâu ra gì?
Giờ thì chắc phải cai đi
Suốt ngày chém gió có gì lợi đâu!
Thôi thì giãm bớt vài khâu
Chỉ xem lúc rảnh hỡi bầu bạn ơi.
TX Phước Long, 10/9/2016",giãm bớt,,Nguyện Lâm,https://poem.tkaraoke.com/73500/.html
"Tôi, anh lương chắc như nhau
Mà sao biệt thự anh cao ngút trời
Trong nhà có mấy xe hơi
Mỗi người mỗi chiếc chạy chơi đốt tiền
Vợ anh có phước gặp duyên
Nhìn sao gần giống: Cô tiên giáng trần!
Vợ tôi: lem luốt tay chân
Đầu bù, tóc rối mặt sần chẳng xinh
Hỏi anh, anh nói giật mình:
Nhờ thêm trại giống,nên mình phát ngay
Nghe anh minh bạch rất hay
Ở gần tôi thấy hằng ngày nhé anh
Gần đây tôi thấy heo anh
Lở mồng long móm, tai xanh chết hoài!
Chắc anh chỉ có biệt tài
Là qua cao cấp có bài gì đây?
DH, Trà Vinh,11/8/2016",chuyện thường ở huyện,,Nguyễn Lâm,https://poem.tkaraoke.com/73501/.html
"Tôi cố nén những ưu tư phiền não
Thả hồn mình trong mộng ảo chơi vơi
Không muốn biết những gì trong hư ảo
Cho hồn tôi thanh thản bước đường đời.
Đêm lại đến lòng tôi thêm khoắc khoải
Giấc điệp mơ màng mái ấm yêu thương
Khi tỉnh giấc biết mơ tình khờ dại
Hoá thiên đường an ủi một tình thương.
Phước Long,  1/9/2016",tuyệt vọng,,Nguyễn Lâm,https://poem.tkaraoke.com/73502/.html
"Ngày xưa tôi nhổ tóc sâu...
Tóc Mẹ dài lắm nhưng màu hoa râm!
Tuổi thơ tôi nào bận tâm!!!
Miễn sao tôi được năm trăm, một ngàn.
Rồi tôi nghĩ cách dối gian...
Nếu càng nhiều tóc Mẹ càng thưởng to.
Một sợi thành hai cũng lo...
Lo Mẹ phát hiện rồi ""cho"" trận đòn.
Thoát một, hai sợi tưởng ngon...
Thêm vài sợi nữa không còn ""dễ ăn"".
Mẹ tôi nhìn tóc hỏi rằng:
""Con học gian dối, dối gian bao giờ?!""
Tôi bỗng giật mình cứng đơ...
Từ đó không dám bao giờ dối gian!
Bao mùa Thu tới Đông sang...
Lấy đi của Mẹ vô vàn tuổi xuân.
Bài học ngày ấy thấm nhuần...
Giờ đây nghĩ lại bâng khuâng nhớ về!
Mưa buồn tháng bảy lê thê...
Làm tôi lại nhớ, nhớ về ngày xưa...
Bạn từng dối Mẹ hay chưa?",bạn từng dối mẹ hay chưa?,,Ngọc Nghĩa,https://poem.tkaraoke.com/73503/.html
"Nghe cha kể mùa thu xưa oanh liệt
Người ra đi … nóp giáo rất oai hùng
Bỏ sau lưng rơi đầy mùa thu chết
Theo tiếng thiêng liêng :Tổ quốc anh hùng !
Ôi đất Việt Nam nghìn năm khát sống !
Máu trong tim cứ sôi nóng hờn căm!
Người ra đi biết mình không trở lại
Vẫn tươi cười cho Đát nước nở hoa.
Bất chợt mùa thu nay len lén đợi
Tôi ngẩn buồn tưởng nhớ đến lời xưa
Nhớ giây phút Người làm nên lịch sử
Đọc bản Tuyên ngôn: Độc lập dân quyền
Ngày hai tháng chín năm bốn mươi lăm
Khai sinh một nước Việt Nam Cộng hoà
Đất nước ta nở hoa độc lập
Có phải nhờ xương máu của cha ông …
Tôi khấn nguyện bao linh hồn liệt sĩ
Đã cho tôi một cuộc sống yên bình
Ôi đất nước, đã đổ đầy xương máu
Dân tộc Việt Nam - Dân tộc anh hùng.
Phước Long,  đêm 1/9/2016",cảm nhận mùa thu,,Nguyễn Lâm,https://poem.tkaraoke.com/73504/.html
"Tôi chẳng nợ ai những thứ gì
Lòng thì luôn mãi hướng từ bi
Thấy ai cảnh khổ là đau xót
Giúp ít tiền chi chẳng nghĩ gì
Phú quý sang giàu đâu dám nghĩ
Tranh đua bốc lột chẳng hay gì
Phù du một kíp đời xong cả
Tai tiếng mấy đời kẻ miệt khi.
TX Phước Long,  4/9/2016",không đề 3,,Nguyễn Lâm,https://poem.tkaraoke.com/73505/.html
"Tôi chào đời tháng 4/5/1969.
Nghe mẹ tôi kể “ Năm ấy chiến tranh rất ác liệt, máy bay địch ném bom như điên như dạy … người thì xuống rừng tản cư, kẻ thì về thành thị lẫn tránh bom đạn, mẹ tôi bồng bế anh tôi bụng mang bầu xuống rừng sống dưới túp liều nhỏ mà cha tôi tự tay cất lấy rồi tự sinh tôi ở đấy, đặt tôi  tên Lâm.
Cha tôi sớm giác ngộ cách mạng, đâu có ở nhà ….
Ngày đất nước giải phóng, tôi về sống chung với bà nội, bà hay kể lại chuyện xưa, nay thì kể chuyện bà lúc nhỏ, mai thì kể chuyện ông, mốt thì kể chuyện ông hàng xóm …
Tôi không thấy mặt được ông nhưng tôi có thể hình dung được hình dáng và tính tình của ông qua lời kể của bà. Ông tôi mất do bị bệnh cảm. Lúc ấy ông làm Chủ tịch Hội Nông Dân Cứu Quốc của xã, cũng suốt ngày đi làm việc cho cách mạng, nào là vận động bà con gom góp sắt thép đem xuống rừng để chế tạo vũ khí, nào là vận động bà con may cờ …. Lúc trước, một mình ông tay không cũng bắt sống được tên Pháp tước vũ khí mà. Chuyện cũng đơn giãn thôi : Ông núp lùm, chờ tên Pháp chạy xe đạp ngang qua, đợi vừa tầm phóng, ông phóng  nhanh cây tầm vong dài 2 mét vào căm xe đạp, tên pháp ngã xe chúi nhủi, thế là ông lao nhanh ra tước vũ khí rồi thả về là xong …
Một buổi nọ, như thường khi, nội tôi cũng đi công tác do trời nóng quá, ông khát nước rồi vào một nhà dân xin nước, ông ực 2 tô đầy rồi về cảm lạnh và mất. Ngày ấy có thuốc men gì đâu. Bà tôi đi thỉnh Thầy pháp về cúng. Ông Thầy pháp nói người trên đòi ăn heo một tạ, bà nhắn bác hai tôi phải về gấp thăm ông và làm heo cúng ( bác tôi lúc này 20 tuổi - Đại đội trưởng rồi). Về đến nhà tất tốc làm heo nhanh để cúng theo lệnh của nội. Không hiểu sao, đang cạo lông, bác vào nhà lấy súng ra… chỉa thẳng lên trời bắn ba phát rồi lẫm bẩm điều gì … nội tôi chỉ nghe tiếng được tiếng mất “ Mẹ ! mấy con ma này ngu quá! không biết lựa nhà giàu đòi heo đòi trâu …. Cứ bám mấy nhà nghèo đòi hoài, mệt quá! ….”
Hôm sau nội tôi mê sản, miệng cứ lãm nhãm “ thấy bà con treo cờ hết chưa bà …” và ông đã ra đi vĩnh viễn   …. Chỉ hưởng được lá cờ Đảng đấp lên mình ông khi liệm và ba phát súng đưa tiễn. Chỉ có thế thôi !!!!!
Nguyễn Lâm, ngày 27/7/2016",nội tôi,,Nguyễn Lâm,https://poem.tkaraoke.com/73506/.html
"Cha vui con sắp ra trường!
Hành nghề dạy học đảm đương nghiệp thầy
Thương cha con học cho hay
Dạy cho chu đáo nghiệp đầy vinh quang!
Ai cho nghiệp chướng mình sàn?
Con đừng buồn chán, giỏi giang lên nào?
Sống đời ai chẳng ước ao?
Vinh hoa phú quý nghiệp nào mới hay?
Cha thời nghiệp chướng làm thầy
Cũng nhiều chán ngán cũng đầy vinh quang!
Con đừng vọng tưởng giàu sang
Làm nghề phi nghĩa chẳng màng nhe con!
Bao đời dựng nước xây non?
Còn nghề dạy học cha con nhà mình!
TX Phước Long, 17/11/2016.",lời cha dặn dò,,Nguyễn Lâm,https://poem.tkaraoke.com/73507/.html
