Content,Title,Genre,Author,URL,Edited
"Xuân đã về trên khắp nẻo đường
Em ở xa có nhớ quê hương
Phiên chợ cuối năm bao sắc áo
Vẫn thiếu một màu áo thân thương
Mùa xuân năm ấy đứng bên em
Rượu nồng đôi ly sóng say mềm
Óng ánh sắc hoa làng Quảng Bá
Anh say trong ánh mắt dịu êm
Xuân đến, xuân đem những con tim
Hạnh phúc, tình yêu mãi đi tìm
Gặp nhau trong sức xuân dào dạt
Như trời xanh nâng sải cánh chim
Hoa xuân đỏ thắm ngập Tràng An
Tây Hồ nghiêng bóng phủ non ngàn
Uyên ương cầu nguyện lòng son sắt
Dẫu mòn đá ngọc cũng không tan",xuân đã về,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102073/.html,
"Em đi rồi, thành phố còn mình tôi
Nỗi đơn côi trong Hạ vàng hiu hắt
Ngắm con tàu đi trong niềm mơ nhặt
Gót chân người không níu nổi hoàng hôn
Em đi rồi ngày tháng như dài hơn
Cơn mưa chiều dầm dề trong phố nhỏ
Bài hát tặng em năm xưa còn đó
Sao bây giờ chẳng còn chút luyến lưu
Đón nắng chiều bên ghế đá đìu hiu
Công viên buồn thoảng tiếng chân ai bước
Có phải đâu, tiếng lá rơi xào xạc
Lại giật mình, ngỡ em đến sau lưng
Em đi rồi mong nơi ấy bình yên
Dẫu trong lòng vẫn trào dâng bão tố
Phương trời xa nơi phượng hồng nở rộ
Có lẽ người đã hạnh phúc bên ai
Đêm dần buông hun hút cuối phố dài
Vạt nắng chiều nhạt nhòa trong khói tỏa.
Nước mắt mờ loang, thấy lòng lạnh giá
Níu giữ bên người mảnh hy vọng nhỏ nhoi",em đi rồi,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102074/.html,
"Rồi em chắc sẽ quên anh thôi
Như cốc kem Bờ Hồ cùng em ngày lộng gió
Mặt trời thì xa, trái tim anh bé nhỏ
Muốn giữ em ở lại chắc rất khó khăn
Rồi em sẽ mỉm cười chẳng phân vân
Không nề hà khoác tay một ngừoi khác
Nếu gặp anh, em sẽ lắc đầu cừoi nhạt
Chuyện đã qua rồi, em chẳng nhớ gì đâu
Em kết thúc tình mình bằng dấu chấm câu
Để bắt đầu một cuộc tình khác
Anh sẽ lại đàn và tập bài hát
Chia tay tình đầu quá đỗi yêu thương
Em đã quên đi những con đường
Những ngã tư hàng giờ anh đứng đợi
Và sẽ thay tên anh trong những làn nhắn tin và gọi
Vẫn từ ngữ ngày nào ""Anh yêu ơi""...",em sẽ quên anh thôi,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102075/.html,
"Anh thấy lại một mùa thu đã xa
Vương trên tóc, lối em về ngược gió
Phố bớt xanh, đổi sắc vàng bỏ ngỏ
Thu nhớ ai, trào giọt lệ buồn so
Bến vắng em, mái chèo nhớ câu hò
Kỷ niệm xưa, mong một lần thắm lại
Sóng nước trôi, không gian buồn tê tái
Trăng đơn mình, anh ngồi ngắm Thu phai
Đã xa em, xa những tháng ngày dài
Với kỷ niệm đôi mình yêu tha thiết
Mùa thu ấy, mùa thu nào đâu biết
Em đã uống cùng anh cạn kiệt chén yêu
Mơ ước xanh xao, hạnh phúc quá tiêu điều
Anh không đủ sức níu cánh diều ngày ấy
Năm tháng qua đi, trách lòng nhiều chi vậy
Tập quên em, cho sống nhẹ như mây.
Nay chớm thu, niềm xao xác đong đầy
Khát khao xưa, hơn ngàn lần gào thét
Tiếc nuối bao năm, tưởng ngủ yên, nay thức giấc
Lúc ngược phố chiều, chợt em nhẹ lướt qua anh, tựa là mây....",gặp lại mùa thu,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102076/.html,
"Giá như ngày xưa ấy
Em đừng cười với anh
Để mây trắng lung linh
Bay trong trời lộng gió
Giá buổi chiều thu đó
Không lạc bước công viên
Để những nỗi ưu phiền
Nhuộm trong vườn hoa tím
Giá như em không đến
Khi hò hẹn lần đầu
Để mình mãi xa nhau
Như chưa hề gặp mặt
Giá như anh biết được
Con tim sẽ cô đơn
Ngày tháng cũng không tên
Sóng bao la biển rộng.
Anh không nuôi khát vọng
Không trông ngóng hàng giờ
Không  da diết lời thơ
Không lẻ loi bóng chiếc
Chắc là em chẳng biết
Chỉ một chút giá như
Là đã hết mùa thu
Mùa đông về lạnh buốt.",giá như,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102077/.html,
"Muốn lắm gọi em, em nơi đâu
Về đây, mình gặp nhau em nhé
Muốn lắm ôm em, hôn thật nhẹ
Để khoảng trời kia rực nắng hồng
Phố cũ hôm nay, người thật đông
Vẫn thấy hanh hao thầm nỗi nhớ
Đông về, bàng may thêm áo đỏ
Mây tím ngang chiều gọi hoàng hôn
Cái rét đầu mùa cũng lạnh hơn
Bàn tay em nhẹ buông tà áo
Sắt se dáng chiều trong hư ảo
Anh đợi em về, nhớ thiết tha
Bến nước xưa, em vẫn thường qua
Bước chân ai giờ nghe hoang vắng
Đàn trùng dây tơ trong im lặng
Mùa giáng sinh này, thiếu em thôi…",giáng sinh mấy mùa,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102078/.html,
"Tình sông Thương
Thơ: Lệ Trang
Một chiều mây bay đi
Anh về miền quê ấy
Nơi con sông mẹ chảy
Tên ... Thương hoài ngàn năm!
Lòng em nhớ xa xăm
Tình mình trong tiềm thức
Có phải đâu ngờ vực?
Ngày đó ta yêu nhau.
Làn mây trắng phau phau
Tinh cầu còn khoe nắng
Nước sông Thương bình lặng
Xa vắng ... mình chớ quên!
Dỗi hờn đó không tên
Khép vào bờ cỏ lá
Gió xuôi dòng siết cả
Khúc chiều hát lao xao ...
Cánh tay vẫy cao cao
Hẹn mai ngày gặp lại
Thầm cảm ơn mẹ mãi
Thương hoài ... Anh bên con!",tình sông thương,,Nguyễn Thị Lệ Trang,https://poem.tkaraoke.com/102079/.html,
"CÓ MỘT ĐIỀU...
-Lệ Trang-
Thương nhau bởi vì đâu?
Thật thà lòng chẳng biết
Có một điều đặc biệt
Rất ân cần từ tâm
Thương nhau bởi lặng thầm
Suy tư len dòng vắng
Có một điều sâu lắng
Ắp đợi chờ đêm thâu
Thương nhau bởi vì đâu?
Vào độ thân thương quá
Có một điều rất lạ
Tự bao giờ nhớ nhau?
Thương nhau bởi vì đâu?
Đôi bờ xa quá đỗi
Có một điều chưa nói
Sợ yêu rồi mất nhau...",có một điều,,Nguyễn Thị Lệ Trang,https://poem.tkaraoke.com/102080/.html,
"EM ĐANG RẤT GHÉT ANH!
Thơ: Lệ Trang
Em ghét anh!!!
Cứ lặng thinh hoài để em buồn cô lẻ
Mỗi sớm ban mai, bóng hình anh dấu yêu lại ngập tràn tâm trí
Có lẽ nào anh chẳng biết em đang yêu ai?
Em ghét anh! ghét lắm mỗi đêm dài
Lòng chẳng nguôi ngoai niềm nhớ mong anh da diết
Cuộc sống bộn bề để không gian mình tách biệt
Em sợ em mất anh...  dẫu chỉ là ấp ôm mộng vàng...
Em ghét anh... cái điệu cười hiền và ánh mắt mênh mang
Giả bộ ngó lơ em, nhưng thực ra anh đang hướng về em từng cử chỉ
Để hồn kiếm tìm nhau lần theo chiều suy nghĩ
Con tim mơ màng... rung lên từng nhịp yêu thương
Anh vẫn điềm nhiên tháng ngày và lòng mình tơ vương
Dệt sợi duyên tình bằng hồn thơ kết nối
Ngõ nào cho em băng qua mà không có anh bước tới?
Anh đang hướng về em đúng không? Bàn tay anh còn đợi ấm kia mà...
Em ghét anh lắm rồi... nhưng chẳng dám đẩy anh xa
Lỡ bóng anh dấu yêu mải miết để phía sau em cô độc
Nốt nhạc trầm tư gieo lòng em vô vọng
Bài thơ tình buồn em viết về ai đây???
Em ghét anh! Em ghét anh... cả giây phút tương tư này đây!
Biết lòng đang nhớ, đang mơ... nào đâu phải canh ba, canh bốn?
Đèn đêm bắt đầu lung linh bao ngã đường vui nhộn
Mà tim em buồn... em đơn phương nhớ về anh???
Em ghét anh! Em đang... rất... rất... rất... ghét anh!!!!
~~~~
11.11.2019",em đang rất ghét anh,,Nguyễn Thị Lệ Trang,https://poem.tkaraoke.com/102081/.html,
"Ta nắm tay nhau qua từng con phố
Sợi thu êm đềm rớt xuống vai em
Hối hả dòng người xuôi ngược trong đêm
Còn chút bình yên giữa lòng em đó....
Heo may đã về chạm vào ngõ nhỏ
Cơn gió giao mùa xuyên thấu làn da
Vai áo bạc màu, nhịp bước phôi pha
Con đường mênh mang dấu chân kỷ niệm....
Hồn Thu chắp cánh cho trăng lướt môi mềm
Đưa em ngang qua mùa lá đổ
Dịu dàng bao lời em hát
Bình yên mãi nhé - Thu và em",tình thu,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102082/.html,
"Em đã đi trong một chiều thu lạnh
Một mình anh cô lẻ con đường khuya
Bâng khuâng nghe tiếng gió mùa về
Lòng chất chứa bao nỗi niềm nhung nhớ
Phố đêm nghe bước chân ai khua nhẹ
Thảng thốt giật mình, cứ ngỡ là em
Tháng Mười đây, bao kỷ niệm êm đềm
Giờ ngồi đếm lá thu rơi đơn chiếc
Em đã đi không một lời từ biệt
Lặng lẽ âm thầm về phía hoàng hôn
Đàn buông dây, tấu khúc nhạc ru buồn
Se sắt hồn thơ trong đêm thu giá lạnh
Anh vẫn bước đi, bước chân vô định
Khóe mắt cay mềm ướt giọt nhớ thương
Phía chân trời kia là những đêm trường
Gió mùa về rưng rưng chạm ký ức.",gió mùa về,,Ngô Anh Tuấn,https://poem.tkaraoke.com/102083/.html,
