Content,Title,Genre,Author,URL,Edited
"Bến Mộng Tà Huy
Kỷ niệm một lần dưới nắng, sương
Từ A đến Z trải vui buồn
Kéo dài sáu tiếng nào đâu bận
Chỉ biết ngập đầy nỗi vấn vương!
Cách nhau bên tối với bên ngày
Mảng trắng đợi chờ chuỗi phút giây
Từng chữ, từng câu, từng chấm phết
Ẩn tàng thỏ thẻ tiếng lòng Ai
Nàng kể chuyện nầy đến chuyện kia
Giữa bầu tĩnh mịch kéo dần khuya
Còn ta cảm nhận, mau hồi đáp
Dưới cõi không gian nắng chuyển tà
Khi thì đàn khảy điệp ru êm
Hòa gió du dương thổi mát thềm
Lúc chợt bất ngờ than bốc khói
Lam ngoằn loang tỏa phủ mờ lên
Khiến chạnh tâm hồn nhẹ lắc lư
Ngước nhìn khung sẫm mịt mù mưa
Tái tê khoảnh khắc, sầu ôm bóng
Một góc bâng khuâng đỡ ngọn lùa
Nhưng rồi tiếng gọi tận xa xăm
Văng vẳng âm vang vọng đến gần
Anh hỡi! Đừng buồn em nữa nhé
Bởi sông nào chẳng gợn lăn tăn
Tình yêu da diết khiến em đau
Cứ ngỡ thuyền Ai lạc chốn nào
Để bến âm thầm trong nỗi đợi
Mỏi mòn, u ẩn ngóng về đâu…
Nàng ơi! Biển hẹn với non thề
Ấp ủ trọn đời giữa trái tim
Dẫu mãi nhấp nhô phần định mệnh
Tà huy bến mộng vẫn neo thuyền…
5/11/2018
Nguyễn Thành Sáng
NHẤT LANG THƯ QUÁN
(Nơi Tinh Hoa Thơ Ca)",bến mộng tà huy,,Nguyễn Thành Sáng,https://poem.tkaraoke.com/90964/.html,
"ĐÁNH THỨC GIỌT TÌNH
Đưa tay hứng trọn giọt mưa
Ngày xưa ơi hỡi ngày xưa thì thầm
Nụ cười bẽn lẽn dư âm
Trong tim bỗng mọc lá mầm tươi non
Ngày xanh vun vén dỗi hờn
Hao gầy giọt nhớ mỏi mòn rơi rơi
Anh trôi về cuối phương trời
Em còn vò võ đôi môi ửng hồng
Nao nao con nước buông dòng
Mưa nghiêng vai xuống chất chồng thương yêu
Cho tan muôn vạn buổi chiều
Gọi tên nhau mãi liêu xiêu bến đời
Giã từ một thuở rong chơi
Khen ai ngày đó gom phơi lá tình
Neo câu thương nhớ một mình
Ơ hờ , tĩnh lặng đinh ninh lối về
Vẫn còn phảng phất hương quê
Anh đi từ độ sơn khê bóng gầy
Vẫn còn đây , vẫn còn đây
Em còn ấp ủ duyên này ngàn năm
Ngày 24/10/2018
Ân Thiên ( Bình Dương)",đánh thức giọt tình,,Thiên Ân,https://poem.tkaraoke.com/90965/.html,
"NGỌN GIÓ LẠ
Ngọn gió lạ thèm đôi môi lạ
Bay nhẹ nhàng êm ả lả lơi
Cho đi đánh thức không lời
Lòng ai xao xuyến bồi hồi lòng ai?
Ngọn gió lạ miệt mài háo sắc
Ngày như đêm tất bật ngược xuôi
Trần gian chia sẻ ngọt bùi
Tâm hồn mát mẻ buồn vui theo về
Ngọn gió lạ mải mê lướt nhẹ
Đôi vai trần bỗng ghé mắt sang
Khoan thai đậu chốn thiên đàng
Nghìn trang thương nhớ, nghìn trang âm thầm
Ngọn gió lạ về nằm vương vấn
Dòng tóc hiền vướng bận duyên tơ
Tự tin in bóng giấc mơ
Người từ xa vắng lẳng lơ thẫn thờ
Ngọn gió lạ sang bờ ân ái
Ngại ngùng đeo ngần ngại dại khôn
Đất trời cứ thế bồn chồn!
Thương em nhè nhẹ nụ hôn mềm mềm
Ngày 24/10/2018
Ân Thiên ( Bình Dương)",ngọn gió lạ,,Thiên Ân,https://poem.tkaraoke.com/90966/.html,
"SÔNG QUÊ
Dòng sông nước vẫn chảy vơi đầy
Bóng đổ soi hình những rặng cây
Bãi sóng chao làn vân lụa mỏng
Vầng trăng động lớp tảo tơ gầy
Quay vào ngõ mộng em cài tóc
Đảo giữa khung trời gió cuộn mây
Vệt khói chiều loang màu ảo huyễn
Còn đôi cánh nhạn đuổi theo bầy ./.
Lê Cảnh Tiến 06/11/2018",sông quê,,Lê Cảnh Tiến,https://poem.tkaraoke.com/90967/.html,
"Khuya rồi lại nghĩ về Thơ!
Nghĩ đi nghĩ lại xem Thơ là gì!
Nghĩ rồi lại thấy mê ly.
Thơ là một mảng truyền kỳ trước nay.
Ai mà cảm được thì hay,
Còn người vô cảm thì cay thẳng đừ.
Thơ là cách xếp ngôn từ!
Tha hồ sắp đặt theo tư duy người.
Thơ là một thể trò chơi!
Có thời cũng đặng, thất thời chẳng sao!
Thơ là một thú thanh tao!
Đôi khi cảm xúc dâng trào miên man.
Đôi khi Thơ lại cao sang!
Mang theo vóc dáng hiên ngang lạ thường.
Nhiều khi có chuyện tương tư,
Lôi Thơ ra chế vài từ vẩn vơ!
Thơ là một tí mộng mơ.
Điểm thêm tí chút ngẩn ngơ cho đời!
Có khi Thơ viết quá trời.
Vô ý vô nghĩa dở hơi thấy chèn!
Vui nhất là có người xem.
Đọc Thơ mình chế và xen lời bình!",thơ về thơ,,Hoàng Mỹ BKAero,https://poem.tkaraoke.com/90968/.html,
"Chỉ  đợi hạ về chẳng thích đông
Búp non phơn phớt trắng pha hồng
Ao bùn chửa vướng mùi trần tục
Cửa Phật chớ phiền chuyện sắc không
Vẹn chữ thanh cao làn  gió nội
Tròn câu tiết hạnh vị hương đồng
Ngàn năm nức tiếng trong trời đất
Tinh khiết danh lừng đệ nhất bông
November 5, 2018",hoa sen,,Trần Bảo Kim Thư,https://poem.tkaraoke.com/90969/.html,
"Thơ họa Nguyễn Thành Sáng & Tam Muội (364)
Từ Cõi Chơi Vơi
Vẫn ngồi đây, trầm ngâm yên lặng
Vẫn thấy màu trống vắng cô đơn
Vẫn theo khói thuốc chập chờn
Lim dim sắc nhạt đượm buồn… Về đâu!
Không là kẻ đang sầu nghịch cảnh
Cũng không như kẻ lạnh bên lề
Nhưng sao đầy ấp ủ ê
Chứa chan chất ngất, lê thê nỗi niềm
Phải chăng ở con tim thao thức
Phút giây nầy thấy nhức, thấy đau
Chuỗi dài chìm đắm bể dâu
Giờ đây nhẹ gánh… Lại đâu có còn!
Đâu có còn ảnh tròn một thuở
Đâu có còn làm gió tung bay
Đâu còn xanh mướt thời trai
Đâu còn thong thả tháng ngày thênh thang
Nay chầm chậm nắng vàng lịm tắt
Cỏ, lá, cành chẳng lắc, chẳng rung
Từng hàng mây xám không trung
Từ xa kéo đến phủ vùng tối tăm
Dạ lưu luyến vầng trăng năm cũ
Dưới bóng chiều gợi nhớ, gợi thương
Khiến lòng cứ mãi vấn vương
Tiếc cho một sớm mộng thường tan trôi…
Ai dở khóc, dở cười hụt hẫng
Ai xót xa, cay đắng ngậm ngùi
Riêng ta bên góc quạnh đời
Giật hồn từ cõi chơi vơi tìm về!...
22/8/2017
Nguyễn Thành Sáng
Sầu Chơi Vơi
Bầu ảm đạm lặng nhìn phiến lá
Đang khẽ khàng buông thả cạnh song
Thu phong lất phất theo dòng
Lá nương theo lá, cõi lòng buồn khơi
Lẩy điệp khúc chơi vơi mộng ước
Chờ mỏi mòn gặp được người yêu
Trải bao cảm xúc cô liêu
Nhưng trùng thế lộ đăm chiêu vóc hài
Đêm heo hút bi ai ánh nguyệt
Nỗi tương tư da diết canh thâu
Hồn linh vất vưởng rầu rầu
Một mai thân vữa huyệt sâu não nùng
Giọt tí tách khuê trung buốt lạnh
Gối chăn hờn canh cánh dáng hoa
Lệch duyên tan tác lệ nhoà
Mây vờn suối rũ loà xoà chiếu gương
Hoài trăn trở tơ vương khắc khoải
Trời mưa hoài nốt ái trầm tư
Cô miên giấc điệp lừ đừ
Hỡi chàng phương ấy bây chừ có hay?
Bồi hồi dạ lắt lay ngọn sóng
Phút thụy du bay bổng non ngàn
Phím ngân réo rắt lỡ làng
Chông chênh rã rệu bẽ bàng nợ duyên
Trách Nguyệt Lão phỉ nguyền chẳng đặng
Kẻ sầu tình thắt quặn đường mơ
Thời xanh kiếp phận vật vờ
Bày chi cảnh ngộ lững lờ thuyền trôi!
September 16, 2018
Tam Muội",thơ họa nguyễn thành sáng & tam muội (364),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/90970/.html,
"Thơ họa Nguyễn Thành Sáng & Tam Muội (365)
Tri Kỷ
Tri kỷ say sưa vào bức họa
Bút vàng trải nhẹ nét la đà
Sắc đan óng ánh ngân dòng nước
Dãy xám lững lờ thả cánh qua!
Tranh hồng thắm đượm động lòng ai
Điệp khúc êm đềm lã lướt bay
Trải chiếu không gian ngàn mượt láng
Dịu dàng lững thững phủ vầng mây
Cho niềm thao thức thấy bâng khuâng
Rười rượi nhớ nhung chuỗi lạnh tàn
Khắc khoải, vấn vương sầu mộng cánh
Vơi buồn, lặng lẽ ngắm thanh trăng
Tiếng sáo hôm nao đã vọng về
Lay hồn mộng sĩ nhịp lê thê
Tình thơ, biến sống dần quay ánh
Sóng nước chập chùng duỗi bóng đi!
Nguyễn Thành Sáng
Tri Kỷ
Nắng rụng chiều buông nhạt sắc mầu
Niềm riêng canh cánh gửi về đâu
Vọng tầm tri kỷ, đường mù mịt
Cung quế âm thầm rớt hạt châu
Ánh thơ lạt lẽo phủ trang đài
Diệu vợi xa xăm hình bóng ai
Tuế nguyệt mỏi mòn sầu tấc dạ
Nhện đà giăng tím cõi thiên nhai…
Hoa rộ trĩu cành, nương cánh phong
Nhởn nhơ hồ điệp đậu nhành hồng
Đong đưa cỏ nội hương thoang thoảng
Cảnh đẹp ru tình, chàng biết không?
Hạ vắng ve rầu thổn thức ngân
Thưởng vầng trăng khuyết có bâng khuâng
Duỗi tay hứng ngọn hàn vân quạnh
Hầu trải màn đêm man mát tầng
Lưu luyến ân nồng điệp khúc khơi
Nhìn vàng lác đác dạ chơi vơi
Chạnh lòng da diết loang tâm tưởng
Thắt thẻo con tim lộng phiến trời
Rảo bước độc hành đẫm tuyết sương
Hữu bằng khắc tạc nỗi niềm vương
Đun trà, ấm tửu, ngàn tinh tú
Sao cảm xác xơ lạnh huyết trường
Ao ước lại lần kết chuỗi xinh
Ngắm sao đáy nước ửng lung linh
Đồng tâm ngây ngất bên lầu mộng
Vẽ giấc mơ yêu phả áng tình…
Tri kỷ đâu rồi tri kỷ ơi
Đông tàn thu chết hạ xuân rơi!
September 16, 2018
Tam Muội",thơ họa nguyễn thành sáng & tam muội (365),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/90971/.html,
"Thơ họa Nguyễn Thành Sáng & Tam Muội (366)
Anh Trả Mà Sao Em Chẳng Lấy
Anh trả mà sao em chẳng lấy
Lại nghiêng đầu cúi nhẹ khăn tay
Lau dòng châu lệ đang tầm tã
Ướt đẫm bờ mi những giọt dài!
Anh trả mà sao em chẳng lấy
Để rồi ngày tháng ở bên kia
Héo hon, da diết luôn buồn nhớ
Ánh mắt thu mờ gửi lối đi
Anh trả mà sao em chẳng lấy
Sớm hôm thui thủi bóng cô đơn
Ôm sầu khắc khoải vào trong dạ
Siết chặt ngàn đau tím mảnh hồn
Anh trả mà sao em chẳng lấy
Mặc cho vàng võ với xanh xao
Phấn son trâm lược nằm nơi đó
Nhện bám tơ giăng tự lúc nào
Anh trả mà sao em chẳng lấy
Lại từng đêm thả vọng sang kinh
Lời ca não nuột từ sâu thẳm
Tím ruột, bầm gan vỡ mộng tình
Anh trả mà sao em chẳng lấy
Nhận mang vĩnh viễn ở con tim
Vết hằn rạn nứt không lành được
Để mãi đời em sóng vỗ thuyền…
Khiến cho một kẻ suốt thời gian
Lặng lẽ trầm ngâm dưới nắng tàn
Nầy mắt, nầy môi, nầy kỷ niệm…
Cứ hoài ẩn hiện xé tâm can!
24/9/2017
Nguyễn Thành Sáng
Trả Lại Anh
Sóng gợn hồ thu lững thững trôi
Lá vàng lác đác quạnh hồn côi
Phong xuy nhè nhẹ lay nhành liễu
Ái động tấc lòng lạnh tím môi
Lặng lẽ nhìn đôi bướm trắng đang
Lượn chao hồ hởi giữa không gian
Ngẫm đời ngang trái vương sầu muộn
Rười rượi sáo chiều, trĩu lệ loang…
Trả lại anh yêu ngây ngất tình
Nhặt khoan âm hưởng điệu rung rinh
Chồng thơ thắm thiết hằn in dấu
Khoảnh khắc yêu đương khiến xập xình
Trả lại anh yêu tiếng ngọt mềm
Từng ru giấc điệp trải màn đêm
Ngân rung da diết ngàn thương nhớ
Mộng ước mai sau tỏa ánh rèm
Trả lại anh yêu những đắm say
Chôn sâu hình ảnh đáy tim nầy
Ân nồng nghĩa đượm dầu ngăn cách
Vẫn khảy phím cung chuỗi tháng ngày
Trả lại anh yêu nỗi mỏi mòn
Cô đơn hướng vọng tận đầu non
Ngậm ngùi thao thức niềm đau đáu
Nhìn ánh trăng khuya dạ héo hon
Trả lại anh yêu lắm níu ghì
Lời thề vạn kỷ buổi chia ly
Nợ xưa ray rứt, hồn đan chặt
Làm úa dung nhan, mãi luỵ vì…
Thuở tình đậm sắc dưới vòm xanh
Ảo diệu hương tơ phủ trướng mành
Sức sống căng tròn, bầu nhiệt huyết
Hồn xuân phơi phới mộng thâu canh
Nhưng lỡ lầm trao trọn quả hồng
Vì lời âu yếm thoảng bên song
Biết đò núp bóng, tình tang hải
Hụt hẫng bến duyên trỗi bập bồng
Oan khiên nghịch cảnh cũng đành cam
Chỉ nắm xương khô chốn cõi phàm
Cô độc gót hài chầm chậm bước
Dẫu đời phía trước ủ vầng lam!
September 16, 2018
Tam Muội",thơ họa nguyễn thành sáng & tam muội (366),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/90972/.html,
"Như hồn sỏi  đá ở ven đường
Dầm dãi trần ai ướt đẫm sương
Niềm đau nén chặt vào trong  dạ
Để cố hong khô giọt nắng hường
&
Thách đố đêm đen cát bụi rơi
Mặc rêu phong cứ phủ lên người,
Gió mưa xé nát lòng tơi tả
Để kiếp nhân gian được rạng ngời
&
Tuế nguyệt ai hay  cũng chẳng mê
Đêm ngày lầm lủi đến ê chề
Ôm tình sỏi đá chiều thu muộn
Nơi ải trần gian ngóng cõi về
&
Lăn tròn ước vọng chốn cuồng điên
Ai hiểu cho ai kiếp muộn phiền
Trăng nhìn một ánh màn đêm vỡ
Chợt thấy  cánh lòng muốn đổ nghiêng
&
Khôn cùng  dâu bể  giữa trần ai
Người ganh kẽ ghét cả hình hài
Tận cùng sỏi đá  trầm dương thế
Mắc kẹt   kiếp đời đến nhạt phai,...",kẹt giữa trần ai,,Hồng Dương,https://poem.tkaraoke.com/90973/.html,
