Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Những người phụ nữ sau năm ba mươi
Tuổi đời đã trải qua đam mê, sóng gió
Trái tim nàng có thể đang mở ngõ
Hay đã đóng khung trong nghĩa vụ gia đình
Họ là những người phụ nữ biết hòa mình
Vào nhịp thở của yêu thương thân thiết
An phận cả với những gì thua thiệt
Không bon chen như ở tuổi mười mấy hai mươi
Họ đã qua những giông tố cuộc đời
Cánh cửa thời gian như khép lại
Họ vẫn hoài thanh xuân mãi mãi
Cho tới ngày họ đếm tuổi năm mươi
Hai mươi năm thanh xuân của bình an
Hai mươi năm của đời sống thanh nhàn
Họ đã đạt  sự an bình tối thượng
Không còn tìm kiếm những gian nan
Những người phụ nữ sau năm ba mươi
Ước ao phải chi mình được biết trước
Đã chẳng để mất mười năm khổ cực
Phí công tìm hạnh phúc ở ngoài đời
Em người con gái chưa tới ba mươi
Đã nhìn ra chân lý ấy thật sớm
Nên anh cả đời yêu em ghê gớm
Chắc chắn yêu 99 năm nữa cũng chưa thôi",người phụ nữ sau năm ba mươi,,Nguyên Đỗ,https://poem.tkaraoke.com/28991/.html,
,"Em người con gái tuổi đôi mươi
Mộng mị trăng sao thật tuyệt vời
Em đến cuộc đời anh rạng rỡ
Tưởng mình còn trẻ mới hai mươi
Em quà Thượng Đế của đời anh
Từng nụ cười duyên thật dịu lành
Hạnh phúc làm sao anh tả được
Hồng ân, đại xá, mộng ngày xanh
Trời đã thương anh, tưởng đoái hoài
Em là tiên nữ xuống đầu thai
Anh mò sông biển chưa ngưng nghỉ
Bỗng chạm tình em chuỗi ngọc trai
Em người con gái tuổi trăng tròn
Môi đỏ tươi hồng không phấn son
Răng khểnh trông duyên xinh đẹp lắm
Trao em trọn vẹn cả tâm hồn",em người con gái tuổi đôi mươi,,Nguyên Đỗ,https://poem.tkaraoke.com/28992/.html,
,"Phút dỗi hờn xưa cũng trôi qua
Chỉ còn đọng lại những thiết tha
Anh_Em, mình nói cùng thế giới
Kỳ quan đẹp nhất _ đôi tim ta
Xiết chặc bàn tay giữa cơn mơ
Mà nghe thơm ngát cánh rừng thơ
Rơi rơi phủ kín khung trời mộng
Một cõi bình yên _ một cõi thơ
Từng giọt sương mai đọng lá non
Lung linh nắng sớm những tia tròn
Như trái tim em màu trong suốt
Để anh nhìn rõ dạ sắc son
Như một kỳ quan phải không anh?
Đôi tim xa cách mộng vẫn lành
Từng đêm chung nhịp yêu thương mãi
Cho nhau say đắm _ cuộc tình xanh.",như một kỳ quan,,Jacaranda,https://poem.tkaraoke.com/28993/.html,
,"Biết rằng xa...vạn dặm đường xa
Tình ngỡ như bên rất đậm đà
Từng cánh thơ xinh tay chép gửi
Trút niềm mong nhớ, dệt mơ hoa
Thơ người viết để tặng cho ai
Mà khiến tâm tư thổn thức hoài
Ai bỏ men tình trong cốc nước
Uống vào chuyếnh choáng hồn lên mây
Mấy ngày không gặp được người thơ
Dạ thấy nao nao mãi ngóng chờ
Đôi lúc bên nhau mà chẳng nói
Nhưng lòng vui lắm...cười vu vơ...
Tình xa mà cứ ngỡ vẫn quanh đây
Mỗi lúc càng thân, gần lắm này
Chuyện gió chuyện mây...hoài nói mãi
Ngày càng gắn bó...tình thơ say...",như vẫn quanh đây,,Sương Anh,https://poem.tkaraoke.com/28994/.html,
,"Chào em nhé, từ nơi xa đến
Dừng neo thuyền trên bến tình thơ
Hành trang là những giấc mơ
Buồn vui trong cõi vật vờ hư vô
Nâng tay gió, ta tô mộng tím
Giấc trăng vàng cung phím tình vương
Mơ buồn giấc mộng vẫn thương
Mờ theo sương khói giữa đường lặng thinh
Khi trời sáng, là tình vụt mất
Nhiều đêm qua trở giấc nhớ nhung
Ảo mờ một bóng tình chung
Bao giờ mới vẹn để cùng yêu thương",cơn mơ ...,,Jacaranda,https://poem.tkaraoke.com/28995/.html,
,"Em ra đi như con tàu định mệnh
Tuy rời xa nhưng thương mến ngập lòng
Đừng hỏi em nhớ tình cũ hay không?
Khơi vết cắt vẫn còn đây máu chảy
Anh biết không? Trăng lung linh bến hải
Thuyền lênh đênh cứ trôi mãi về khơi
Nhìn sau lưng bao dĩ vãng nghẹn lời
Đau tê tái từng đường gân sớ thịt
Tàu rời xa nhìn quê nhà mờ mịt
Anh giấc ngon trong im thít bóng đêm
Em ngửa tay đón lấy bóng trăng mềm
Nghe lạc lõng một cõi đời phiêu lãng
Ngày xưa ấy nay chỉ là dĩ vãng
Em bây giờ chóang váng những lo toan
Duyên tình kia nếu chẳng được vuông tròn
Thôi anh nhé... trách hờn đau em lắm",ngày xưa ấy,,Jacaranda,https://poem.tkaraoke.com/28996/.html,
,"Xin một lần đừng nói nữa em yêu
đừng kể thêm một điều chi nữa cả
đừng thanh minh cũng xin đừng dối trá
Hãy chôn vùi chua xót những hôm qua
Hãy dần quên dịu ngọt những ngày xa
cho lắng lại đợt sóng lòng đã cũ
chỉ ngần ấy với anh là quá đủ
tấm chân tình nguyên vẹn giữa hai ta
Anh chẳng trách đời anh chẳng thứ tha
bởi quá khứ có lẽ nào có lỗi
Đâu thuộc về anh những tháng ngày nông nổi
ai vô tình vội vã bước qua em
Cũng chẳng ghen tuông, sẽ chẳng giận hờn
Bởi tình anh dành em là hiện tại
Phút này đây và sẽ là mãi mãi
Giản đơn vì từ phút ấy anh yêu
Giản đơn vì dĩ vãng ấy vô chiều
Anh vĩnh viễn chẳng bao giờ hiện hữu",giản đơn,,Văn Đình Thuận,https://poem.tkaraoke.com/28997/.html,
,"Gió vô tình làm tung bay hạt bụi
Vương vấn rồi đậu khẽ ở cánh hoa
Hoa vô tình chẳng biết chẳng xót xa
Bụi ưu tư rồi yêu trong thầm lặng
Bỗng một ngày trời buồn không buông nắng
Mưa kéo về làm bụi phải lìa hoa
Theo dòng đời Bụi cuốn với phong ba
Phiêu bạt mãi nơi chân trời góc bể
Dẫu vẫn biết tình mình là không thể
Nhưng lòng anh không thể xoá hình em
Nỗi nhớ về day dứt mãi trong đêm
Biết không Hoa những đêm dài anh mộng
Giờ vô tư giữa mùa xuân gió lộng
Thả hồn em hạnh phúc với chàng ong
Nhìn em vui anh lạnh ngắt cả lòng
Hụt hẫng lắm nhìn hai người hạnh phúc
Dù không mong nhưng đó là sự thật
Thôi !!! lưu luyến gì!
Mình chỉ là một hạt bụi mà thôi!!!",tình hạt bụi,,Xuân Trường,https://poem.tkaraoke.com/28998/.html,
,"Khi chiều tà hoàng hôn xế bóng
Lại chốn này một bóng cô đơn
Ngồi nhìn nắng rót nỗi buồn
Để buông nỗi nhớ để hồn dứt day
Biết không em bao ngày anh đợi
Mà em đi vời vợi chốn nao
Còn đây nỗi nhớ xanh xao
Nỗi niềm đau xót nhói vào tận tim
Giữa gầm trời cánh chim đã gãy
Mất nhau rồi biết phãi làm sao
Bây giờ lưu lạc chốn nao
Có còn thương nhớ thuở nào đắm say?
Chiều nay buồn ngồi đây thương nhớ
Chầm chậm nghe tiếng thở buông dài
Nỗi lòng nặng trĩu u hoài
Hắt hiu giọt nắng cuối ngày quạnh hiu.",giọt nắng cuối ngày,,Xuân Trường,https://poem.tkaraoke.com/28999/.html,
,"Đây chiếc nón bài thơ quà xứ Huế
Gởi em thương -- Bông Huệ của hồn anh
Để em che khi mưa đổ, nắng hanh
Tình anh đấy dẫu không gian cách biệt
Ở nơi xa phương nào em có biết
Mảnh tình anh gói ghém những lời thơ
Những ước mong, những hy vọng, mong chờ
Đọng vào trong những câu thơ ngắn ngủi
Phải chi ta vẫn cứ hoài gần gũi
Anh sẽ kể tất cả những chân tình
Những hoàng hôn, đêm tối, những bình minh
Em sẽ hiểu tình chúng mình diệu vợi
Mộng mơ đời nằm trong vòng tay với
Này em thương em còn nhớ những chiều
Chuông Thiên Mụ ngân vang xóa tịch liêu
Em cùng anh nhớ về thăm núi Ngự
Giòng sông Hương vui cùng người viễn xứ
Sóng lăn tăn những mộng đẹp hoa đời
Mây trắng xóa như sóng dợn trùng khơi
Nhịp Trường Tiền đang cùng ta sánh bước
Ồ tất cả vẫn nằm trong mộng ước
Trời tha hương em còn nhớ anh không?
Tình thuở đó ngày nay vẫn mặn nồng?
Xin hãy nhớ về quê hương em nhé!
Chiều hôm nay gió thoảng qua thật nhẹ
Như người yêu hôn nhẹ trên má ai
Hương tình yêu thoang thoảng tựa hoa lài
Anh nhớ lắm người yêu trời viễn xứ
Nguyên Đỗ",quà quê hương,,Nguyên Đỗ,https://poem.tkaraoke.com/29000/.html,
