Edited,Title,Genre,Author,URL
"Cánh phượng vô tình vương nhòa nét chữ
Nên trọn đời chẳng ghép được tên nhau.
Nếu hai đứa mình không thể thành đôi
Câu thơ ấy mãi vẫn là dang dở
Em khẽ nói cũng là duyên chưa đủ
Đừng trách phượng hồng, tội lắm anh ơi.
(TT)",đừng trách phượng hồng.,,Trần Thản,https://poem.tkaraoke.com/107451/.html
"THẮP ĐÈN ĐỢI ĐẾN BÌNH MINH
Thắp đèn đợi đến bình minh
Chờ em nói tiếng ân tình nở hoa
Ngày mai trời đất dung hoà
Ngất ngây sương khói, vỡ oà thanh âm
Mơ trăng rụng bến dương cầm
Mơ sao nhấp nháy âm thầm tình yêu
Em xinh đẹp rất mỹ miều
Tóc mây hư ảo, gió chiều thoảng bay
Cho anh ám ảnh đoạ đày
Yêu em mà sợ tháng ngày phôi pha
Chạy quanh trong cõi ta bà
Nguyện làm nô lệ thật thà của em
Trần Minh Hiền Orlando ngày 14 tháng 6 năm 2020.
OBSESSION
I am painting my soul the color of obsession
Love permeates my mind for recession
This is the the flip side of depression
You are my angel of definition
Trần Minh Hiền Orlando ngày 14 tháng 6 năm 2020.",thắp đèn đợi đến bình minh,,Trần Minh Hiền,https://poem.tkaraoke.com/107452/.html
"Tuy em buồn nhưng chẳng trách gì anh
Bởi tình cảm chân thành đâu còn nữa
Người bỏ mặc quên bao lời thề hứa
Để riêng ta lạc lõng giữa hồng trần
Ôi cuộc đời ! quấn quyện chữ nghĩa ân
Cứ ngỡ tưởng sẽ được gần êm ấm
Nào ai biết thăng trầm ghim mệnh hẩm
Khóe mi gầy ướt đẫm nỗi sầu tương
Thế nhân ơi ! Sao cách trở đôi đường
Để bèo bọt mãi hoài vương phận gái
Trời bạc bẽo đắm hồn si ngây dại
Suốt kiếp đành mê mải nuốt đắng cay
Hỏi chốn kia có thấu hiểu phương này
Từng canh vắng vẫn thầm say khát vọng
Luôn ước nguyện vai kề nương cánh võng
Chung mái nhà tròn giấc mộng uyên ương .
14/6/2020",tiếng lòng 1,,YÊU THOÁNG QUA,https://poem.tkaraoke.com/107453/.html
".....NHÁNH LAN RỪNG.....
""Thơ : MC Quang Sáng""
(...Chàng trai xứ nghệ...)
Sinh ra sống giữa đại ngàn
Nắng mưa chẳng thể lụi tàn sắc hương
Dòng người xuôi ngược bốn phương
Vì mê nên đã lên đường tìm lan.
Bao nhiêu mệt nhọc tiêu tan
Hồn thơ cứ thế nhẹ nhàng vụt bay
Ngắm lan dẫu tỉnh cũng say
Người dưng cũng ghé vào đây ngước nhìn.
Giấc mơ cuộc sống êm đềm
Nhẹ nhàng theo đuổi với niềm thanh tao
Cuộc đời có được là bao
Phong lan đúng thật người nào cũng mê.
Quang Sáng. 14 _ 06 _ 2020",nhánh lan rừng,,Lê Sáng,https://poem.tkaraoke.com/107454/.html
"TRÁI TIM KHÔ HÉO
Cuộc tình như áng mây bay
Một lần quen biết qua ngày tan mau
Dấu nào lưu luyến trong nhau?
Anh quên lãng lẹ em sầu đơn côi
Xin đừng than trách cuộc đời
Tại em nông nổi tin lời bướm ong
Thẫn thờ buồn bã đợi mong
Vai người lãng tử ai hòng tựa nương?
Tình anh ôm ấp gío sương
Nhạt nhòa dáng ngọc bên đường tiếc thương
Thôi đành bước tiếp như thường
Không tìm bến đậu không mường tưởng chi
Trắng tay duyên nợ nghĩa gì
Trái tim khô héo đã tì vết đau
Mắt nhìn hút mãi giọt sầu
Bởi hình bóng cũ in sâu đáy lòng.
hoanghoon
11.06.20",trái tim khô héo,,Hoanghoon,https://poem.tkaraoke.com/107455/.html
"XẾ CHIỀU
Ngẫm nghĩ tình yêu tuổi xế chiều
Lưng còng tóc bạc dáng liêu xiêu
Thèm câu quyến rũ nồng nàn thiếu
Ngại tiếng lơ là nhạt nhẽo trêu
Điệu mới thời gian nào thấu hiểu
Dòng quen thế kỷ chẳng nuông chiều
Mai này hiện diện mình xin kiếu
Mặt đất vô tình để bám rêu.
hoanghoon
11.06.20",xế chiều...,,Hoanghoon,https://poem.tkaraoke.com/107456/.html
"TÌNH MẸ TRONG CON
Giữa trưa hè oi ả
Đường cát lún bàn chân
Những bước đi mệt mỏi
Sau lưng mẹ ướt dần
Luôn nhớ ngày hai buổi
Trời không cần điểm danh
Dáng gầy guộc trung thành
Hấng nắng mưa chăm chỉ
Sức chịu đựng bền bỉ
San ruộng mới nước ngang
Đẩy xe cút kít tàng
Đắp đê ngăn nước mặn
Buồn có năm trời hạn
Cây lúa đuối cỏ chen
Mặt đất đóng lớp phèn
Bỏ công gặt đồng gío
Nét mặt u sầu đó
Đọng tình mẹ nhà quê
Thương con khổ chẳng nề
Trăm việc tự lo liệu
Tới ngày con báo hiếu
Mẹ kiệt sức theo cha
Thân trôi dạt miền xa
Thiếu nén hương kính viếng.
hoanghoon
11.06.20",tình mẹ trong con,,Hoanghoon,https://poem.tkaraoke.com/107457/.html
"NHẬN BIẾT THÁNH TÂM CHÚA GIÊSU
Ngài yêu chăm sóc tận tình
Chúa là mục tử chăn mình bước xa
Trao ban đón nhận giao hòa
Trái tim lộ rõ thiết tha gọi mời
Hy sinh máu đổ tả tơi
Chết trên Thập Gía rạng ngời tình yêu
Đổ ơn cứu chuộc xuống đều
Cho người tốt xấu hưởng nhiều ơn linh
Xin Ngài tha thứ tội tình
Sống đời thực dụng tim mình héo khô
Mất đi cảm xúc nên thơ
Nhẹ nhàng êm ái bến chờ khiêm nhu
Con xin thoát khỏi lao tù
Bao quanh cám dỗ ngơ ngu giam cầm
Đón luồng ánh sáng Thánh Tâm
Chiếu tan bóng tối lỗi lầm thế nhân
Trái tim che chở ân cần
Như không thể thiếu trần gian dại khờ
Cả đời ước vọng kính thờ
Giống trái tim Chúa phúc giờ lâm chung.
hoanghoon
12.06.20",nhận biết thánh tâm chúa giêsu,,Hoanghoon,https://poem.tkaraoke.com/107458/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (2072)
Thẫn Thờ
Hoàng hôn nắng rụng khuất sau đồi
Mây trắng bồng bềnh lờ lững trôi
Đàn cá nhởn nhơ đùa ngụp lặn
Chú chim gõ kiến lục săn mồi
Hương nhài ngan ngát gió lao xao
Khoe dáng mảnh mai kế cận đào
Sa mạc bỗng dưng chìm nỗi nhớ
Sanh tình hữu cảnh, dạ hanh hao
Bởi chẳng gần nhau được vỗ về
Mi hờn ngọc rớt khảy lê thê
Vần thơ da diết niềm chan chứa
Vẫn đợi thời gian! Ôi não nề!
Mình hỡi! Võ vàng Mình biết không
Trời khuya lạnh lẽo bạc tơ hồng
Thẫn thờ đối bóng trong hiu quạnh
Thắc thỏm ưu hoài rũ rượi trông
Mình hỡi! Bẽ bàng Mình thấu chăng
Những đêm thao thức đón hàn băng
Cô liêu đơn độc trùm tâm khảm
Duyên nợ chi đâu, thống khổ hằng
Nhức nhối tháng ngày quặn xót xa
Từ sâu huyết mạch mãi ngân nga
Đôi khi em muốn tìm quên lãng
Một bước sang ngang, ấy vậy mà
Thiếu Mình phím lạc thể nào vui
Cuối kiếp trầm kha chuỗi ngậm ngùi
Cuộc sống đoạ đày mong lối thoát
Vầng dương ngoảnh mặt ảnh ma khui
Bày vẽ trớ trêu giăng đỉnh đầu
Thôi đành gối mộng dệt canh thâu
Biều thi, mực, giấy, dòng mơ tưởng
Trải khúc tương tư lấp bể sầu.
July 2, 2019
Tam Muội
Chơi Vơi
Rớt hạt, xuân tàn, hạ đến đây
Ngàn hương, vạn sắc đã tan phai
Giờ muôn rộ lá chìm trong gió
Rung lắc theo đưa chuỗi tháng ngày...
Dòng đời luôn mãi bánh xe lăn
Vạn vật mênh mông vẫn cứ hằng
Lúc biển trập trùng cơn sóng vỗ
Khi chìm tĩnh lặng, gợn lăn tăn
Sáo sậu nhốt lồng, sáo sậu kêu
Niềm thương nhớ bậu biết bao nhiêu
Rồi trưa hôm ấy bầu hanh nắng
Quá mỏi, co ro, sáo rũ nhiều...
Lập loè đom đóm quyện lân tinh
Ửng sáng tha ma khoảnh khắc hình
Khiến những linh hồn đang vất vưởng
Ngậm ngùi vương vấn kiếp phù sinh?
Lác đác mưa rơi chiều ráng tắt
Chao lòng trăn trở kẻ cô đơn
Buồn buồn hướng vọng về xa vợi
Bất chợt âm vang chạnh mất còn...
Ôi! Thay đổi lắm, nắm con tim
Bóp chặt, bóp lơi, cái gọng kềm
Tê tái, hững hờ, khung luẩn quẩn
Tợ màn lam khói trói sương đêm
Biết khóc, biết cười hay trách ta
Bút màu chẳng có, giấy đâu ra
Lại say nét vẽ, say hình mộng
Tha thiết vô vàn một đoá hoa...
09/06/2020
Nguyễn Thành Sáng",thơ hoạ nguyễn thành sáng & tam muội (2072),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/107459/.html
"Giây Phút Suy Tư
Sương bảng lảng, loang dần về diệu vợi
Tắt nắng rồi, chi đợi để cho ai
Đàn tim khảy nhịp dài quanh sẫm tối
Khúc u hoài rười rượi nghẹn trời mây...
Trăng mỏng mảnh hướng tây chìm khuya trước
Nay đông trồi, vươn vượt đỉnh thênh thang
Vẫn lấp lánh khuyết vầng soi nẻo bước
Và phu nghèo quay ngược, trở lều tranh
Kia! Chim cú trên cành nhìn con chuột
Ánh lạnh lùng, móng vuốt chực sà quơ
Còn chuột ta thì chờ xơi sâu nhỏ
Biết một hồi nào có hoặc nào đơ
Lão mèo hoang cũng núp bờ rình ếch
Ếch đang giương cặp mắt hướng chàng giun
Giữa chạng vạng mịt mùng đầy rẫy chết
Cuộc dây chuyền điểm vết dưới không trung
Chân thả gót, bâng khuâng hình kỷ niệm
Bất ngờ đâu cảnh hiện lẽ tồn sinh
Bên sức mạnh phần mình tìm được miếng
Phía yếu bề gắng gượng, lịm hồn kinh...
Chạnh ngao ngán, chán chường dòng nhân thế
Sống đây là! Là để đấu tranh hơn
Kẻ thua thiệt, hoàng hôn treo ánh lệ
Người thắng, thành, bóng xế mát đầu non
Nhưng tất cả cũng mỏi mòn tuổi tác
Chuỗi thời qua được mất lững lờ trôi
Khi chầm chậm xe đời vào xa lắc
Nẻo vân phù cuốn cất chuyện tan phôi...
14/06/2020
Nguyễn Thành Sáng",giây phút suy tư,,Nguyễn Thành Sáng,https://poem.tkaraoke.com/107460/.html
