Content,Title,Genre,Author,URL
"Lỗi Hẹn
Trắng xóa khuông chiều
Cay mắt lệ
Người đi ngoài phố
Lá thu bay
Lỗi hẹn nhau rồi
Đường đôi ngã
Ngồi đợi thiên thu
Trả nợ này.
Thuyền
Lỗi Hẹn
Nổi nhớ theo về.
Tràn lệ mặn.
Ai người lổi hẹn.
Nắng thu phai.
Rồi một mai.
Chiều tàn nắng tắt,
Món nợ đời.
Ai trả cho ai....
VH.",lỗi hẹn,,VUHUNGVIET,https://poem.tkaraoke.com/51284/.html
"Sợi Chiều Rơi
Chiều lại chiều
trên bến sông
Mây lướt thướt
in chìm bóng nước
Ta ngẫm nghĩ
bao điều mất được
Giữa chung riêng
chấp nhặt nỗi lòng mình
Chiều lại chiều
Cái bóng đứng thinh
Chuông xa vọng..
Bỗng giật mình..ngẩn ngơ
Thuyền
Sợi Chiều Rơi
*****************
Chiều lại chiêu
Giữa dòng đời.
Ngược xuôi hối hả.
Lệ sầu mãi rơi.
Một phút suy tư.
Lòng tĩnh lặng.
Ai còn, ai mất.
Giữa biển đời mênh mông.
Chiều lại chiều.
Tiếng chuông vang vọng.
Thức tỉnh hồn ai.
Buông bỏ dòng đời.
Núp bóng tịch liêu.
VH",sợi chiều rơi,,VUHUNGVIET,https://poem.tkaraoke.com/51285/.html
"Cơn gió lạnh đến  đong đưa chiếc lá
Mặt biển buồn  như đã hiểu điều chi
Đá cũng im nên trơn tuột lối đi
Mi thấm ướt nói gì đây người hỡi !...
Lòng chợt lạnh cô đơn ơi nỗi nhớ
Gió từng cơn chưa đổi hướng mùa đông
Chớp đôi mi  môi có vị biển nồng
Màu muối trắng nhuộm nồng đôi mắt chớp.
Thuyền ai thả sóng vỗ dồn lớp lớp
Sương giăng giăng hồn ngợp đắng cõi lòng
Chân nặng nề tay lóng ngóng nhẹ bông
Đây buổi sáng trời bổng sầm mờ mịt
Đêm qua  lạnh  nhưng cay nồng da thịt
Sóng rì rào sóng vỗ tít mù khơi
Hơi trong hơi  ấm với  nghiệp của đời
Tiêu điều gió mặc trời ghen đất giận
Thơ bắt nhip lời bay xa vô tận
Âm ba gần ấm tận mãi trong sâu
Vọng lan đi cho tới tận giang đầu
Cho duyên kiếp dệt màu xanh sắc lá
Chân ai bước lặng xa dần bóng ngã
Để đêm buồn đêm rã đám gió đưa
Nữa mảnh trăng nữa bóng dáng người xa
Ngõ quen nặng  gót ngà em lặng bước
Câu thề ước lã lơi như bóng nước
Khi vọng gần khi vượt quá tầm chăng
Xin hỏi thôi biển có muốn nói năng
Sao đứt đoạn làm trăng kia cũng tủi.
Ai cũng biết tình là cay đau xót
Lặng đứng nhìn đầu cúi xuống dòng sông
Mặc mây kia cứ nghịch mãi trên không
Cho thương nhớ mặc lòng buôn câu chuyện
Anh đã  đến để lòng đêm xao xuyến
Rồi ra đi lòng quyến luyến nhớ nhung
Để lòng buồn lòng tủi tới vô cùng
Đau vô tận hỡi cung tình  cách biệt
Thơ anh viết  lời thương ơi nhiệt huyết
Câu ca buồn đã xiết chết tim em
Em ngân lên cho anh phải gọi tên
Dòng sông ấy sóng rền như tiếng gọi…
Trời che phủ  bóng anh đi xa lối
Cơn gíó buồn  gió tội lắm anh ơi
Để dòng sông  đò lay lắt hận đời
Lòng  thổn thức…mặc lời em  theo gió….",chia xa !...,,Hồng Dương,https://poem.tkaraoke.com/51286/.html
"Đông già cỗi sao mà lạnh quá
Hồn nặng nề mệt lã thương đau
Vô biên tím mãi một màu
Khoảng xa cách biệt cột sâu sợi tình....
Đêm khuya chắc một mình ta đợi
Không gian xa tay với tay vơi
Tình ơi sao cư nghẹn lời
Sông ơi ta biết nước chơi vơi tròng...
Kìa giông bão cuồng phong đang nổi
Gió mù khơi cứ thổi ngất trời
Lời thơ nấc nghẹn giữa lời
Âm ba nức nỡ rã rời xót xa....
Đêm chi mãi bao la vô tận
Nỗi cô đơn đến vấn giọt sầu
Buốt buồn dạ xót canh thâu
Lòng buồn chất chứa niềm khâu nỗi niềm...
Đêm cứ mãi nêm thêm nõi nhớ
Thổn thức nào làm vỡ võng thơ
Con tim rỉ máu  ngẫn ngơ
Mắt trông mắt mõi mắt chờ em xa....
Canh dài thức trăng ngà cũng ngại
Xót cho tình ...ái ngại cho thơ
Xót đau tiếng hát đợi chờ
Gió ơi gió hỏi bao giờ bên nhau ?...
Gió không biết gió  đau ... đau lắm
Trăng ngẫn ngời trăng thẳm ít thôi
Để cho thơ gửi đôi lời
Tiếng ngân xa vọng ...mắt chờ ngươi yêu...
Sương đêm lạnh lệ nhiều trên lá..
Khoảng trống buồn hòn đá lạnh im...
Co ro đá hỏi ai tìm
Bóng đêm nhòa nhạt cánh chim chơi mềm...
Đêm khuya vắng tiếng em thổn thức
Động thâm cung khõa vực khát khao
Ở đâu hương tóc nơi nào
Bờ môi lạc lối tìm trao gió tình....( Hôn Gió)
Đôi mắt mỏi đi tìm lời hát
Trái tim côi ... bóp nát máu trôi
Nhịp buồn nhịp lã nhịp lơi
Nhịp chơi vơi đập nhịp tơi rơi hồn....
Đêm thao thức ta chôn sầu nhớ
Có xa nhau mới  nhớ người tình
Yêu người chưa thắm môi xinh
Con tim đau nhói đắng trinh cõi lòng....",một nỗi đắng trinh,,Hồng Dương,https://poem.tkaraoke.com/51287/.html
"Khi Anh nói những lời yêu
Là khi tim cứ liêu xiêu trong lòng
Khi Anh nói rất nhớ mong
Là Em hai má ửng hồng thẹn e.!
Khi Anh muốn được trở che
Bởi thân con gái sớm khuya một mình
Là khi trong ánh mắt xinh
Thấy hình Anh ở trong tim bao giờ.!
Khi Anh thả những vần thơ
Lời yêu thương đó Em chờ bao năm
Đêm nằm mơ mộng xa xăm
Ước sao tình mãi trăm năm không mờ !
Khi xa lòng vẫn đợi chờ
Anh ơi nhớ nhé đừng mơ cô nào
Trái tim Em đã nguyện trao
Là khi nhắm mắt tình nào có phai. !
Yêu hôm nay cả ngày mai
Yêu nhiều yêu mãi cả hai chung đường
Tình thắm đậm nỗi nhớ thương
Tay Em nắm lấy chớ buông Anh à !
Tim Em nguyện mãi thật thà
Yêu Người chỉ một...một là mãi yêu !",rung động từ anh !,,TRẦN THỊ THUỶ,https://poem.tkaraoke.com/51288/.html
"Noel về! sao mình vẫn cô đơn
Gió không lạnh sao tim trầm buốt giá
Con thuyền cắm giữa dòng, mênh mang quá.
Nước đưa bèo lặng lẽ thả êm trôi.
Chuông nhà thờ từng tiếng đổ buông lơi!
Bài thánh ca, bầy con chiên cầu nguyện
Em có không trong giáo đường cúi niêm?
Lạy chúa tối cao như thể đã an bài.
Bến sông buồn, ta lặng ngắm sao rơi!
Nhặt mảnh vỡ dán lên vầng trăng cũ.
Tim nén gọi người xa, câu nhắn gửi...
Đợi mưa về trong chếnh choáng men say",noel- vọng hoài,,Ngọc Thạch,https://poem.tkaraoke.com/51289/.html
"Đêm thánh vô cùng
Đêm Chúa giáng trần
Mang những vui mừng
Đêm nhạc yên bình
Người người cầu nguyện cho tình nhân thế
Đêm của đôi mình
Chan chứa nỗi niềm
Đêm bao mơ mộng
Đêm mong được gần
Tay  nắm tay bên nhau cùng  dạo phố
Đêm mến thương nhiều
Đêm muốn nói điều
Đêm sâu hi vọng
Đêm lâu trông đợi
Ai bày tỏ lòng yêu người thắm thiết
Đêm tuyết rơi đều
Đêm lóng lánh đèn
Đêm thâu lạnh lẽo
Mắt lệ nhạt nhòa
Thương Chúa xuống chịu xót xa vì đời  ...
QHNC",đêm giáng sinh,,Quoc Hung Nguyen Cao,https://poem.tkaraoke.com/51290/.html
"Chiều thu thả giọt nắng mơ...
Bước chân, người cứ hững hờ, bước qua…
Vô tình dẫm nát nhánh hoa
Tim ai tan nát… và ta nhói lòng
Chân mây... đợi khách tương phùng
Người đi muôn nẻo… mịt mùng dặm xa
Nam nhi bốn biển là nhà…
Người đi, người ở, cỏ hoa úa sầu…",vô tình,,Ngọc Thạch,https://poem.tkaraoke.com/51291/.html
"Trái tim đỏ không bao giờ có tội
Tâm hồn hoa không có lỗi  với ai
Thơ nhạc tình không mang nợ trang đài
Lòng khao khát  cứ trải dài vô tận
Đêm mơ tưởng bóng trăng ngà ngơ ngẩn
Nõn tuột trần  sác đẹp vẫn nguyên trinh
Rặng phi lao rung lắc ngọn rung rinh
Cung vần vũ nhịp chùng chùng nhịp bổng
Đam mê lắm đam mê nơi gió lộng
Khi trăng ngà cứ lay sóng cung thâu
Để câu thơ quặn thắt chặt một màu
Đêm mơ tưởng hay đêm trau  miền khát…
Trăng đẹp lắm trăng ơi lời khoan nhặt
Bình nguyên thơm bình nguyên dát sắc màu
Ngực nguyên bầu nức nỡ  nhịp thâm sâu
Cho âm hưỡng vọng canh sầu đêm vắng
Trăng mười bốn  đêm nay trăng vàng vặc
Mây ngưng trôi  bởi mây mắc trên cành
Tóc Ngân Hà trải suốt dọc thân trăng
Niềm ân ái  cùng ngàn lần mộng ước
Sâu tới bến trắng ngà long lanh nước
Gió thổi nồng như nhạc được rung ngân
Lời thơ bay gieo cung bậc tần ngần
Đêm đẫm sắc đêm nay còn trắng tuột…",mơ trăng,,Hồng Dương,https://poem.tkaraoke.com/51292/.html
"TRẦN GIAN QUẠNH QUẼ ĐÓA HỒNG XANH XAO
Lanh quanh chỉ một vòng tròn
Rơi vào vòng xoáy mỏi mòn thân tâm
Loay hoay ngậm ngãi tìm trầm
Hốt nhiên kiếp sống nảy mầm khát khao
Nhớ mùa Noel năm nào
Lửng lơ hạnh phúc thì thào cỏ hoa
Em cho ta những dung hòa
Vẽ tranh sợi khói vỡ òa mùa đông
Lang thang mỏi gối trên đồng
Trần gian quạnh quẽ đóa hồng xanh xao
Trần Minh Hiền Orlando ngày 24 tháng 12 năm 2015
LAST FRONTIER
I open my soul to break the last frontier
Is that your beautiful worst fear
Sometimes my mind is not here
But it is just another way to reach our sphere
Trần Minh Hiền Orlando December 24, 2015",trần gian quạnh quẽ đóa hồng xanh xao,,Trần Minh Hiền,https://poem.tkaraoke.com/51293/.html
