Content,Title,Genre,Author,URL
"Nói với hoa Mai
Em đang cười…tập anh cười ?
Cho anh có chút vàng tươi sắc màu
Lâu rồi, lòng đã…rất lâu
Tắt đi mất nụ cười vui  xuân về
Bão lòng hành hạ cơn mê
Đời anh phận bóng chẳng hề bên nhau
Mỗi người mỗi cõi thương đau
Kẻ buồn Âm phủ người sầu Dương gian
Bao năm đứng ở bên đàng
Nhìn xuân khoe sắc dạ càng thêm đau
Hôm nay trăm sắc nghìn màu
Mai vàng nhoẽn nụ xoa sầu nhân gian ?
Em cười xinh… rất Thiên Đàng
Anh xin thắp vội hai hàng nến thương
Nụ tình nở khắp muôn phương
Nở trong tâm thức khai đường anh đi
Mai vàng ơi, lòng khắc ghi ! ! !
Tuyền Linh
2016",nói với hoa mai,,Tuyền Linh,https://poem.tkaraoke.com/52876/.html
"Em chỉ cần ước có một điều thôi
Anh mãi bên dẫu đời còn sóng gió
Bởi trái tim có chung cùng nhịp thở
Lỡ yêu rồi Em biết làm sao đây ?!
Em muốn gần Anh từng phút từng  giây
Để cảm nhận vòng tay và hơi ấm
Để truyền cho Em tình yêu say đắm
Rồi trào dâng bao cảm xúc ngọt ngào .!
Đường Em đi xưa hoang vắng xanh xao
Nay có Anh phố rộn ràng vui vẻ
Em bỗng thấy lòng mình như còn trẻ
Cứ hồn nhiên cất tiếng hát líu lo .
Em nhẹ nhàng đón duyên trời ban cho
Đón tình Anh ép vào trong tim nhỏ
Nhịp trống rung lồng ngực như muốn vỡ
Yêu Anh rồi ..ngàn thương nhớ khôn nguôi !!",ước mãi bên anh !,,TRẦN THỊ THUỶ,https://poem.tkaraoke.com/52877/.html
"Ngày đầu yêu em thích hoa màu tím
Bởi nghĩ rằng màu hoa tím thủy chung
Trong lòng em ko gợn chút mông lung
Luôn cứ nghĩ màu tím kia chung thủy
Để một ngày trái tim đau âm ỉ
Khi nhận ra hoa tím đó phai màu
Lòng đau nhói em thao thức canh thâu
Tháng ngày trôi em đã quá âu sầu
Đêm lạnh lùng cho lòng đau nhức nhối
Em thu mình nép vào trong đêm tối
Khóc cuộc tình duyên nợ lỡ chia phôi
Em và anh chẳng còn bước chung đôi
Khi chúng mình hai phương trời ly biệt
Mình chia tay một mối tình thắm thiết
Xin tạ từ trả lại khoảng trời yêu
Hoàng hôn xuống bao phủ ánh nắng chiều
Sẽ quên lãng theo vần thơ hoài niệm.
Hbình 25.7.2015",tình phôi phai,,AXeng Nguyễn,https://poem.tkaraoke.com/52878/.html
"Mưa chi cho ướt mắt em
Để cho đôi mắt đọng thêm giọt sầu
Mưa buồn nước chảy về đâu
Người buồn thì cất tận sâu đáy lòng.
Mắt buồn nhỏ lệ vào trong
Trời buồn trời lại khơi dòng cho mưa
Niềm vui chẳng chút dư thừa
Nỗi buồn thì lại cứ đưa chân về
Niềm vui chắc vẫn mải mê
Đi chơi dong duổi hả hê bên ngoài
Bỏ em đứng đợi mệt nhoài
Ngóng chông khắc khoải đợi hoài tháng năm
Hbình mưa rơi 24.7.2015",lệ.....mưa,,AXeng Nguyễn,https://poem.tkaraoke.com/52879/.html
"Người ơi khác giống đã sao
Thương nhau là chính về sau cùng nhà
Chó mèo  chuyện của người ta
Mình đây chồng vợ thuận hòa an vui
Hàng đêm ôm ấp ngủ vùi
Rạng đông thức sớm lui khui lo cầy
Em bịnh thì anh làm thay
Cửa nhà cơm nước ruộng cày cái con
Nghĩa tình một kiếp vuông tròn
Răng long đầu bạc mỏi mòn trăm năm
Chung mâm chung chiếu cùng nằm
Nhường cơm xẻ áo chia chăn đắp cùng
Tình nghèo một cõi bờ bưng
Nhà tranh vách đất vui mừng sớm hôm
Xuân mơ hoa nở làng thôn
Lòng chàng ý thiếp tưng bừng đó đây
Lấy nhau trong dịp xuân này
Xóm quê rộn rã vui vầy pháo hoa
Yêu thương đầm ấm đậm đà
Sinh con đẻ cái mẹ cha loài người !
QHNC",lời tỏ tình,,Quoc Hung Nguyen Cao,https://poem.tkaraoke.com/52880/.html
"Hạ ơi cho gửi lời nhung nhớ
Về cái thời ở tuổi ngây thơ
Đem mộng mơ ép vào trang vở
Cánh phượng hồng hé nở sớm mai
Mùa hạ sang mang tiếng thở dài
Ngày mai sẽ chia xa tuổi mộng
Ngước mắt nhìn trời cao lồng lộng
Thấy cánh diều in bóng tuổi thơ
Cùng ước mơ đang chờ phía trước
Đường tương lai rộng bước ta đi
Mùa hạ ơi mùa của biệt ly
Gợi cho ta những gì lưu luyến
Về tuổi hồng nét bút trao nghiêng
Gửi vào đây những nỗi niềm riêng
Trang sách nhỏ nối liền mơ ước.
Hbình 20.7.2015",hạ nhớ,,AXeng Nguyễn,https://poem.tkaraoke.com/52881/.html
"Mưa rơi rả rích ngoài trời
Nghe như trong đó có lời thở than
Cuộc sống sao lắm bẽ bàng
Đắng cay mặn ngọt thêm ngàn lo âu
Niềm vui thì chẳng thấy đâu
Chỉ luôn nghe thấy những sâu thở dài
Hiện tại quá khứ tương lai
Mấy ai biết được ngày mai huy hoàng
Kiếp người luôn phải đa mang
Bao nhiêu gánh nặng lo toan bộn bề
Mưa rơi rả rích lê thê
Mưa bao nhiêu hạt buồn về bấy nhiêu.
😔 😳 H.bình 17.7.2015",mưa buồn,,AXeng Nguyễn,https://poem.tkaraoke.com/52882/.html
"Cuộc đời là những chuyến đi
Em đây sinh phải giờ gì vậy ta
Dong duổi suốt một năm qua
Xe là nhà đó, nhà là quê hương
Cuộc sống gắn với con đường
Đôi chân em bước luôn vương bụi trần
Cuộc đời bao nỗi gian truân
Cứ theo em mãi ngàn lần ko tha
Nhìn em đều bảo sướng nha
Nhưng lòng em chứa bao la nỗi buồn.
Vtri 12.7.2015","chuyến xe,,,,&,,,em?",,AXeng Nguyễn,https://poem.tkaraoke.com/52883/.html
"Muốn khóa anh suốt cuộc đời
Để cho anh mãi ko rời xa em
Tình mình sẽ được ấm lên
Bên nhau anh nhé thổi thêm tình nồng
Cùng nhau vượt mọi bão dông
Trao nhau những nụ hôn nồng yêu thương
Cùng đi trên mọi nẻo đường
Đừng nên gối chiếc để giường đơn côi
Mình bên nhau nhé anh ơi
Mặc cho giống tố đừng rời xa nhau
Chung tay ta bắc nhịp cầu
Xây niềm hạnh phúc vẹn câu ân tình.
H.binh 11.7.2015",anh......em.....,,AXeng Nguyễn,https://poem.tkaraoke.com/52884/.html
"Tiền là gì vậy hỡi trời
Mà sao ta lại đầy vơi nỗi buồn
Vì tiền mà lệ phải tuôn
Vì tiền mà phải cúi luồn lụy nhau
Vì tiền mà lắm thương đau
Vì tiền thay đổi thâm sâu tình đời
Tiền là gì vậy người ơi
Vì tiền mà đã đánh rơi chính mình
Tiền kia hơn cả nghĩa tình
Tiền xô tiền đẩy sinh linh điêu tàn
Phật ơi ngự ở trên ngàn
Có nghe có thấy muôn vàn niềm đau
Cúi xin ban phép nhiệm màu
Trần gian thu hết nỗi sầu Phật ơi
Chắp tay con nguyện một lời
Cầu cho nhân thế khắp nơi được cười.
Hbinh 10.7.2015",tiền.....?,,AXeng Nguyễn,https://poem.tkaraoke.com/52885/.html
