Edited,Title,Genre,Author,URL
"Cảm Khái Bạn Lòng
Thấy mỏi chưa em? Vì mãi theo anh
Đường hun hút ngập tràn muôn sỏi đá
Thấy mệt không em? Bởi hao sức quá
Mà bến dừng vọng ngó mịt mù khơi...
Bóng thời gian lặng lẽ lững lờ trôi
Thắm thoát đã qua rồi bao năm tháng
Giữa một đêm dưới khung trời toả sáng
Đồng điệu nầy, bậu bạn kết tâm giao
Kể từ ấy hôm sớm cận kề nhau
Vui ấm áp ngọt ngào thơ với mộng
Hai chúng ta cùng quyện hoà ảnh bóng
Trải tiếng lòng lên sóng nước trường giang
Anh lập vườn, em tìm giống ngát hương
Anh chèo lướt, em buồm căng tăng gió
Anh phát quang, em quét gom lá cỏ
Anh đốt đèn, em ngõ lối mang treo...
Dấu yêu ạ! Kỷ niệm biết bao nhiêu
Cứ mỗi lúc thêm nhiều, rồi nhiều nữa
Để sâu thẳm tận cùng nơi tấc dạ
Như cái gì ở đó chặt nằm yên...
Anh thương đây đôi ánh biếc dịu hiền
Ẩn man mác nỗi niềm thu giá lạnh
Anh cảm đấy yêu đương hằn sâu nặng
Buồn chơ vơ đọng lắng trước mờ mây...
Ấy vậy mà cứ mặc kệ heo may
Ngày mấy lượt cùng Ai thuyền rong ruổi
Trong tự cố nén, mối sầu vời vợi
Ngoài nhoẻn cười tươi rói tặng tình chung...
22/03/2020
Nguyễn Thành Sáng",cảm khái bạn lòng,,Nguyễn Thành Sáng,https://poem.tkaraoke.com/105247/.html
"PHỐ HUẾ
Hồ Tịnh Văn
Tôi đã hiểu vì sao yêu màu tím
Tại Huế chiều hay tà áo em bay
Tiếng guốc mộc trên lề phố vắng
Tím màu son cho môi mọng thêm gầy
Tôi đã hiểu vì sao yêu màu tím
Giọng em ngân hay mái tóc em dài
Dòng Hương Giang nhìn tôi tình tự
Lối em buồn trên phố vắng mưa bay
Người yêu ạ chân trời xưa còn đợi
Em không về, để Huế mãi đơn côi
Em còn nhớ tiếng lòng tôi thầm gọi
Màu thân thương Huế tím đã xa vời
Cảm tác cùng Hoàng Vân
21/03/2020",phố huế,,Hồ Tịnh Văn,https://poem.tkaraoke.com/105248/.html
"TÌM MỘNG
Nghèo đói
Vẫn tới
Mộng hoa
Còn xa…
Lặng lẽ
Cười khẽ
Xa… buồn
Thê lương…
Cứ tưởng
Là hướng
Kim tiền
Sướng điên…
Nhào đến
Tìm kiếm
Đắng lòng
Khổ không?...
Giấc mộng
Chẳng giống
Chán đời
Buông xuôi…
22-03-2020
Nguyên Hữu",tìm mông.,,Nguyên Hữu,https://poem.tkaraoke.com/105249/.html
"(Bài Hoạ)
Khắc khoải bao năm bởi đợi người
Tơ lòng cuộn chảy vượt ngàn khơi
Vần thơ gợi nhớ về muôn nẻo
Điệu nhạc sầu than phủ đất trời
Ước nguyện ân tình không đổ vỡ
Mong chờ hạnh phúc chớ buông rơi
Bờ môi vụng dại hoài lưu luyến
Vẫn mãi yêu em dạ chẳng rời.
VÕ QUANG HÂN
Đà Nẵng 22 - 03 - 2017
******************************
HƯƠNG ĐỜI LẠC LÕNG
(Bài Xướng)
Tàn đêm lạnh lẽo nhớ mong người
Sóng sượt mây hoà giữa biển khơi
Dẫu mộng ngàn năm chờ cuối nẻo
Mà xuân một phút quẳng lưng trời
Hồng nhan quặn thắt hồn thưa vỡ
Lãng tử buông dần nguyệt sẫm rơi
Rót mảnh hương đời sao lạc lõng
Thuyền qua khách lại cũng xa rời*
SÓNG TÌNH
******************************
NHỚ  NGƯỜI ....
(Bài Cảm Tác)
Chẳng biết làm sao Em nhớ người
Thôi đành muốn nén lại sầu khơi
Ngó nhìn vạt nắng đang mờ lụi
Lặng ngắm cành hoa ngóng hỏi trời
Cứ ngỡ duyên mình nay hợp lối
Đâu ngờ hạnh phúc đó xa nơi
Câu thề mới ngỏ chiều qua ấy
Vẫn giữ trong tim mãi không rời
TRẦN THANH THẢO",tiếng tơ lòng,,VÕ QUANG HÂN,https://poem.tkaraoke.com/105250/.html
"BỂ KHỔ TRẦN GIAN
Đời trần khổ ải lắm tai ương
Bệnh hoạn vây quanh rất khó lường
Sáng sớm đầu làng mua mẹt gạo
Chiều tàn cuối xóm nợ chai tương
Con Cô Vít ác đang giăng bẫy
Nhỏ quỷ Sa tăng đến lấn giường
Vẫn mãi ngồi nhìn cơn sóng gió
Dày vò thế thái ở muôn phương ./.
Lê Cảnh Tiến 23/03/2020",bể khổ trần gian,,Lê Cảnh Tiến,https://poem.tkaraoke.com/105251/.html
"Nửa đêm thức giấc giật minh
Con tim rạo rực bóng hình vương mang
Yêu em quên cả thời gian
Cho ta nỗi nhớ miên man tình này
Nhớ em thức trắng đêm nay
Vòng tay ôm ấp miệt mài canh thâu
Mơ tình quấn quít trao nhau
Đong đầy nỗi nhớ sắc màu đắm say
Yêu em tình mãi đong đầy
Cho vơi khắc khoải những ngày biệt tăm
Nhớ em quên cả tháng năm
Ngày đêm hình bóng xa xăm đợi chờ
Nhớ em nhớ cả vần thơ
Chao nghiêng nét bút ngẫn ngơ bao điều
Đắm say, say đắm trưa chiều
Nói sao cho thoả mỹ miều yêu đương
Nhớ em sợi nhớ, sợi thương
Bồi hồi, lưu luyến, vấn vương từng ngày
Nhớ em dáng liễu trang đài
Bâng khuân, thao thức thương hoài ngàn năm!
VÕ QUANG HÂN
Đà Nẵng 1h 45 Ngày 22 - 03 - 2015",nhớ em,,VÕ QUANG HÂN,https://poem.tkaraoke.com/105252/.html
"THƯƠNG EM NGỒI LO LẮNG
Thương em ngồi lo lắng
Sức khoẻ và gia đình
Mạng sống và kinh tế
Tương lai đầy bất định
Lặng im nhìn xung quanh
Anh nhìn lại chính mình
Anh nhìn em phước hạnh
Ơn Mẹ hiền thương anh
Cộng nghiệp của chúng sanh
Chiêu cảm ra đại địch
Giữa đêm này tĩnh mịch
Anh thương em vô cùng
Nguyện cầu và hành động
Chung tay và góp sức
Hãy đem hết nỗ lực
Cho ngày mai sáng tươi
Trần Minh Hiền Orlando ngày 21 tháng 3 năm 2020",thương em ngồi lo lắng,,Trần Minh Hiền,https://poem.tkaraoke.com/105253/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (1901)
Chỉ Cần Hạnh Phúc Bấy Nhiêu - 1
8888 ui! Sắp cuối tháng rùi
Coi dư chút đỉnh nấu xôi giải sầu
Người ta xe xịn, nhà lầu
Cuộc sống sang giàu, chẳng bận tâm lo...
Còn mình nghèo xác nghèo xơ
Canh rau đạm bạc, vật vờ tạm qua
Nhiều khi hèm muốn ăn gà
Bạc tiền ít ỏi, nghĩ mà buồn hiu
Dẫu cho cố gắng thật nhiều
Nhưng trời hổng gió, cánh diều chẳng bay
Nhìn bậu vóc dáng héo gầy
Tui khương, tui nhớ chuỗi ngày năm xưa
Thuở ấy cô gái đò đưa
Long lanh mắt phượng, dọc dừa mũi thon
Bờ môi mọng đỏ như son
Đồng tiền hai má hớp hồn bướm ong
Từ khi kết nghĩa vợ chồng
Nắng mưa dầu dãi, sắc hồng nhạt phai
Sớm chiều phận vợ loay hoay
Dần dà tiều tuỵ hình mai ốm gòm...
Tui đang dưới bếp lom khom
Tìm cái ống nhòm thổi lửa...mô tê!
Ông đi đâu đó mới về
Can chi dõng dạc “cung xề” thở than?
Dẫu nhà không chứa bạc ngàn
Nhưng gà, heo, vịt, mấy đàn chẳng chơi
Sanh voi, cỏ mọc, bởi trời
Miễn tình ấm áp, nhường lời lại qua...
March 21, 2020
Nguyễn Thành Sáng & Tam Muội",thơ hoạ nguyễn thành sáng & tam muội (1901),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/105254/.html
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (1902)
Chỉ Cần Hạnh Phúc Bấy Nhiêu - 2
Ngồi đây...sẵn rót chén trà
888 nhâm nhi há? Tui pha bột làm
Bánh xèo tôm thẻ, thịt ram
Thưởng thêm ly nước vắt cam đầu mùa
Trên bàn kiến thiết mới mua
Ông thử “mu rùa” coi có trúng hông
Nếu hên lãnh được vài đồng
Mơi mốt vợ chồng tậu xế nổ nghen?
Chứ đeo xe đạp cũ quèn
Sút sên gãy gọng lèn èn quanh năm
Hôm kia...hồn phách...bánh căm
Trẹo sang bên trái, nó nằm vạ luôn
Hồi nảy tui chạy dọc đường
Thấy thằng Cu Tý xách lươn một chùm
Muốn mua về nấu món um
Vợ chồng đánh chén cho rung chữ tình
Ngặt mang có chút theo mình
Kỳ kèo thiếu lại, làm thinh nó cười
Tình cờ lúc ấy có người
Tấp vô bụp xẹt một hơi gọn gàng
Buồn buồn nghĩ ngợi dọc đàng
Thôi thì ra chợ tới hàng lưỡi câu
Mua xong đến mé chân cầu
Đào trùn vài trự, giải sầu, kiếm hên
Để xe đạp cặp mé kinh
Dài dài vạch cỏ kiếm hang thả mồi
Lui cui lo kiếm một hồi
Quay lưng nhìn lại hỡi ôi! Đâu rùi?...
March 21, 2020
Nguyễn Thành Sáng & Tam Muội",thơ hoạ nguyễn thành sáng & tam muội (1902),,Nguyễn Thành Sáng,https://poem.tkaraoke.com/105255/.html
"Tôi đang nhớ một người không nên nhớ
Lại sầu thương cho kẻ chẳng còn vương
Biết sẽ cách sẽ đôi đường chia biệt
Nhưng ngăn nào bước tiến nhịp con tim
Càng để nhớ nổi buồn càng sâu thắt
Càng cố quên nhưng hình ảnh lại càng gần
Những khung cảnh với những lần đối diện
Khẽ nghẹn ngào khẽ chạm thắt nỗi đau
Trong giấc ngủ cũng mơ vào nổi nhớ
Thấy với người tui lở nợ lở duyên
Tôi không trách trời xui hay đất khiến
Không trách người cạn tuyệt chữ lương duyên
Tôi chỉ trách than phiền tôi cố chấp
Cố lao đầu để gập được thương đau
Ai đã khóc rồi tự lao nước mắt
Ai tự buồn tự chuốt chén nồng say
Ai không quên gương mặt ấy ngày ngày
Ai xem trộm hình hài qua bức ảnh
Ai quá nhớ chỉ đành xem tin nhắn
Dù dòng buồn dòng cay đắng khó nghe
Đêm lại buồn với nổi nhớ vắng hoe
Tim xám xịt chẳng màu mè hạnh phúc
Có đâu ngờ do một chút lãng quên
Ai đến cướp rồi bồi đền nỗi nhớ
Để quặng lòng với tiếng thở từng cơn
Tôi không trách cũng không hờn chi hết
Chỉ giận mình sao ngốc nghếch ngu ngơ
Nhưng tôi nhận tôi khờ nên vương vấn
Chứ lực nào đủ chận sức con tim.
22/3/2020",tôi thất tình,,Mạc Nhất Hương,https://poem.tkaraoke.com/105256/.html
