Content,Title,Genre,Author,URL,Edited
"Ngước đôi mắt trũng sâu đêm thờ thẩn
Ngóng xa xăm nài khẩn phút bình yên
Xác xơ thân tàn phế với ưu phiền
Làm sao thoát kiếp trần tình duyên lẽ
Môi cắn chặt mặn cay dòng huyết lệ
Ướt rũ rời theo nghiệt ngã thời gian
Kiếp nhân sanh muộn sớm cũng lụi tàn
Có oan tủi mấy khi ai lui tới
Có san sẻ mấy khi ai thấu vợi
Lợi danh đời che chắn ngã yêu đương
Vắt ráo khô hơi thở mộng bình thường
Cho lạnh nhạt hơn ngàn lần đá cuội
Mưa tự sự tàn canh đêm trăn trối
Mắt chờ trông thăm thẳm ánh sao mai
Gỡ rối tơ vò võ sợi vắn dài
Gút thắt lại thật thà về một mối.",ngã yêu đương,,Triệu Ngọc Yến,https://poem.tkaraoke.com/75085/.html,
"Thêm vào gió mịn màng hương nắng
Kéo sợi mây đan bím tóc mơ
Đón nụ hôn xuân nồng đỗ trọ
Ngọt môi ngoan ngất ngưởng duyên chờ
Thêm vào rượu áng thơ ân ái
Quyến luyến say đôi lứa mận đào
Vườn địa đàng nghiêng chao én lượn
Men si mê dậy sóng lao xao
Thêm vào mắt ngập ngời da diết
Xiết chặt nhau son sắt tình cầm
Dũ bụi nhơ ngày buồn đã cũ
Mưa xuân về thắm đẫm tháng năm
Thêm vào nhau mặn mà câu chúc
Đậm mãi như sao sáng cạnh trăng
Rót mãi thêm tràn xuân rót mãi
Già như cội vẫn trổ... mai vàng",thêm vào xuân,,Triệu Ngọc Yến,https://poem.tkaraoke.com/75086/.html,
"Tôi ngồi tôi ngẫm chuyện tôi
Cả đời chăm chỉ cũng rồi trắng tay
Cũng ăn cũng ở thẳng ngay
Nào đâu dám sống chua cay lọc lừa
Thế mà may mắn đuổi xua
Cười chưa trọn tiếng, gió mưa tuôn về
Duyên tình ngàn nỗi ê chề
Trao người tình thắm, người chê tình khờ
Tim si người nhận rồi lơ
Để tôi ngày tháng chơ vơ đeo sầu
Hôm nay ngồi ngẫm thấy rầu
Chao ôi buồn quá! Vài câu than đời
Trần Thị Thảo Vân 01/10/2017",chuyện của tôi,,Trần Thị Thảo Vân,https://poem.tkaraoke.com/75087/.html,
"Buông bỏ  xiêm y trăng khẽ  nằm
Trụi trần  sắc thể đã nghìn năm
Trên dòng sông bạc  trăng nghiêng tắm
Dưới bến lưu hương  nước  rĩ rầm
Ngọn sóng ưu tư  vòi vĩnh vỗ
Thu vàng  ngất ngưỡng giả đò thăm
Đêm nay trăng láng lênh  làn nước
Nét ngọc  trao thu giữa ngỏ rằm!...",trung thu,,Hồng Dương,https://poem.tkaraoke.com/75088/.html,
"Vần Thơ Buồn Trải Giấy
Tà buông ráng sau hàng cây rũ riệt
Trăm lá vàng la liệt rải đầy sân
Giữa mênh mông, từng dãy xám giăng ngang
Lững lờ nhẹ, trôi về nơi xa thẳm…
Bên khung cửa chập chờn vài tia nắng
Dáng em ngồi trĩu nặng nét thu phai
Đôi mắt sầu lơ đễnh hướng vầng mây
Thỉnh thoảng cất bàn tay lùa mái xõa
Em thao thức, và rồi em nhung nhớ
Chuyện ngày xưa, của thuở sắc đan thanh
Dưới bầu trời lóng lánh ánh trăng xanh
Vô tư lự, lâng lâng hồn phơi phới…
Bóng thời gian mãi âm thầm chuyển tới
Sắc hoa chiều bên lối ngõ rêu phong
Để giờ đây vương vấn một dòng sông
Con thuyền mộng bềnh bồng trên sóng nước
Ngàn du dương theo đong đưa của gió
Muôn tiếng đàn đây đó trỗi ngân nga…
Tất cả đã chầm chậm lướt dần qua
Chuỗi xuân thắm hóa ra thời dĩ vãng
Một cái gì như hãy còn hụt hẫng
Như đìu hiu, trống vắng ở tâm tư…
Tiếng chuông chùa khuây khỏa nỗi chơ vơ
Em khép cửa, vần thơ buồn trải giấy…
2/10/2017
Nguyễn Thành Sáng",vần thơ buồn trải giấy,,Nguyễn Thành Sáng,https://poem.tkaraoke.com/75089/.html,
"Khi xưa ở tuốt thiên đình
Có nàng tiên nữ tên là Tình Như
Nàng hư, nàng hỏng, ham chơi
Ở nơi hạ giới quên nơi chốn về.
Thượng đế buồn khóc tuôn mưa
Khi xưa cũng thế, mưa luôn cả ngày
Ngày 2 tháng 10 hôm nay
Là ngày tiên nữ Tình đây xuống trần.
Hạ thần mạn phép dâng thơ
Xin nợ tiên nữ Tình Như món quà
Chỉ là lòng mến thương yêu
Và không thể thiếu câu thơ nữa là:
Chúc nàng mãi mãi xinh tươi
Môi cười luôn hé, nụ hồng trong tim
Học hành điểm tối đa luôn
Và đừng buồn nữa....trong đôi mắt nàng.
https://www.facebook.com/nhutinh97",mừng sinh nhật em,,Huy Đình,https://poem.tkaraoke.com/75090/.html,
"""MỘT CÁNH HOA SẦU""
Em ngồi viết những dòng thơ lạnh.
Được mang tên một cánh hoa sầu.
Lá vàng rũ xác về đâu.
Phải chăng vượt ải qua cầu tử sinh.
Xin vĩnh biệt bóng hình xưa cũ.
Trao trả người chưa đủ lời yêu.
Dư âm nghịch cảnh bao điều.
Hoàng hôn tắt nắng cô liêu suốt đời.
Đời cô lữ rụng rơi mộng ước.
Tàu viễn phương cũng được an bày.
Bụi hồng thắm ướt mi cay.
Và có những ngày ngồi đốt tâm can.
Truân chuyên kiếp thân tàn ma dại.
Bước đoạn trường em mãi phân vân.
Phiêu du giữa chốn hồng trần.
Lẻ loi bóng nguyệt giai nhân lạnh lùng.
Nơi cõi thế mông lung ẩn hiện.
Nghe tiếng lòng sóng biển xôn xao.
Xót thương người ở nơi nào.
Kẻ buồn âm phủ ngậm bao u phiền.
Từ hôm ấy là duyên hay nợ.
Giữa cô phòng trắc trở đời em.
Hoang mang nấm mộ nỗi niềm.
Giục lòng thương hận trái tim ngục tù.
Em về
Chín suối
Lãng du.
Gửi hồn thiếu nữ hận thù năm xưa.
Sr...",một cánh hoa tàn,,Lê Tấn An,https://poem.tkaraoke.com/75091/.html,
"""NỖI LÒNG THA HƯƠNG""
Tuổi đời tốt đẹp chẳng lâu.
Phận nghèo nên phải qua cầu biệt ly.
Đoạn đường sinh tử ta đi.
Bước chân viễn xứ xuân thì phôi phai.
Những đêm thức trắng canh dài.
Để soi hình bóng đời trai xa nhà.
Xa tình , xa Mẹ , xa Cha.
Xa non xa nước , lại xa cách lòng.
Mãi hoài cứ mãi hoài mong.
Trên vùng đất lạ giữa dòng sông tương.
Rồi chôn những hạt thương trường.
Mộng vàng trắc trở tha hương suốt đời.
Bao ngày cố gắng gượng tươi.
Gian nan vất vả biển người vô tâm.
Thân cô lẻ bóng thăng trầm.
Lệ mờ đau xót nhiều năm tuôn trào.
Giữa trời , nắng gọi , xôn xao.
Hồn ta ngơ ngác chổ nào bến mong.
Dẫu rằng bến đục bên trong.
Bến nào cũng phải vững lòng ai ơi.
Sr.12-09-17...",nỗi lòng tha hương,,Lê Tấn An,https://poem.tkaraoke.com/75092/.html,
"EM CHỌN LỐI NÀO ĐÂY?
Trời chia lối sống hỏi bao làn
Tấp nập nơi tôi váng thở than
Đoạn đó sao vui cười khoái lạc
Đường đây có tủi khóc cơ hàn
Thương thân mấy kẻ toan làm ác
Ghét phận đôi người bỏ bình an
Thế thái nhân tình đâu lẽ phải
Đồng tiền biến dạng cổng nhà quan…
18-06-2017
Nguyên Hữu",em chọn lối nào đây?,,Nguyên Hữu,https://poem.tkaraoke.com/75093/.html,
"Anh đội viên thức dậy
Thấy trời khuya lắm rồi
Mà sao Bác vẫn ngồi
Đêm nay Bác không ngủ.
Lặng yên bên bếp lửa
Vẻ mặt Bác trầm ngâm
Ngoài trời mưa lâm thâm
Mái lều tranh xơ xác.
Anh đội viên nhìn Bác
Càng nhìn lại càng thương
Người Cha mái tóc bạc
Đốt lửa cho anh nằm.
Rồi bác đi dém chǎn
Từng người từng người một
Sợ cháu mình giật thột
Bác nhón chân nhẹ nhàng.
Anh đội viên mơ màng
Như nằm trong giấc mộng
Bóng Bác cao lồng lộng
Â'm hơn ngọn lửa hồng.
Thổn thức cả nổi lòng
Thầm thì anh hỏi nhỏ:
- Bác ơi! Bác chưa ngủ?
- Bác có lạnh lắm không?
- Chú cứ việc ngủ ngon
Ngày mai đi đánh giặc!
Vâng lời anh nhắm mắt
Nhưng bụng cứ bồn chồn.
Không biết nói gì hơn
Anh nằm lo Bác ốm
Lòng anh cứ bề bộn
Vì Bác vẫn thức hoài.
Chiến dịch hãy còn dài
Rừng lắm dốc lắm ụ
Đêm nay Bác không ngủ
Lấy sức đâu mà đi.
- Lần thứ ba thức dậy
Anh hốt hoảng giật mình
Bác vẫn ngồi đinh ninh
Chòm râu im phǎng phắc.
Anh vội vàng nằng nặc:
- Mời Bác ngủ Bác ơi!
Trời sắp sáng mất rồi
Bác ơi, mời Bác ngủ.
- Chú cứ việc ngủ ngon
Ngày mai đi đánh giặc
Bác thức thì mặc Bác
Bác ngủ không an lòng
Bác thương đoàn dân công
Đêm nay ngủ ngoài rừng
Rải lá cây làm chiếu
Manh áo phủ làm chǎn...
Trời thì mưa lâm thâm
Làm sao cho khỏi ướt
Càng thương càng nóng ruột
Mong trời sáng mau mau.
Anh đội viên nhìn Bác
Bác nhìn ngọn lửa hồng
Lòng vui sướng mênh mông
Anh thức luôn cùng Bác.
Đêm nay Bác ngồi đó
Đêm nay Bác không ngủ
Vì một lẽ thường tình
Bác là Hồ Chí Minh.",đêm nay bác không ngủ,Năm chữ,Minh Huệ,https://poem.tkaraoke.com/75094/.html,"Anh đội viên thức dậy
Thấy trời khuya lắm rồi
Mà sao Bác vẫn ngồi
Đêm nay Bác không ngủ.

Lặng yên bên bếp lửa
Vẻ mặt Bác trầm ngâm
Ngoài trời mưa lâm thâm
Mái lều tranh xơ xác.

Anh đội viên nhìn Bác
Càng nhìn lại càng thương
Người Cha mái tóc bạc
Đốt lửa cho anh nằm.

Rồi Bác đi dém chăn
Từng người từng người một
Sợ cháu mình giật thột
Bác nhón chân nhẹ nhàng.

Anh đội viên mơ màng
Như nằm trong giấc mộng
Bóng Bác cao lồng lộng
Ấm hơn ngọn lửa hồng.

Thổn thức cả nỗi lòng
Thầm thì anh hỏi nhỏ:
- Bác ơi! Bác chưa ngủ?
- Bác có lạnh lắm không?

- Chú cứ việc ngủ ngon
Ngày mai đi đánh giặc!
Vâng lời anh nhắm mắt
Nhưng bụng vẫn bồn chồn.

Không biết nói gì hơn
Anh nằm lo Bác ốm
Lòng anh cứ bề bộn
Vì Bác vẫn thức hoài.

Chiến dịch hãy còn dài
Rừng lắm dốc lắm ụ
Đêm nay Bác không ngủ
Lấy sức đâu mà đi!

- Lần thứ ba thức dậy
Anh hốt hoảng giật mình
Bác vẫn ngồi đinh ninh
Chòm râu im phăng phắc.

Anh vội vàng nằng nặc:
- Mời Bác ngủ Bác ơi!
Trời sắp sáng mất rồi
Bác ơi, mời Bác ngủ

- Chú cứ việc ngủ ngon
Ngày mai đi đánh giặc
Bác thức thì mặc Bác
Bác ngủ không an lòng

Bác thương đoàn dân công
Đêm nay ngủ ngoài rừng
Rải lá cây làm chiếu
Manh áo phủ làm chăn...

Trời thì mưa lâm thâm
Làm sao cho khỏi ướt
Càng thương càng nóng ruột
Mong trời sáng mau mau.

Anh đội viên nhìn Bác
Bác nhìn ngọn lửa hồng
Lòng vui sướng mênh mông
Anh thức luôn cùng Bác.

Đêm nay Bác ngồi đó
Đêm nay Bác không ngủ
Vì một lẽ thường tình
Bác là Hồ Chí Minh."
